normal,gene377,gene765,gene14,gene1597,gene493,gene1671,gene1400,gene625,gene1892,gene1047,gene1917,gene1293,gene1884,gene1771,gene822,gene1758,gene1115,gene1416,gene419,gene99,gene1674,gene1423,gene1772,gene391,gene1679,gene1570,gene66,gene1873,gene1634,gene892,gene415,gene1168,gene581,gene1042,gene1640,gene1153,gene1401,gene648,gene1473,gene1635,gene249,gene1730,gene245,gene824,gene1946,gene1511,gene1472,gene67,gene267,gene513
F,0.70518,0.135997,0.061964,0.646064,1.02057,-0.721404,-0.708121,-0.390316,0.464721,-0.380491,0.768901,-0.620577,1.52619,-1.17226,1.38981,-0.2008,-0.864663,0.630879,-0.858531,0.971036,1.06052,0.928112,-0.577775,-0.489039,0.134077,-1.44465,0.970187,0.961318,-0.547843,1.53156,1.13416,0.196255,-0.267776,-1.74383,-1.74229,-0.446536,1.72111,-1.75269,-1.3034,1.76835,1.05895,-0.050225,1.01145,0.288176,0.336698,0.439056,0.555928,1.47842,1.12261,-0.959614
T,-0.193367,0.939973,1.06366,1.35133,1.77076,0.216881,0.194183,-0.742501,1.91059,-0.298695,1.58199,-0.390914,0.464037,0.454598,1.43652,-0.267506,-2.62615,1.55542,-0.444319,0.631416,1.38192,1.66433,-0.648038,-1.46684,-0.656155,1.82028,0.220449,0.105941,-1.65702,1.60826,1.38999,-0.178592,-0.275533,-0.327921,0.166357,-1.34366,0.215049,-1.46484,-1.53934,1.15771,1.57605,-0.405359,1.5735,1.60952,-0.401372,-0.643754,0.201086,1.18121,1.56643,-0.448451
T,-0.137593,-1.27574,-0.015205,1.30475,0.0915,-0.355162,0.006701,0.408603,-0.340433,0.475153,-3.12738,0.619135,0.978003,-0.10376,-0.814681,-1.01364,0.910097,-0.761014,-0.057823,-0.272737,-0.258331,-1.23214,-1.01455,0.231837,0.732214,-0.371271,-0.601971,-1.41948,0.55689,-0.740748,-0.376758,0.123419,0.979085,0.247767,-0.080278,0.545571,1.03056,-1.13412,-1.18653,0.256466,0.030126,1.00526,-1.1418,-0.182079,0.473416,-0.232491,1.57132,0.004581,-1.29431,-0.076921
F,-0.761555,-0.477421,0.954973,0.786019,-0.605867,-0.033978,1.47715,1.10302,-0.495257,0.713768,-0.997469,0.26629,-0.022909,1.29574,-0.338188,-0.250212,0.961406,-0.079187,-1.13178,-1.19106,-0.599245,-2.399,1.63779,1.04911,-0.326022,0.797805,0.701599,-0.819217,0.365443,-1.14013,-0.67429,-0.173557,0.575527,0.92831,-0.72271,0.644523,-0.201169,-0.582631,-0.988952,-0.714096,-0.157616,1.05983,-0.70697,0.191892,1.01703,0.588605,1.19998,-0.74945,-0.528896,0.302623
F,-0.552491,-0.504203,0.156209,0.455232,-0.502564,0.814943,0.083999,0.61061,0.468867,1.04707,0.295722,1.00531,0.789164,0.299417,0.002858,-0.368524,0.202929,-0.101047,-0.156881,-2.25633,0.308916,-0.911255,0.988891,-0.38617,-0.31908,0.556677,0.07843,-0.397775,0.27357,-1.16679,0.123163,-0.853129,1.67021,0.005421,1.1445,0.629881,0.881228,0.413292,0.163159,-0.418085,-0.089325,0.551896,-0.373917,-0.478148,0.032364,-0.295696,0.034776,-1.67309,-0.417712,-0.301566
T,0.114126,0.888538,1.39249,1.43728,0.448844,-0.52204,0.120995,-1.8871,1.11417,-0.441505,1.90586,0.281015,1.14845,-0.953051,1.68828,-3.62083,-1.53275,1.24241,0.197501,-0.137294,1.44905,1.36077,-0.660027,-1.8568,-0.81938,0.75145,1.40136,0.018724,0.560978,0.032779,1.45893,-1.41296,-0.275803,-1.08873,0.579888,0.36362,1.83556,0.483122,0.41663,0.74671,1.40224,-0.116214,1.64685,1.50242,-1.33144,-1.00558,-0.912991,0.193194,1.6256,-0.643549
T,-0.164317,-1.92326,-0.769534,0.247832,-0.937252,1.27111,0.191606,-0.107927,-0.323548,0.62522,0.396271,0.267743,-1.7595,0.614929,0.406752,0.84513,0.635234,1.01067,0.688728,-0.824588,-0.960616,-0.373469,-0.873236,-0.600791,-1.40514,-0.447896,-0.238865,0.055869,-1.36746,-0.553943,0.017554,0.831818,1.95333,-0.126315,-0.762292,0.349494,0.390715,-0.097029,-1.60157,-0.444261,-1.13505,0.642414,-1.92121,-0.643422,0.871804,1.35201,0.942592,-0.304799,-2.04057,0.648747
F,0.749598,0.965813,1.12447,0.803454,0.314639,0.531178,0.782236,-0.480854,1.70824,-0.437891,0.662972,-0.773742,0.828841,0.148174,1.29745,-0.830668,-1.22032,1.56852,0.492727,0.161236,0.381394,1.05664,0.010416,-0.988739,0.065974,0.39837,1.69637,0.79872,-1.02681,1.15768,0.862522,0.381764,-0.815263,-0.564737,-2.06381,-0.913803,0.183629,-0.955644,-0.10606,1.3945,1.54202,-1.02072,1.64203,1.87791,-0.543957,-0.936839,0.22014,0.993333,1.71319,-0.123349
F,-0.75391,-0.842043,-0.324529,0.363797,-0.213315,-0.025612,0.394476,-0.726459,0.595536,1.30668,-0.141406,0.490584,-0.70359,0.017456,0.737576,0.536841,-0.927403,1.96535,0.238352,-1.24225,1.21141,0.456182,0.070715,-1.83453,-0.94752,0.827996,0.208673,-1.46301,-0.791017,-0.342415,1.0093,-0.272236,0.862479,-0.010266,2.39637,0.350251,0.273322,0.745061,0.626871,-0.607764,-0.086391,-0.943339,-0.178922,1.82474,-1.0888,-0.173579,-0.072653,-1.08463,-0.132138,-0.755456
F,0.001145,-1.30552,-1.39987,-0.531232,-0.567127,0.221683,-0.308762,0.19067,-0.005179,1.61455,1.06678,1.24074,-0.368346,0.297445,0.611445,0.876724,0.998497,-0.047245,-0.778654,-1.73485,-0.992924,-0.306563,0.204608,0.888166,-0.649409,0.099333,-0.440247,0.232765,1.16353,-1.07017,0.222197,0.451078,1.19437,2.00807,0.155879,1.6133,-0.304875,0.997693,0.80114,-1.72704,-0.818061,0.660821,-0.955906,-1.28726,0.229054,0.791165,1.23887,-1.18175,-1.06668,0.468686
F,-0.507101,-0.830158,-0.229063,0.357328,-0.556259,-0.208402,1.03369,0.844114,-2.46453,-0.09364,0.500274,0.553416,-0.552425,0.653618,-0.120651,0.867055,1.04945,0.358097,-0.855378,0.488642,-1.52382,-0.926462,0.82643,1.23961,0.432861,0.197206,0.59326,-0.257715,0.084615,-0.433639,-0.402219,0.781351,0.164785,0.793294,0.50713,1.06716,-0.664829,0.346432,-2.13144,-0.132253,0.099149,1.61722,-0.607802,-0.527613,0.170061,-0.263861,1.79962,-0.223661,-0.46786,1.57332
T,2.21181,0.056917,-0.118578,0.093008,0.347547,-0.340699,-1.12982,-0.626193,1.92063,0.305967,1.18144,-0.134233,1.85641,-1.08435,1.25762,0.220014,-0.285166,0.596158,1.90862,1.32334,0.772198,1.08279,-0.871819,0.008804,-0.256985,-0.473337,0.609682,1.58299,-0.395562,1.27876,1.08971,0.592553,0.349985,-1.96795,-0.130317,0.094042,1.17014,-0.124021,-1.72318,1.5602,0.914962,0.200252,0.235323,0.238121,0.276536,-0.145908,0.166664,1.7953,0.122093,-1.04297
F,-0.212275,-1.61317,-1.33116,0.258445,-1.28944,1.20989,0.473929,1.41968,-0.558186,0.761279,-2.18534,1.01023,0.514603,0.467367,-0.690955,1.18779,1.72346,0.225655,-0.447433,-1.22742,0.194127,-1.09074,-0.220162,1.56298,0.953717,-2.61767,-0.53026,-0.174225,0.538977,-0.565687,-0.407202,1.39312,0.575565,0.064128,-1.70214,0.437606,0.122252,0.689116,-1.58798,-0.455051,-0.788498,1.25295,-1.05757,-0.69845,2.13642,0.931548,1.31726,-1.3592,-0.929471,0.997405
T,0.365677,0.492348,0.696933,0.712104,0.694332,1.08054,0.545995,-0.100459,1.14638,-0.12444,1.06067,-0.445138,0.808096,0.017027,1.04098,0.488277,-1.07563,1.845,-0.283721,0.099543,0.960311,1.17024,-0.173695,-0.042334,-1.27361,1.35209,1.10655,0.824397,-1.13837,0.50974,1.02898,-0.403549,-1.17057,-0.3697,-0.444908,-0.952276,0.665222,-1.16304,-2.28213,1.0154,1.33129,-0.756619,1.00439,2.20528,0.371728,-0.184887,0.30358,0.861721,0.88419,-0.656707
