class,Attr1868,Attr7089,Attr7113,Attr7119,Attr3454,Attr4141,Attr3252,Attr7085,Attr7092,Attr7067,Attr7040,Attr2402,Attr6219,Attr4279,Attr7059,Attr7046,Attr7051,Attr7095,Attr7055,Attr7030,Attr7036,Attr7037,Attr7053,Attr7060,Attr7038,Attr7042,Attr7048,Attr7021,Attr7101,Attr7102,Attr7114,Attr7116,Attr7073,Attr7127,Attr7129,Attr7106,Attr7066,Attr7068,Attr7072,Attr7074,Attr7082,Attr7084,Attr7005,Attr7023,Attr7024,Attr7020,Attr4847,Attr7047,Attr7058,Attr7124,Attr7100,Attr7110,Attr7115,Attr7069,Attr7077,Attr7031,Attr7120,Attr7044,Attr7063,Attr7090,Attr7098,Attr7103,Attr7126,Attr7006,Attr7010,Attr7013,Attr7029,Attr7091,Attr7107,Attr7049,Attr6975,Attr7009,Attr6956,Attr6218,Attr6948,Attr6973,Attr6888,Attr6875,Attr6904,Attr2523,Attr3688,Attr5728,Attr5147,Attr6506,Attr6880,Attr6930,Attr6947,Attr6891,Attr6907,Attr6966,Attr6996,Attr6986,Attr6921,Attr6922,Attr6992,Attr6915,Attr3851,Attr1041,Attr761,Attr5970
F,-0.334156,0.844767,1.00232,0.846107,-1.07576,-0.824558,-0.525202,1.81393,1.1413,1.55866,1.52226,-0.338051,-0.314003,-0.204897,0.550211,0.940385,1.21933,-0.624254,1.02147,-1.70062,-1.32537,-1.4167,1.71658,1.7718,0.549497,1.44911,0.715569,1.07249,-2.22949,-1.8794,2.21088,0.043706,-0.278631,1.10161,1.73153,0.13969,0.124382,0.494393,0.654344,-0.429523,0.614344,1.87624,-0.908676,-0.586415,-0.532389,-0.519587,-0.83004,0.283662,1.30692,1.05535,1.02472,1.21678,1.36347,1.19396,0.611893,0.971115,0.345083,1.0009,-0.125073,0.058912,0.350489,0.652379,0.587808,0.527398,1.39267,-0.019188,-1.32129,-0.05887,-0.395549,0.107826,1.02938,0.166401,0.01418,-0.35909,0.161787,0.985196,0.015225,1.27241,-0.311387,0.268117,-0.449228,1.40136,0.444677,-0.741324,0.281397,-1.1502,-0.073555,-0.238634,0.205743,0.160963,-0.383176,0.506386,1.30654,0.643455,0.093285,-0.405034,-1.06253,-0.946814,0.873798,-0.016544
F,-0.338319,-0.264531,-0.548748,0.793424,1.11365,0.300493,-0.696862,-1.13237,1.42775,-2.20909,-0.154466,-0.437027,-0.328575,-0.282258,0.578252,-0.076574,-0.609498,0.481802,1.10361,-1.0124,-0.702394,-0.885005,-0.398951,-0.624125,-0.14894,0.512698,-0.143586,-1.45345,-0.065742,-0.895251,0.092369,1.17546,0.318643,0.082559,-1.61708,-1.27116,-0.251112,-1.72098,-0.909873,-0.764765,-1.27467,-0.490898,-0.95561,-0.718132,-0.191467,1.45561,-0.714273,-1.25042,-1.40791,-0.40124,-1.31113,-0.768568,-0.676605,-0.225305,-0.265728,0.273956,-0.624204,-0.165167,-0.520434,-0.165478,-1.31347,0.24688,0.173564,1.29628,1.41218,0.356611,-0.311455,0.069537,-0.924647,1.2778,-0.399423,-1.62435,0.701237,-0.38605,-0.848705,-0.043068,-1.05011,-0.162068,-0.38899,-0.523326,3.95923,-0.536998,-1.47344,-0.575173,0.303858,-1.51114,-0.225723,0.291286,-0.758465,0.437321,-0.5278,-0.031382,-1.23016,0.04493,-0.385741,-0.336949,-0.498158,-0.850017,-2.40892,-0.263263
F,-0.349978,0.555903,-0.344208,-0.7994,0.988396,-0.791242,-0.573825,0.197951,-0.936817,0.333541,-0.267841,-0.466415,-0.39051,-0.285109,-0.132241,0.371559,0.402644,0.674753,0.879369,1.08117,0.309038,0.157398,-0.441281,0.294124,1.66284,-0.138761,-0.897785,-0.191418,0.443017,0.969792,-0.612553,-0.363809,0.534094,0.343989,-0.021813,0.173811,-0.139712,0.367483,0.116098,0.657737,-0.217769,-0.035674,-0.198617,-0.684142,0.680781,0.354831,-0.378206,-0.596235,-0.279473,0.795932,0.487264,0.35478,-0.384172,0.160599,-1.08709,0.910383,-0.257392,-0.149348,1.34725,0.31968,0.040519,-0.28078,-1.12412,0.124435,-0.168346,-0.325029,0.713628,0.479215,-0.284887,-0.095146,0.17443,-2.27076,0.497171,-0.376579,-0.078352,-0.779149,-0.244842,0.940032,-0.481573,0.54964,-0.718665,1.4416,0.220601,0.622897,-0.384001,1.14434,-0.453631,0.233649,0.722554,-0.348819,-0.502603,-0.933874,0.159398,-0.677614,0.197274,-0.324827,-0.618961,0.477272,-0.26893,-0.113762
F,-0.322425,-0.390093,0.251122,1.78965,1.2164,-1.39113,-0.626539,0.71451,-0.975619,-0.275976,0.108076,-0.553718,-0.348496,-0.277303,0.05563,-0.064071,0.284188,0.045036,-0.520626,1.20642,0.771503,0.55963,0.575413,-0.461727,0.35828,-0.625191,-0.359333,0.120727,1.1622,0.49264,-0.321261,0.187739,-0.154315,-0.124926,-0.132645,1.25422,-0.121569,-0.041924,-1.16449,-0.082906,-0.447324,-0.455452,2.83081,-0.544019,-0.7351,0.724863,-0.548824,-0.378381,0.829671,-0.307895,-0.066098,-0.281323,-0.793031,0.421439,-0.564372,0.4274,0.048775,0.114405,-0.291266,-0.690377,-0.681169,0.416625,0.03959,0.273862,0.512084,0.288873,-0.242113,-0.299918,2.79309,0.040429,1.3136,-0.318453,0.354904,-0.367918,-0.326712,0.151002,0.172021,-0.189215,-0.190194,0.384315,-0.17862,1.71573,-0.843438,0.982787,0.839244,0.251171,-0.750921,-0.749693,-0.240942,-1.27443,0.057387,0.251194,-0.481073,-0.420372,-0.387356,-0.027616,-0.419306,-1.06663,0.067686,-0.215961
F,-0.363709,4.03018,1.8289,0.225094,-0.093311,-0.976182,-0.411325,0.204424,0.081048,0.466082,2.0915,-0.506723,-0.372945,-0.327229,1.71578,-0.814688,1.98256,-0.798186,-1.67396,-0.861419,-1.28058,-1.06708,1.64699,2.10841,1.3829,-0.210459,3.50305,1.64217,-1.0707,-1.24057,-0.640076,1.73986,-0.266666,1.32399,1.72639,-0.323128,-0.264928,1.76601,1.4997,0.391019,1.06398,0.906736,-0.428089,0.706601,-0.362061,0.032645,-1.16331,1.92915,2.09985,0.764239,3.35226,1.93762,2.81654,1.10421,1.34132,1.09469,0.528863,0.475587,1.21777,2.10577,2.98077,1.59243,2.50097,1.18505,0.482568,1.82234,-0.053235,-0.761805,2.46666,1.14861,0.628928,2.65577,-1.72159,-0.330822,0.545472,0.968717,2.25088,1.50694,0.303222,0.80122,0.669587,0.209538,1.04762,-0.708182,0.870018,-0.340147,1.75362,-0.601399,0.326388,1.55877,-0.309109,0.318865,1.52035,0.884377,0.993401,-0.61251,-0.452945,-0.806402,1.06497,-0.09758
T,-0.361923,-0.039729,-0.776739,-0.875812,1.52306,-1.13391,-0.503443,0.18882,0.086907,-1.29102,-0.710428,-0.471322,-0.374341,-0.281448,-0.438205,-0.993026,0.488949,-0.408146,0.20411,-0.123807,0.740535,0.625852,-1.14989,-0.871419,-0.88748,0.744867,-0.18451,-1.06953,-0.170389,0.187569,-0.431687,0.215384,-0.296741,-0.684301,-0.915264,-0.67126,0.024409,-0.443961,-0.552238,-1.59147,-0.643338,-0.319666,2.17897,-0.484865,0.924605,-1.47235,0.497135,-0.224778,0.45875,0.177989,-1.19879,0.389474,-0.240668,0.187214,-0.486916,-0.869789,-0.627461,-1.1257,0.910121,-0.013292,0.368137,0.975012,-0.4136,0.889364,-0.468814,0.205115,-0.136536,-0.32243,0.030622,-0.239376,0.174469,-1.82225,-1.59791,-0.33395,-0.285408,0.092814,1.08174,-0.130806,0.220379,-0.647808,-0.755829,0.518595,-0.790043,0.417324,0.237344,-0.676656,-0.844257,-0.849512,-1.23355,0.280964,-0.451875,0.379952,0.115095,-0.501981,0.1587,0.028967,-0.83782,0.826508,-0.932395,0.11124
T,-0.216295,-0.63685,-0.864381,-0.878809,-0.824431,-0.096404,0.742518,0.766053,-0.004172,-0.047115,0.807401,2.88258,1.24781,0.192545,-0.756793,0.838404,0.967783,-0.500154,0.098961,0.559041,0.113274,-0.347194,-0.868009,0.038023,-0.30683,0.108239,-1.33645,0.793438,-0.404554,0.561087,-0.069778,-1.24592,-0.368779,0.636728,0.916082,-0.028444,0.104164,0.683412,0.860785,0.724612,-0.19805,1.00601,-0.588399,-0.578155,0.713645,-0.184892,1.27334,0.513663,-0.137273,0.809953,0.236178,-0.336152,-1.32593,-0.368091,-0.211533,2.793,0.513005,1.03059,-0.680072,-0.878922,-0.666841,-1.18598,-1.01868,-1.19018,0.430092,-1.36159,0.368941,0.456405,-0.92456,-0.070025,0.161566,-0.651659,0.691439,1.63831,-0.481825,-0.42467,-0.937939,0.670051,0.509324,1.44956,-0.474256,1.91645,0.348701,-0.019162,-0.627188,1.41583,-0.429685,0.31659,1.04389,-1.74466,3.98916,-0.174673,0.297151,0.501995,1.17608,-0.475282,-0.780895,0.751218,0.440993,-0.01659
T,-0.324336,0.63253,-1.5164,-1.25722,0.414588,3.3298,0.816265,-0.939984,3.86887,-1.31565,-1.81207,1.07148,-0.027705,-0.162729,-1.62852,-1.9829,-1.05432,1.54305,-0.645621,1.21525,1.28071,1.13188,-1.1045,-0.018445,0.011656,-0.594885,0.087693,-1.37569,0.41131,1.1357,-2.26321,-1.14189,-0.17453,-1.28535,-0.854883,-1.89735,-0.20515,-0.684378,0.063299,-1.1683,-0.968861,-1.02047,0.642846,0.253985,-1.56585,-1.8908,2.72645,-1.19473,-1.28477,-0.084243,-1.80967,-1.08224,-0.45153,1.70542,-1.51611,-1.09712,-0.320667,-1.14385,-0.061327,-0.86363,-0.890676,-0.942728,-0.791348,0.102961,-2.5956,-0.681313,0.350091,0.34732,-0.159,0.317445,-1.69611,-0.4855,0.114122,-0.000886,-0.439789,-1.61651,-0.828011,-1.48493,-0.721814,-0.091648,-1.00693,-1.35801,-1.16361,0.888493,-0.897171,-1.51484,-0.099296,-0.97245,-0.724105,0.50182,-0.877541,0.450563,-0.678285,-0.711147,-0.473587,0.600118,1.50496,-0.552751,0.444233,0.031969
T,-0.320814,-1.47355,0.598172,-0.828707,-1.26232,0.189101,2.02431,0.670614,0.633014,0.148249,0.525178,0.792867,-0.209383,0.010378,-0.428754,-0.315884,-0.308363,-0.218395,-0.602431,-0.16318,-0.733042,-0.777573,0.796885,0.188186,1.15307,-0.193291,0.586961,0.16227,-0.244384,0.117306,0.335626,0.100115,-0.401991,-0.332715,0.125996,0.080796,0.022979,0.206176,0.080715,-1.05592,-0.237086,-0.119968,-0.775091,-0.471357,-0.218463,-1.33354,0.135378,0.556479,0.266969,0.280346,0.556016,-0.057742,0.736996,-0.008997,0.113204,-0.220409,-1.28762,-1.80935,-1.01141,-0.405829,0.07392,-0.378728,0.379263,0.102585,-0.866274,-0.353902,-0.73721,-0.110131,-0.466154,0.071983,0.228804,-0.169258,0.187629,-0.17666,0.071912,0.569703,-0.777234,-0.163657,-0.418846,-1.08985,-0.826848,-1.2932,-0.044988,-0.848856,0.515959,0.704388,1.1831,-0.053293,-0.53466,1.7114,0.296989,-0.259251,-0.812865,1.55378,-0.300903,-0.321335,-0.716936,-2.07866,0.73878,-0.012724
T,-0.349777,0.716235,0.555129,-0.474099,0.609063,0.925913,-0.554628,0.245845,2.30002,-0.687876,-0.626061,-0.398749,-0.337158,-0.279027,0.329872,-0.060477,0.829146,0.410621,0.412532,-0.453419,0.872074,0.670311,-0.11351,-0.466052,0.793223,2.41044,1.2043,-0.463115,-0.238233,-0.138426,-0.031398,-0.93579,-0.09658,-0.404096,-0.361904,0.283612,8.2586,-1.32467,-0.652506,-0.629237,-0.92543,-0.39348,0.704751,-0.563963,1.86151,0.328697,1.12828,-0.393059,0.324216,-0.310246,-0.981146,-0.280642,0.169337,0.221511,-0.494304,0.353421,1.16728,-0.207285,1.24982,0.732957,0.748928,1.15379,-0.387154,0.018775,-0.050846,1.2653,-0.571486,-0.865215,-0.266064,0.57817,0.551344,0.156428,-1.20061,-0.320866,-0.381644,0.508837,-0.44896,0.053849,7.04708,-0.914666,-0.773065,0.330137,-1.2205,-0.65344,-0.376264,-1.67281,0.524914,-1.14824,-0.823143,0.925879,-0.233087,-0.984356,0.555477,-0.517258,-0.527479,0.956654,-0.931804,0.993211,-1.09467,0.422999
T,0.116612,0.742604,1.444,-1.21168,0.369124,1.34844,1.29628,-0.751289,-0.78025,-0.460672,0.775628,0.111165,0.516762,0.164423,-0.523104,-0.688991,0.101405,-1.12929,0.894658,-0.128422,0.542191,0.885938,0.362382,-0.692946,1.44079,1.89267,1.68661,-0.000787,0.14342,0.130279,-0.573941,0.435936,-0.303971,-1.49434,-0.755465,-0.445561,-0.293931,-1.1007,-0.045667,-0.919693,-0.763299,-1.0122,0.667527,-0.043094,1.01519,-2.03343,1.16473,-1.01919,0.201112,-0.860553,0.022005,-0.175543,0.348443,-0.199349,0.056962,-1.54891,-0.575499,-0.779637,2.10916,1.97808,1.0803,-0.497877,-0.726399,1.80059,-1.11864,1.91539,-0.449249,-0.990291,0.113535,-0.300347,-0.092084,0.929016,-2.35311,0.352497,-0.354505,-0.13953,0.472881,-3.21732,-0.513884,-0.552073,-0.958208,-0.449149,-0.589189,2.4081,2.76138,-0.054788,1.06217,-1.53618,-0.863784,1.6667,-0.421609,-0.932571,3.33531,0.572213,-1.42951,1.17705,-0.764853,1.45343,0.049402,0.640951
T,-0.248247,0.653234,0.582694,-0.753319,1.17081,0.135038,2.07794,-0.305278,-1.33827,0.639716,-0.34667,1.78356,-0.119753,-0.24033,0.599374,-1.30475,-2.41785,0.12361,1.59849,-0.434961,-0.291864,-0.081723,-0.517429,-0.833746,-0.880862,0.816614,0.645938,-0.692956,-0.747843,-0.674065,0.532488,1.11136,-0.164677,-0.479164,-0.568437,-0.252987,-0.337824,-0.044235,-0.67456,-1.2587,-0.139039,-0.327485,-0.097842,2.06441,-0.49679,0.201086,0.98079,-0.336121,0.170641,-0.430298,-0.211437,0.200947,0.918563,0.766459,0.043573,-0.645554,0.790909,-1.57969,2.03841,0.254716,-0.492162,2.03008,1.27449,0.924379,-0.350082,1.063,-0.548189,-0.131702,-0.248095,1.16151,0.954858,0.616301,-0.716408,-0.056642,0.30373,1.21608,0.496776,-1.38346,0.056222,-0.731687,-0.888589,-0.650692,-0.303969,-0.448378,-0.203654,-2.39819,-0.12872,-0.143324,0.374415,1.15889,0.076833,-0.32753,-0.132356,0.39988,0.330854,-0.637085,-0.67447,0.788388,-0.670379,-0.255348
T,-0.336912,0.186508,0.246426,-0.683528,0.83684,0.507089,0.95268,-0.372789,-0.643136,1.64016,1.00856,-0.327416,-0.334059,-0.241152,2.20445,-0.051256,1.22485,-0.572906,0.156534,-0.716616,-0.910317,-0.856631,-0.365077,1.53691,1.75337,0.356303,0.465615,1.86423,-0.842662,-1.08737,1.18801,1.26444,-0.384795,1.75094,0.821112,1.47054,-0.078643,1.70505,0.994188,0.873217,0.680783,0.909485,-0.969057,-0.233763,0.13785,-0.927078,-0.120407,1.29628,0.984497,1.7789,0.31169,2.14512,-0.495342,1.1648,0.318621,0.334519,0.231437,-0.357973,1.86218,2.53068,-0.447041,0.021737,0.488185,0.448162,0.970715,0.805983,0.663445,-0.465933,0.546687,1.02399,-0.515629,0.205669,0.771832,-0.32016,0.043674,0.738671,0.725038,1.34954,0.426968,0.685078,-0.408387,-0.800925,1.58344,-0.706009,-0.679579,-0.523915,1.04657,1.48216,1.36783,0.241291,1.17273,-0.447426,1.86556,0.274556,-0.839463,-0.868745,-0.46063,0.146152,0.11704,-0.092882
T,-0.188527,-0.653273,-0.116885,-1.00662,0.368015,1.10881,1.57582,-0.940882,-0.484303,-1.50041,-1.23545,0.664935,-0.330254,-0.33725,-0.811908,-1.49077,-0.84966,-0.199739,-2.88043,1.62579,2.32187,1.66182,-0.98521,-1.58919,-0.534834,1.8286,-0.32658,-1.61605,0.922227,1.19994,-0.150299,0.006166,-0.333855,-1.02913,-0.419874,-1.30004,-0.263855,-1.22986,-1.52221,-1.54238,-1.62446,-1.23986,2.06467,1.32319,-1.14416,0.075513,1.78795,-1.15628,-0.135911,-1.5709,-1.30666,-1.33898,0.461298,-0.829533,-1.40263,-1.78526,-0.499866,-1.6531,0.226871,-0.596755,0.332149,0.245283,-0.394377,0.261187,0.101089,0.674109,-0.058657,0.445281,-0.29564,-1.16848,-0.132611,-0.670608,-0.884117,-0.332864,-0.428866,-1.05335,-1.03956,0.114316,0.514928,-0.653235,-1.17354,-1.4551,-0.528984,1.248,0.136402,-1.71576,-0.892875,0.044134,-0.328938,1.02003,-0.632624,-0.485238,-0.036693,1.92143,-0.616048,-0.559228,-0.131308,-0.604351,-0.487133,0.856413
T,-0.342292,-0.009343,-0.749138,-0.9337,0.310478,-0.145049,0.175134,0.383083,0.695249,-0.92398,-0.747791,1.06047,-0.095229,-0.229897,-0.567412,-1.32767,-2.04718,0.072557,-2.17188,0.551583,0.925973,1.20698,-1.88844,-0.527365,-0.94004,-0.147765,-0.003834,-0.910011,0.419061,0.783465,-0.482094,-0.639816,-0.384908,-0.55918,-0.505618,-1.14444,-0.472552,-0.719294,-0.649855,1.36836,-0.121855,-0.556935,0.777776,1.64004,-0.000272,-1.48437,0.662496,-0.389663,0.510302,0.303834,1.10142,-0.427794,-0.145282,-0.126941,-0.280835,-1.01263,-0.78291,-0.52704,0.728777,-0.536033,0.547041,0.029051,-0.267187,0.005308,-0.862619,-0.434544,-1.04425,1.46411,-0.647084,-1.13081,-0.989771,0.894222,-1.04606,-0.109899,-0.406713,-0.19257,-0.367843,-2.69466,-0.216996,-0.539665,-0.761519,-0.13405,-1.14538,0.810037,-1.9755,-1.10701,0.741648,-0.885019,-0.296558,-1.12099,-1.61024,0.675835,-0.442954,-0.106553,-1.21373,-1.01415,0.456113,-1.91187,0.178833,7.84043
T,-0.364516,0.387324,-0.861999,-1.01483,0.7905,-0.373287,0.034248,-0.052775,-0.985488,-0.580827,0.683624,-0.105446,-0.175503,-0.281931,1.14987,0.666098,-0.09719,0.308346,2.00793,-0.713292,-0.721528,-1.07092,0.017972,0.537265,-0.305168,0.690541,-0.403585,-0.169772,-0.035084,-0.212682,0.229056,-0.865682,-0.12389,0.17522,0.379149,-1.14556,-0.082649,0.355737,1.57156,1.05104,-0.027848,-0.870774,-0.416985,-0.463216,0.220376,-1.17574,0.175474,0.286074,-0.390884,-0.889663,-0.423472,-0.504678,-0.772671,-0.155634,0.632961,0.028314,-0.739421,0.202493,-0.940865,0.449393,0.308478,-2.41059,1.59278,0.118521,0.338368,0.106934,-0.487221,-0.367968,-0.553804,-0.095353,-0.787043,-0.431678,-0.458391,-0.248084,0.124545,0.676223,0.899639,0.554809,0.560838,1.34421,-0.47141,0.113515,-0.554684,-0.018393,0.27971,0.908385,1.01714,-0.256611,-0.811853,0.147183,-0.1129,0.376199,-0.495487,-0.344089,-0.191346,-1.01107,-0.50888,0.73358,0.629721,-0.187466
F,-0.276489,1.70192,1.55017,1.85704,1.19019,-0.157894,-0.521302,0.670152,-1.14358,0.333559,0.660391,-0.442222,-0.321675,-0.326137,2.46404,0.616035,-1.96133,2.57427,0.202107,-0.190794,0.030628,0.303565,0.553568,0.110829,-0.974788,0.786875,2.01701,-1.59896,1.2268,0.602057,1.15106,1.56494,6.80416,1.17805,0.084596,0.610699,-0.208253,0.04068,-0.515121,1.26812,1.54155,1.30308,0.334281,-0.786189,-0.953657,1.66841,-0.678959,0.722161,1.77365,-0.634959,-0.803865,0.521355,0.65305,0.030679,0.679799,-0.252423,1.45531,0.614049,-0.039201,2.01611,0.06112,0.52659,1.06029,0.387627,2.35568,0.588373,0.374988,-0.233431,0.986281,-0.862623,1.11225,-0.300469,-0.573176,-0.350878,3.80025,1.316,1.41587,-0.131407,1.0727,-0.149376,0.478473,-0.569589,-0.645656,0.061563,1.03101,-0.254853,-0.715897,0.036734,-1.16567,0.448179,1.12871,-1.12715,0.056165,-0.016533,0.243278,-0.15335,-1.09642,-1.17125,0.789233,-0.155008
F,-0.329069,1.02371,0.208366,0.818924,1.0065,-0.797569,-0.521593,-1.09428,-0.338635,0.168472,0.115939,-0.395806,-0.350642,-0.327928,0.337441,-0.52795,1.8262,-0.728809,0.544742,1.5185,0.190787,0.398701,1.40521,0.939578,1.97529,1.23286,0.602251,1.83264,2.12592,0.36594,-0.387505,-0.945108,-0.365055,0.232365,0.824816,-0.786753,-0.172904,0.306208,0.8862,1.41305,0.471587,-1.16818,-0.895351,-0.345152,-5.31131,-0.147174,-0.70825,0.936739,0.618011,0.279161,-1.25729,1.76183,1.70326,0.649388,-0.329021,0.472953,-0.272272,-3.44143,0.686328,-0.621003,-0.281867,-0.150983,0.181668,1.1601,-0.006174,-0.046173,-2.15102,-0.315993,0.511194,-0.588289,-0.50614,-0.297335,-0.173317,-0.334943,0.169468,0.148989,0.626638,1.03681,1.01097,-0.202961,-0.191081,-0.256973,0.618895,-0.734751,-0.666659,-1.43056,1.336,1.0456,-0.015107,0.619869,-0.072904,-0.772,0.471948,0.750289,0.339331,-0.657158,-0.901011,1.28163,-0.000656,-0.11241
F,0.267462,-1.04319,-1.05975,0.264066,-1.38502,-0.682034,-0.591709,0.649742,0.11117,0.444086,0.283836,-0.4261,-0.242068,-0.258745,-0.792513,2.12978,0.025907,-0.066431,-0.707434,-1.41166,-1.04264,-1.07966,0.747626,-0.344375,-1.39405,-0.823597,-0.395715,0.170628,-0.908841,-1.07866,-0.5541,0.228728,-0.174992,1.56997,0.539913,0.469927,-0.052291,0.313616,0.485048,1.26603,1.30472,1.59952,-0.7091,-0.677948,0.314512,-0.28793,-0.634837,0.700857,-0.817196,0.973709,-0.159643,0.200627,-1.10462,0.278313,0.182794,0.593668,-0.084697,0.570444,-1.78459,-0.307913,-0.214724,-1.88239,-0.501591,-1.34484,0.488541,-1.66076,1.52772,-0.117235,-0.554131,0.777525,-0.462541,-0.38686,1.48072,-0.3003,0.087392,-1.70729,-1.21132,1.30634,-1.05759,-0.397105,1.56411,0.338754,1.11497,-0.80256,-0.237821,1.17341,-1.26065,0.387333,0.999593,-1.10088,-0.447686,-0.561699,0.691725,0.137115,1.51467,-0.368032,-0.446199,-0.045511,0.795222,0.020971
F,0.351739,-0.082141,-0.131128,-0.136485,-0.562962,0.566856,-0.6624,0.450706,1.40408,-0.288503,-0.098492,-0.495155,-0.231617,-0.151667,-1.0317,0.442579,-0.088718,-0.009635,-0.866379,2.73107,1.18757,1.57185,-0.72321,-0.144479,1.03798,-0.499964,-0.836161,0.399896,1.30761,2.46273,-0.154556,-0.332694,-0.197764,-0.046854,-0.147132,0.134117,-0.19415,-0.330181,1.5574,-0.012277,-0.337437,-0.259683,0.269433,-0.432581,-0.215838,-0.71518,-0.754648,0.740183,-1.22662,0.68805,0.281788,0.5643,-0.192557,0.080813,-1.63278,-0.30059,2.52489,0.696181,-1.07553,-0.507201,0.978449,-1.01022,0.008143,0.00521,-0.052276,-0.206964,0.36898,-0.516501,0.102572,-0.393497,-1.48424,-0.09904,-0.20679,-0.162064,0.790215,-0.064876,-0.615572,1.24855,0.028244,4.4033,-0.47483,-0.245927,-0.122473,1.54939,-0.438455,0.371896,-0.936469,0.206314,0.370402,-0.950776,-0.828185,1.25542,0.71327,-1.00359,0.42592,-0.283744,-0.124383,2.77715,0.563562,-0.126045
F,4.65603,-0.564599,0.207519,0.07104,-1.56907,0.990829,-0.395312,0.875232,-1.11171,0.160784,0.987572,-0.174286,0.903259,0.312457,0.122635,1.25765,0.218634,0.839879,0.832718,-1.42634,-0.877636,-0.879128,-0.599653,-0.056199,-0.773778,0.559861,0.269049,0.580515,-1.10368,-0.740448,1.46241,-0.43546,-0.354573,1.01134,0.315789,1.11107,0.004325,1.05847,2.07343,1.87823,0.710559,1.04927,-0.212297,-0.10428,1.15351,1.11792,-0.796828,0.988333,1.31523,0.679209,-1.21631,-0.52365,0.296699,-1.1228,1.12462,-0.303359,2.3254,2.58729,-1.00383,-0.432991,-0.608827,-2.35801,-1.10812,-0.895195,0.893784,-0.852623,0.2585,-0.130985,-0.295804,-0.159423,-0.256326,-0.901316,-0.408126,0.883606,-0.681224,-0.531005,0.262019,-1.73701,-0.495221,2.06364,0.559842,-0.417135,0.390988,0.039332,0.551509,1.08258,0.581192,0.006148,1.53652,-1.19406,1.52877,0.13182,0.225993,1.4886,1.34792,-0.868016,-0.145431,-0.473701,1.7895,-0.032325
F,-0.168527,0.720908,0.551361,1.39401,-1.43846,-1.17986,-0.727484,-0.467039,-0.005568,0.378359,-0.233217,-0.485578,-0.315792,-0.253926,-0.366028,0.239942,0.446781,0.911342,0.584446,0.527406,-0.113343,-0.101398,0.444064,-0.439089,-0.428613,-0.460744,-0.308063,-0.246493,0.750555,1.30068,0.818818,-0.276937,0.160564,-0.698851,-0.208961,1.85381,0.139938,0.165546,0.772346,0.035166,1.05984,-2.16034,-1.08072,-0.636958,0.562091,1.44365,-0.867476,0.641842,-0.428764,-1.54828,0.337859,0.673099,0.474886,-4.94677,-3.25267,-0.724292,0.783557,-0.556137,-0.454064,0.15774,0.219435,-0.125182,-1.42138,-1.71115,0.051603,-1.57663,-0.464026,0.149682,-0.219516,-0.943963,-0.547513,0.372424,1.23372,-0.33698,1.28709,-0.328128,-0.196549,0.346669,-0.852832,-0.159459,0.117526,0.706094,0.634283,-0.530847,-0.335109,0.439003,-0.400077,1.61478,1.37078,-1.00925,1.45002,-0.405958,-0.063033,-0.407726,0.709707,-0.019368,-0.300466,0.240964,1.58257,-1.09834
F,-0.29872,0.223553,-0.422448,-0.573439,0.167637,-0.386103,-0.581599,0.012558,0.712339,0.401284,0.394933,-0.433819,-0.289809,-0.242264,-0.319009,-0.109382,0.799204,3.47433,-0.510297,-0.577378,-0.07854,-0.172581,0.500531,0.874124,-0.605016,-0.857249,-0.318099,-0.096292,-0.346185,0.611969,0.118764,-0.355332,2.30305,-2.10992,-1.08807,0.569838,0.077352,-2.35048,0.254096,0.446882,1.05751,-0.219222,0.508879,-0.670482,-0.779816,-0.107313,-0.804721,0.198208,0.195779,-0.531399,0.159677,0.702509,0.196892,-2.80342,-2.52003,-0.759619,-0.649317,-0.552023,-0.448448,-0.824889,-0.638213,-0.773503,-1.16059,-2.46723,0.551587,-1.26336,0.056777,0.157849,-0.055486,-0.573173,-0.240056,-0.379276,0.843013,-0.345671,4.93563,-1.08433,-0.382932,-0.207353,-0.615922,1.83834,0.015311,2.05072,0.189236,-0.636388,-0.076941,0.735649,-0.206473,0.734321,1.06473,-1.90408,1.63642,-1.07058,-1.42924,-1.34023,-0.240667,-0.347789,-0.562597,0.078033,1.68174,-1.67339
F,-0.183382,-0.096186,-0.971102,-0.667741,-0.82868,0.002936,-0.645466,0.815614,0.109335,0.16506,0.412753,-0.515714,-0.267182,-0.204532,-1.13869,1.29729,-0.332154,4.92228,0.608559,1.2431,0.276034,0.415034,0.268792,0.186232,-0.888338,-0.677606,-1.00721,-0.597131,2.67616,2.26854,0.124787,0.267957,3.34361,1.5428,0.238256,1.05955,0.113883,0.802103,0.433295,1.13762,1.09531,0.951903,0.418429,-0.768755,0.572622,-0.225502,-0.761855,0.510599,-0.30037,1.24606,-0.768797,0.76294,-0.424126,0.504824,0.085359,0.787261,-0.158353,1.27885,0.193695,0.02896,-0.036661,-0.397353,-0.356553,-1.13391,-0.095136,-1.34878,0.938432,-0.165072,0.033558,0.483852,0.254786,0.282058,0.901358,-0.337985,3.56347,-0.922296,-0.891304,0.217058,-0.107916,0.839596,0.208829,-0.131839,0.948279,-0.156312,-0.460756,1.13955,0.650923,0.779399,1.4653,-0.374038,0.166097,-1.05373,-0.260052,-0.282115,1.18171,-0.95838,-0.538937,0.626026,1.03149,-0.028794
