normal,gene377,gene765,gene14,gene1597,gene493,gene1671,gene1400,gene625,gene1892,gene1047,gene1917,gene1293,gene1884,gene1771,gene822,gene1758,gene1115,gene1416,gene419,gene99,gene1674,gene1423,gene1772,gene391,gene1679,gene1570,gene66,gene1873,gene1634,gene892,gene415,gene1168,gene581,gene1042,gene1640,gene1153,gene1401,gene648,gene1473,gene1635,gene249,gene1730,gene245,gene824,gene1946,gene1511,gene1472,gene67,gene267,gene513,gene1924,gene1256,gene622,gene187,gene1959,gene411,gene75,gene992,gene561,gene1672,gene1972,gene1534,gene1967,gene882,gene1346,gene779,gene1406,gene1494,gene1060,gene1381,gene1867,gene529,gene1231,gene495,gene1897,gene1651,gene1111,gene281,gene980,gene1843,gene1920,gene994,gene866,gene1058,gene111,gene1421,gene515,gene143,gene359,gene1334,gene679,gene652,gene806,gene1560,gene1573,gene1388,gene665,gene1983,gene137,gene1387
T,2.32254,0.65299,1.83464,2.28,1.40241,1.35008,-2.14975,-1.20663,0.289259,-1.12493,0.727258,-1.8497,0.867343,-1.03325,-0.224861,-1.04072,-0.322956,-0.834453,2.01225,1.3219,0.471517,0.215158,-1.11412,-0.117444,-0.444752,0.842764,2.0398,0.709306,-1.63644,1.11421,-0.771275,-1.18388,-1.73135,-0.723417,-0.035611,-1.06597,0.556097,-0.616053,-0.597077,1.33085,0.008308,-1.83393,0.689297,-0.131019,-1.57552,-1.93702,-2.1939,1.27219,0.634249,-0.618502,1.22941,-0.56855,2.5751,-1.20103,-2.24034,1.36529,0.210263,-1.53772,0.899561,0.358884,-1.49007,-1.05615,-0.490476,-1.05794,-0.370253,-0.875535,-1.39983,0.239373,-0.609807,0.902131,-0.680836,-0.397631,1.13649,-0.291823,-0.12574,-1.37597,-0.168112,-0.772391,1.19472,-0.086656,-0.434702,-1.52533,0.318589,1.24984,-0.999373,0.633862,0.474444,1.76203,-0.03933,-1.31912,-1.35724,-0.800541,-0.925839,2.00022,-0.829291,0.758444,0.352787,-0.228012,1.57684,-0.741336
F,-0.922103,-0.69135,0.262912,0.067173,-0.412118,-0.710774,1.22494,0.062029,-0.510021,-0.226297,0.066443,0.397269,-0.12781,0.276397,-1.37047,-0.264681,-0.753497,-0.52509,-0.336026,-0.500274,-1.31144,-0.862261,0.673522,-0.142328,0.656187,0.325266,-1.14253,-0.529834,0.614319,-0.552452,-1.89128,0.0789,0.746045,0.596294,0.926617,0.347582,-1.42394,0.853107,0.295225,-0.859681,-0.951581,-0.144035,-0.769947,-0.640504,-0.778553,0.126614,0.09822,-0.35909,-0.880434,0.533749,0.968504,0.749418,0.112974,0.575496,-0.14783,-0.61101,0.361167,0.254589,0.388045,-0.264413,0.492333,-0.500972,-1.41891,0.331681,1.30295,0.507869,-0.869214,-1.27776,0.998389,-1.13666,0.732096,0.181932,-0.767273,0.543646,-0.792908,-1.25486,-1.42876,0.065927,-1.02273,-0.555626,0.654358,1.82678,-1.24677,0.520482,-0.633841,-1.31456,0.504279,0.762835,0.516046,1.55825,-0.085041,1.13228,-1.26824,-0.340611,0.034343,0.828208,0.986112,-0.456793,-0.668947,-0.656263
F,-0.668042,-0.896282,-1.41239,-1.06002,-1.24689,0.282961,-0.700096,0.9294,-0.444243,0.822421,-0.293392,1.51155,-1.38098,0.668502,0.303539,0.983223,1.32808,-1.61071,-0.536301,0.670811,-1.05569,-0.726423,0.056029,0.440762,0.995542,-0.641432,-1.94371,-0.253999,1.11991,0.271077,-0.680654,1.21681,1.42134,0.148153,-0.40707,1.64945,-0.631391,0.207414,1.37552,-1.10989,-1.72487,1.42229,-1.30416,-1.56931,1.02609,2.38104,0.474377,-0.319658,-1.36005,0.250193,-0.937764,1.5423,-2.52171,-0.19819,1.48146,-1.2741,1.02077,1.76737,-2.0456,0.163832,1.238,0.568052,-1.24924,1.0657,-0.718037,2.04769,1.46056,-1.12987,-0.181702,-1.73212,-0.473557,0.738537,-1.28766,2.06783,-1.2062,1.31904,-1.61525,0.788505,-1.5982,-0.672543,0.107362,-0.175459,-1.0077,-0.643345,-0.389754,-1.30829,-0.616641,-1.52393,0.125931,-0.044541,0.768397,0.110911,-0.799252,-0.771102,1.2895,-0.679448,-0.432981,1.14777,-0.652213,0.604961
F,-0.708878,-0.066362,-1.1616,-1.31651,-0.82305,0.486299,-0.624488,1.40694,0.115098,0.617032,-1.02184,1.03152,-0.223583,0.279092,-0.038461,0.183887,0.859148,-0.665417,0.490026,1.42324,-0.387601,-0.31353,-0.174413,0.747782,1.13341,-0.830053,-0.470044,-0.558232,1.08544,0.324994,0.302561,1.66101,0.19689,-0.853592,-0.705024,0.423519,-0.180929,0.556535,0.719218,-0.079029,-0.484483,1.04875,-0.203472,-0.720506,0.233591,0.874426,0.880892,0.147737,-0.267343,-0.854901,-1.02863,1.42969,-1.91823,-0.795174,0.720988,-0.257449,1.39823,0.504126,-0.737838,-0.16282,0.560133,-0.351763,0.205607,1.18918,-0.069428,0.265084,1.06289,0.414182,-1.34779,-1.52706,-0.439066,0.823268,-1.56644,1.63564,-0.759789,-0.281352,-1.66839,0.597488,-1.94829,1.4735,0.606617,-0.694708,-0.467263,-0.452341,0.177532,-0.394631,-0.712168,-1.3005,-0.248351,-1.03379,0.684241,-0.964388,-0.244665,-2.46875,0.358552,-0.243766,-0.212438,0.831446,-0.828267,0.410962
F,-0.951402,-0.816295,-0.399909,-0.446471,-0.884028,0.417348,-0.332788,1.05687,-0.563711,1.09067,0.001639,1.55219,-0.744131,0.877498,-0.731605,0.72676,-0.189659,-0.707457,-0.644268,-0.093625,-0.173276,-0.633585,0.935842,0.297948,-0.18429,-0.772531,-1.14361,-0.376744,1.65149,-0.602765,-0.515776,0.914355,0.649629,0.150343,-0.272845,2.08575,-0.903806,2.44418,1.63363,-1.60971,-1.19134,0.478298,-1.26901,-1.44584,0.832399,0.460511,-0.666352,0.213897,-1.22055,0.937124,-0.860774,0.743784,-0.95151,0.230089,2.3395,-0.92279,0.715713,1.65596,-0.737916,-0.135412,1.49718,0.05248,-0.674005,0.976018,-0.201456,1.5855,0.698352,-1.06223,0.13895,-1.27315,0.441739,0.67406,-1.78759,1.67495,-1.4547,1.1889,-1.44037,1.05796,-1.0474,-0.727848,2.29077,0.955176,-0.59678,-0.866223,-0.336923,-0.377017,0.175493,-0.732695,0.361763,1.04019,0.445525,0.94733,-1.34021,-0.882469,0.058319,-0.58801,0.842333,1.57217,-1.24651,-0.650111
F,-0.788323,-0.783134,-1.74159,-2.53791,-1.04328,-0.825631,-1.98799,1.01588,-0.067261,0.907641,0.215288,1.20971,0.012271,0.792066,-0.825781,1.09897,0.189444,-1.62734,0.407732,0.95309,-1.10423,-0.08839,-0.055555,0.665911,0.824497,-1.35447,-1.3444,0.15952,1.11918,-0.158845,-0.210809,0.964579,0.486494,-0.311834,1.1013,0.758442,-0.811943,1.72326,1.63313,-0.446248,-1.12494,0.579908,-0.954554,-2.43005,0.713985,0.720845,-0.103331,0.900701,-1.07711,-0.89083,-1.14289,1.14001,-2.35219,-1.6647,1.45565,-1.27967,1.08774,1.06009,-2.03631,-0.628942,1.18296,1.56353,0.076819,1.41658,-0.384923,1.11521,0.791457,-0.064423,-0.013812,-1.66856,-0.17535,1.08891,-1.65356,1.94351,-0.77832,0.96801,-1.78656,1.02564,-1.53651,0.392129,1.92067,-0.031496,1.15837,-1.54576,-0.009232,0.028482,-0.587742,-2.17303,-1.77504,-1.09344,0.2174,-0.577591,-0.964803,0.126807,0.992244,-0.35921,0.37115,0.867203,-0.873945,0.322513
F,-0.407664,-0.369369,-1.20655,-3.66349,-1.18657,0.151039,0.043155,1.75803,-0.256759,0.441343,-0.790649,0.927031,-0.96812,-0.313474,-1.3793,1.23613,1.11121,-1.40697,-0.002155,0.955484,-1.20505,-0.620604,-0.568381,1.37298,1.12105,-2.26815,-1.03951,-0.659682,0.67141,0.084422,-0.822398,1.36541,-0.408328,0.179385,-0.389595,0.127176,-1.3932,0.220926,0.526808,-1.26036,-1.13318,0.913852,-0.554129,-1.81315,0.913422,1.21782,0.791508,-0.418861,-0.636327,0.063423,-0.140197,1.4266,-1.71883,-0.281657,0.248706,-1.44512,1.27964,0.517119,-0.910259,-1.19182,0.547451,1.15568,-0.824689,1.45014,0.567586,-0.467292,1.28456,-0.367771,-0.76343,-1.35805,0.605941,1.78392,-1.4819,1.55851,-1.0198,0.506467,-1.00809,1.0256,-1.13824,-0.297283,-0.734125,0.396149,0.003527,-1.56547,-0.501772,-0.273164,0.970316,-1.09249,0.311315,-0.82547,0.835844,-0.101505,-0.668834,0.163997,1.48693,-0.304738,-0.136556,0.837757,-0.713893,-2.22615
F,-1.05026,0.021763,-0.527436,-1.86149,-1.05708,0.123146,0.036463,0.216811,-0.361446,1.03022,0.088124,0.868487,-1.14047,0.781849,0.149353,-0.875485,-0.905176,0.779415,-0.267533,-0.109998,-1.12548,0.421138,-0.877117,0.542869,0.175959,1.77464,-0.421274,0.255202,-0.059677,-0.807404,1.36977,-0.302333,1.60884,-0.093283,0.584542,0.28677,-0.10832,0.766308,1.06871,-0.910873,-0.984725,-0.721836,-0.271837,-0.413505,-0.287043,-0.533563,-0.694007,-0.196735,-0.270868,-1.09813,-0.391664,0.11219,-1.45939,-0.351902,0.403878,-1.86865,0.4402,0.529491,0.249747,-2.06201,0.247703,0.297575,0.458374,-0.482956,0.793138,0.188552,-0.353959,0.259273,-1.37422,-1.34328,0.462315,0.179019,-0.044801,0.300558,0.185582,-0.924197,-0.034258,-0.013922,-1.75217,0.271729,-0.716692,0.722108,0.454167,-0.756183,0.785799,-0.066955,1.49758,2.02687,-1.81747,-0.692347,-0.696519,-0.628307,0.820186,0.441284,0.158165,-0.085919,0.200214,0.497372,-1.02597,-1.57613
F,-0.692001,0.16038,-0.140789,-0.208297,-0.549997,0.355803,1.32189,0.686197,0.222273,-0.792663,-1.15092,-0.965634,-0.579563,1.70758,-0.705752,1.09896,0.243986,0.980272,0.170431,1.0781,-0.774831,-0.475018,0.81241,1.09699,1.00101,0.379175,-0.412021,0.442407,-0.417965,0.476993,-0.020991,0.767624,-0.047008,1.04998,-0.427553,-0.805417,-0.545576,-0.712719,-0.35704,1.20411,0.33453,0.587997,0.51071,0.427457,0.107466,1.53799,0.59243,0.409972,0.268957,0.144957,-0.554359,1.06796,-0.647886,0.551168,-0.845016,0.01148,0.625663,-0.490226,-0.151638,-2.65199,-1.16061,0.191712,0.560203,1.23473,-0.163117,-1.26929,1.00253,1.02955,-0.118805,-1.82316,0.326931,0.971439,0.587114,0.269236,1.04968,1.49343,0.452578,0.196143,-1.15316,0.685075,0.32893,-0.079009,1.60576,0.177206,-1.03886,0.295916,0.672446,-0.384185,0.836127,0.09341,0.866599,-1.2309,0.830485,-0.757276,1.28605,0.248615,-2.05221,-0.782218,-0.661181,-0.085197
F,-0.612216,0.041811,0.468599,-1.01041,-0.728455,0.095302,0.983679,1.44673,-0.081453,-0.97515,-1.7402,0.100384,0.176834,0.545889,-1.86355,1.58724,0.64981,-0.822898,0.090665,-0.269514,-0.644233,-1.21846,0.968299,0.556813,2.09496,0.544167,-0.580977,-0.323606,-0.306468,-1.0441,-1.06256,0.448272,-0.521797,0.22169,-1.31271,-0.436604,0.355599,-0.648342,-0.12987,-0.102644,-0.692988,0.338795,0.010609,-0.259325,0.152104,0.330403,-0.110706,-0.539499,-0.012572,0.911769,0.345773,0.821603,-0.894754,1.27677,0.052466,-0.160519,1.11709,-0.244185,0.845297,-0.412625,0.396957,1.07681,-1.04662,0.187475,0.949457,-0.495733,0.748966,-0.838719,1.64088,-1.50012,0.730171,1.45936,-0.752126,0.582418,-0.511323,1.26842,-0.775425,0.715998,-1.45867,0.099985,0.940333,1.59659,-0.267978,0.21285,-1.72154,-0.053251,1.59054,-0.821978,0.475529,1.45933,0.642427,1.15667,-1.04501,0.163149,0.99888,0.322408,-1.88199,-0.631646,-0.960215,-0.249325
F,-0.967186,-1.0495,0.105281,-0.034325,-0.913241,0.55201,-0.285508,0.963104,-0.165452,0.804045,-0.602249,1.11188,-2.00917,0.711906,-0.015254,0.525987,0.019274,0.113457,-0.573901,-0.773166,-0.565004,-0.658125,-0.016946,0.122182,-0.316507,-0.140007,-0.890587,-0.606625,0.773889,-0.736203,0.365444,0.224874,0.189621,-0.138338,-0.766699,0.82902,-0.500827,1.26043,1.15216,-0.87417,-0.220623,0.652335,-0.585252,-0.430952,0.755416,-0.061531,0.505078,-1.52041,-0.135017,1.17623,-0.80521,0.717473,-0.589857,0.671068,1.35158,-0.073544,0.685687,0.734933,-0.592372,-0.518045,0.925329,-1.15589,-0.341628,0.641305,-0.060731,-0.052413,0.332575,-0.468248,0.961758,-1.19162,0.929975,-0.451618,0.205093,1.03408,-0.492967,-0.106315,-1.25196,-0.004552,-0.994046,-0.475803,0.701041,0.481407,-0.938734,-0.426802,0.202807,-0.445271,1.03373,-0.81611,-0.068581,0.777169,0.288786,1.14583,0.113102,-0.609535,-0.455802,-0.710118,0.046729,0.474746,-1.7365,-0.37328
F,-0.686497,0.081342,-0.750862,-0.952389,-0.338867,0.695614,-0.096745,0.464888,-0.049133,1.68122,-0.726568,0.957159,-0.701095,0.251491,-0.306749,1.05315,1.11087,-1.25431,-1.18245,-0.016357,-1.27225,-0.08603,0.409844,0.969343,1.91893,-0.126022,-0.801662,-0.058879,0.92152,-1.04013,0.371993,-0.178996,1.58045,0.574756,-0.267105,1.59658,-0.441886,1.62129,1.42864,-0.726664,-0.137305,0.322769,-0.235878,-1.20831,0.820451,0.732425,0.143983,0.315546,-0.233203,0.523315,0.031312,0.537915,-0.727678,0.657625,1.32978,-0.316811,1.34007,1.14288,-0.246918,-0.43364,1.17572,0.086886,0.06892,-0.16008,0.384463,1.24338,1.64682,-0.302558,0.748212,-1.10708,1.59417,0.852016,-1.15101,-0.093025,-0.619237,1.61141,-0.703006,0.330773,-1.05439,-0.508788,0.672827,-0.336029,-1.36119,0.02946,-0.032675,-1.17423,1.49691,-0.604539,-0.697125,-0.075544,0.830649,0.184888,-0.18063,-0.560413,0.491518,-0.112729,-0.978528,0.290942,-0.382552,-0.100335
F,-1.65309,-0.819163,0.063377,-0.234576,-1.83724,1.88159,1.24028,0.906277,-0.955153,-0.1456,-1.65631,1.09423,-0.648073,1.59438,-1.17079,0.951683,0.982679,-0.078275,-1.13714,0.52452,-1.95575,-1.55807,1.42405,0.616045,1.26233,0.514754,0.096101,-0.730944,0.996539,-1.324,-1.26995,0.997055,-0.63609,1.20494,-2.01766,0.645942,-0.808857,0.280338,0.703987,-1.17339,-0.96071,1.74927,-0.493992,-0.403297,1.35188,0.903197,0.386198,-1.29151,-0.427805,1.9771,-0.484327,-0.027268,-0.167204,1.51375,1.14918,0.043314,0.466975,0.874959,-0.190174,-1.3139,0.104247,0.084137,-1.46051,1.06896,1.16059,0.452787,1.27692,-0.924916,1.08696,-0.530512,1.75191,0.58021,0.824291,0.940339,-0.347906,0.173917,0.030757,0.113375,-0.432504,-0.427654,1.11011,1.47895,-1.74787,0.069605,-1.00501,-1.24718,1.28747,-0.443187,2.41727,1.58435,-0.041668,1.2471,-1.09785,-0.763905,0.400884,0.974032,-1.99474,0.926894,-2.37208,-0.066449
F,-0.659746,-0.832429,-2.31952,-2.29605,-0.570915,-0.817119,-0.853598,-1.09858,-1.26058,1.13194,0.463572,-0.204898,-1.43402,0.126975,-0.946913,1.16637,0.682984,-1.55388,0.642826,-0.100535,0.045441,0.217732,0.013102,-0.492544,-0.21788,-0.658055,-1.67856,-0.666954,1.55111,-0.442751,-0.81996,2.04918,0.354986,-0.46405,2.24173,1.14372,-1.23507,0.616825,1.23275,-0.315049,-1.32711,-0.337175,-0.824537,-1.21839,0.112912,1.01095,-1.61012,-0.719253,-0.907698,0.032917,0.200679,1.27497,-0.45807,-1.26989,1.51556,-1.0763,0.609841,0.312452,-0.714726,-1.35753,-0.335486,1.79053,-0.460821,1.30967,-0.211567,0.656471,-0.47925,-0.501954,0.473545,-1.23651,-0.098887,1.17496,-1.58224,0.2089,-2.02874,0.208476,-1.66405,-0.584952,-0.826499,-0.545404,0.778136,-0.279717,1.53349,-1.75407,-1.01059,0.146375,-1.29548,-1.38327,-1.05392,-1.57462,-1.75867,-0.527249,-1.1273,0.2725,1.43018,-0.16128,1.10059,0.50716,-0.797835,0.452976
F,-1.6452,-0.091932,0.071696,0.165164,-1.21756,1.7433,1.69367,0.895546,-0.864422,1.03072,-0.697529,1.11589,-0.071088,2.05264,-1.56245,-0.537113,-0.657416,-0.704497,-0.883171,1.05552,-1.1398,-1.02148,1.89099,-0.483852,0.535583,0.591026,-0.486793,-0.36261,0.445339,-1.3478,-1.23928,1.97092,-0.305936,0.855506,0.038373,0.657712,0.070869,0.514801,0.704222,-0.97314,-0.874957,2.12678,-0.4659,-0.255232,0.795849,1.03994,0.128816,-1.52053,-0.418818,1.58568,0.089111,0.349295,-0.232132,1.48634,0.76266,-0.684526,0.302799,0.904837,0.328564,-0.083377,0.134632,-0.394356,-1.55059,0.899248,1.82572,0.80505,0.809737,-1.13372,1.81936,-0.233597,2.13838,0.812594,0.99667,1.67641,-1.04048,-0.028394,-0.248112,0.363181,-0.754355,-0.654783,1.17361,1.99844,-1.48853,1.18747,-1.57363,-0.602761,1.82428,-0.257332,0.225059,1.92915,0.138062,1.63072,-1.90549,-0.506791,0.703657,1.13241,-2.17767,0.619655,-2.45666,-0.611124
T,1.39393,1.33909,0.760898,1.32172,0.547207,-1.00121,0.650447,-1.51859,2.27016,0.170659,0.783044,-0.027105,1.9461,-0.170718,1.66941,-1.31076,-3.14746,1.24441,1.44215,0.462179,1.33284,1.49866,0.251978,-1.3491,-0.604295,0.965921,1.11845,-0.442482,-0.568612,2.25107,1.2736,-0.000896,-1.26716,-0.797977,-0.454289,-0.619092,-0.103491,-1.26999,-1.39257,1.59878,1.42795,-0.473667,1.55867,0.755088,-1.53227,-1.02402,-0.989269,1.52323,1.63522,-1.15065,1.03808,0.643216,0.795259,-0.507009,-0.210039,1.45686,-2.02362,-1.17376,0.736085,1.39053,0.160421,-1.94768,1.11097,0.197795,0.119009,-0.125192,-2.27987,1.32769,-0.179327,0.454688,0.261775,-1.45378,1.24696,-0.106177,1.39719,-2.02566,1.31814,-1.02495,-0.298462,1.57446,0.718626,-0.569649,0.894989,0.810763,1.64351,2.16207,-0.400374,1.05702,-0.79478,-0.103969,-1.60244,-0.429045,0.837359,1.3702,-1.19876,1.0974,0.562551,0.652031,-0.991328,1.27741
F,-0.347112,-2.1303,-0.142293,0.200959,-0.738518,0.29072,-0.274835,1.64226,-1.49576,1.05879,-0.105441,0.923815,-1.1797,1.13525,0.126097,0.45533,0.30661,0.210066,-2.55995,0.295191,0.233164,-0.388182,1.21453,0.70358,1.4816,0.486709,-0.358772,0.45298,0.7774,-0.338699,0.230413,1.00672,-0.227752,0.650819,-1.11659,1.38735,0.519531,0.853057,0.179755,-0.620758,-0.399723,0.913589,-1.14452,-0.763854,1.20855,1.01897,1.12588,0.858385,-0.735687,0.68662,-0.929443,1.30032,-1.03012,0.975005,1.07662,-0.181265,1.07961,0.855885,-0.561651,0.195125,1.69153,0.682272,0.703201,0.715786,1.27244,1.04211,1.83545,0.440002,1.06762,-0.562783,1.2253,1.65139,-0.496489,1.04008,0.222363,1.53509,0.312493,1.46999,-0.524605,0.265437,0.30732,1.30015,-0.802757,-0.714872,-0.318339,-0.348774,-0.087163,-1.05934,-0.373893,1.76685,1.35167,0.165594,-0.480541,-2.37373,0.565471,-0.140943,0.256697,1.33928,-0.280509,-0.784224
F,-0.970712,-0.800751,-0.232203,-0.612437,-0.977785,-0.094371,-0.202959,0.415664,-0.502851,0.923272,0.879838,1.13651,-0.741256,0.46251,0.634039,0.445117,-0.12565,-0.213669,-0.136435,-1.87628,0.214874,0.17575,0.092202,0.139536,-0.533156,0.329053,-0.843908,-0.803127,1.22597,-1.09306,0.703335,-0.763041,1.60519,-0.073551,0.65926,1.27999,-0.655601,1.44772,0.611538,-0.772532,-0.330386,0.724692,-0.672152,-0.353333,-0.096176,0.09829,0.01232,-0.881782,-0.814496,0.104618,-0.906909,-0.675729,-1.14165,0.375124,1.7199,-0.827088,-0.613963,1.36932,-0.279211,1.32057,1.59668,0.353442,0.929029,-0.765317,-0.242796,1.18234,-0.311814,-0.176926,0.88047,-0.33635,-0.0497,-1.19587,-0.661334,-0.430616,-0.305673,0.609275,-0.546596,-0.315486,-0.612372,-1.10662,1.48581,-1.14789,-1.49662,-0.466004,0.996639,-0.630637,0.825535,-1.05709,0.510535,1.37691,0.052214,0.266657,0.049878,-0.54445,-0.532124,-0.614012,0.272556,1.31984,-0.85954,-0.183221
T,1.48753,0.109645,1.31337,1.15909,0.366829,-1.55922,-0.121483,-1.35399,1.27914,-1.42853,0.285083,-1.27672,-0.284576,-1.19041,0.874733,-0.509381,0.102007,0.776609,1.47391,-0.272143,0.167054,0.418571,-0.035654,-1.18014,-0.518534,-0.767029,0.93777,0.585028,-0.661078,-0.019956,0.959506,-0.394062,-0.606504,-1.42137,-0.990472,-1.10693,-0.379217,-1.27185,-1.95732,1.10535,0.864822,-1.31039,0.939563,1.85198,-0.691176,-0.069964,-1.01138,0.088559,0.941415,-0.457184,0.769273,-1.38249,0.718339,-0.359562,-0.475565,1.96042,-1.91083,-1.38174,1.2672,1.07362,-1.02865,-0.308575,0.849766,-0.066395,-0.657181,-1.25942,-0.594434,0.649451,0.264961,-0.634877,-0.471072,-1.62025,1.26243,-1.6868,0.981231,-0.147199,0.759823,-1.96287,-0.623773,0.611988,0.455365,-1.03789,0.01082,0.526505,0.912722,0.445015,-0.475552,0.111859,0.030316,0.022163,0.002587,-0.830453,1.36698,0.237255,-0.866741,1.77593,0.613766,-1.2483,2.44045,1.28024
T,0.923745,0.953207,1.04868,0.805346,1.62195,-1.29321,0.319593,-0.171267,0.917024,-0.96937,1.47743,-0.545076,1.61679,-0.344454,1.41252,0.481187,-0.833835,1.57688,-2.6776,1.28126,1.02754,1.32519,-2.749,0.488116,0.644845,0.986708,0.600446,1.83454,-0.360799,-0.226382,1.07083,0.091357,-0.572482,-0.644261,-0.066859,-0.300375,1.21409,-0.27106,-0.08386,1.15657,1.59623,-0.89816,0.089644,0.830277,0.578293,0.338988,0.578873,0.953024,0.317687,-0.420457,0.241954,-0.689443,0.604113,-0.245417,-0.083169,0.865956,-0.781291,-1.10294,1.39753,0.135391,-0.569937,-0.020831,0.735806,-0.243397,-0.654881,-1.1102,-0.37065,1.86291,-0.633254,-0.347513,-1.20206,0.492515,1.42238,-1.91632,2.15037,0.589332,1.98532,-0.113181,-0.401642,1.21153,-0.735115,-0.407826,0.455301,-0.791186,1.16952,1.69063,-2.30122,-0.078475,-0.794127,0.034116,0.821637,-0.6133,2.08443,-0.631469,-0.663654,-1.78108,0.212994,-0.141937,0.827772,0.871098
F,-0.600602,-0.853935,0.08924,0.447727,-1.03132,1.52745,2.3266,1.41426,-0.399639,0.126167,-1.77506,0.248389,0.38354,-0.119256,-0.540821,0.073959,1.81136,0.550988,0.098178,0.727984,0.000707,-0.664787,-0.122918,2.03475,2.3757,-0.71635,-0.554353,0.676643,0.495191,-0.954304,-1.32622,1.34426,-0.192416,0.511566,-1.5924,-0.228593,0.188323,-1.12494,0.038383,-0.59211,-0.519955,1.94624,-0.850672,-1.00154,1.75055,2.07533,1.525,-0.55613,-0.507966,1.53426,0.525809,0.659446,0.029164,1.48725,-0.154393,-0.144669,0.370877,0.080533,0.476811,-1.35102,0.434316,1.47335,-1.18721,1.0297,0.492176,-0.017464,1.20802,-0.082354,1.19396,-0.025592,0.243401,1.10593,0.666836,0.917764,-0.155531,1.96104,0.561282,0.973712,-0.164479,0.295547,0.263243,1.34504,-1.33644,-0.899562,-1.24886,-0.639759,0.477582,-0.013049,0.76613,1.11016,1.27729,0.542807,-0.189243,-0.472282,1.68202,-0.966853,-2.27837,0.366879,-0.16392,0.282819
F,-0.09786,-0.01211,0.026216,-0.204137,0.43863,-0.834091,-0.216494,-0.868588,0.357574,-0.764693,0.301769,-0.058028,0.824277,-2.02135,0.858329,-0.703259,-0.691518,-0.221598,0.708546,1.18252,0.622387,0.937619,-1.89395,-0.071346,0.413666,-1.05659,0.199548,0.581065,-0.398219,0.607102,0.942603,0.30302,-0.404407,-1.28104,-0.120767,-0.191518,0.504002,-0.460395,-0.410269,1.08682,0.599858,-0.379806,0.611852,1.02377,-0.161582,-0.389818,-0.87156,1.45485,0.551036,-0.864145,-0.660333,0.09317,0.180784,-0.438834,-0.159815,0.241862,-0.405176,-0.288297,0.854521,0.505141,0.066142,-0.914479,0.884921,0.340505,-0.667192,-0.744516,-0.441982,1.10551,-1.04332,-1.35402,-0.649301,-0.428121,-0.345112,-0.014148,0.24657,-0.286158,0.288476,-0.365907,-1.83766,1.24167,0.612549,-0.631285,0.747922,0.641805,0.654532,1.58114,-1.12138,2.00366,-1.26787,-0.711423,0.753514,-0.984861,0.649178,-0.232545,-0.700927,-0.246543,0.509335,-0.420188,0.433051,1.3333
F,-0.61041,-0.898644,0.660668,0.522716,-0.636079,0.708197,1.17326,0.86473,-1.04314,-0.411855,-0.935249,0.546118,-0.122161,0.776607,-0.741258,0.795994,1.35101,0.087161,-2.07822,-0.016696,-2.46461,-1.46176,1.03858,1.28405,1.627,-0.979538,-0.42201,0.448561,0.567523,-1.02261,-1.39504,0.509636,0.927079,0.524236,0.130707,0.091124,0.662306,0.051413,0.302627,-0.50069,-0.555301,1.195,-1.16856,-0.127546,1.33184,1.25758,1.61456,-1.30799,-0.844443,1.47687,0.414625,0.007494,-0.255341,1.39385,-0.498009,-0.158181,-0.07956,0.267972,0.389184,-1.58439,-0.243685,0.66,-0.621773,0.703409,0.134728,-0.583991,2.09793,-0.648994,1.29364,-0.603538,1.51035,0.348156,0.757074,-0.097788,0.037054,2.00828,-0.042274,0.450137,-1.38618,-0.97647,-0.235444,0.887237,-1.25023,0.393743,-1.38494,-0.228135,0.651767,-0.135253,1.83225,1.69392,1.1787,0.788221,-0.265381,-1.90654,1.21952,-0.246657,-1.04912,0.01953,-0.321327,-0.832502
F,-1.84239,-1.31511,-0.261051,0.568904,-1.81962,-0.166675,2.4155,-0.586901,-1.50261,0.930289,-1.03706,0.497749,0.196685,0.448353,0.03238,-0.632449,-0.171361,-0.218954,-1.37138,0.503973,-0.591747,-1.42388,0.720509,0.20662,0.489429,-1.149,-1.16559,-0.726319,1.10529,-0.038188,-1.83364,1.2812,1.01921,0.581099,-2.10689,-0.702625,0.421119,-0.267589,0.947452,-0.473529,-0.812223,1.63027,-0.69526,-0.107511,0.504626,1.07015,-0.217414,-0.443294,-0.887238,1.57361,0.850186,0.957234,0.564342,0.922916,0.261406,-0.654091,-1.11742,0.312696,0.297285,0.48375,-0.050218,-0.365986,-1.64543,1.15501,1.2871,0.503984,0.853536,-1.16982,0.811741,0.449538,0.130897,-0.548965,0.647336,0.733244,-0.59695,1.43162,-0.345331,-0.904612,0.348583,-1.47666,0.339398,0.896233,-0.087647,0.396124,-1.51314,-0.563425,0.364233,0.01792,1.96217,0.717796,0.628635,1.73723,-1.66015,0.317211,-0.375427,0.4643,-1.02703,0.440481,-1.3346,-0.466701
