class,Attr3320,Attr6281,Attr804,Attr6184,Attr1962,Attr1829,Attr2121,Attr1674,Attr6677,Attr2363,Attr4847,Attr2439,Attr1087,Attr5984,Attr1882,Attr2111,Attr6347,Attr770,Attr5772,Attr3012,Attr1745,Attr3784,Attr3341,Attr6797,Attr6803,Attr3647,Attr1144,Attr7119,Attr4973,Attr4196,Attr6005,Attr3507,Attr6855,Attr490,Attr6919,Attr1834,Attr3729,Attr1135,Attr2020,Attr173,Attr4229,Attr4609,Attr2402,Attr2288,Attr6806,Attr3258,Attr5833,Attr5087,Attr590,Attr2084
1,-0.839137,1.73951,2.18688,-0.39083,0.250459,-0.777745,-0.579345,-0.078582,-1.22564,-0.707537,-0.408515,1.58638,-0.121432,1.75776,-0.601937,-0.029976,2.89086,0.039519,2.04579,-0.809286,-0.957845,1.83935,0.320677,-0.916714,-0.925547,-0.813931,-0.240424,0.635816,1.36986,-0.635221,0.217486,1.31923,1.55169,0.381404,-0.650712,-0.732001,1.64384,0.687876,-0.422741,-0.971936,-0.293965,1.57653,-0.518183,-0.557504,-0.851811,0.241673,-0.567565,1.08449,1.59661,2.45121
1,0.112773,-0.075401,-0.070358,1.65068,1.10825,-0.727007,-0.131459,-1.24927,0.897354,-0.86699,-1.05815,0.399535,0.752229,-0.396826,-0.47734,-1.38302,0.218213,-0.619575,0.038893,-0.908078,-0.476121,-0.478399,3.54505,-0.266233,-0.24626,0.16488,0.586754,0.681935,1.36795,-0.865401,-0.616927,0.103066,0.559906,-0.065174,-0.161844,-0.004959,-0.285186,-0.441406,-0.208897,-0.635831,-0.948697,-0.83131,-0.515438,-0.528823,-0.299203,-0.200586,-1.50419,-0.276205,-0.208098,-0.31299
-1,1.38008,-1.41331,-1.11901,-1.35273,-0.560015,1.1996,1.29352,1.65306,1.74407,1.63765,2.6848,-0.878596,-0.603112,-1.17326,1.48623,1.55733,-1.11173,1.52603,-0.72306,2.53693,2.62432,-1.10727,0.27129,1.05265,1.11234,0.324314,-0.951515,-1.19779,-1.18117,1.31896,2.8486,-0.966322,-1.05042,-0.658799,1.40608,1.14739,-0.702762,-1.06691,1.56204,1.41248,2.34536,-0.948751,1.33851,1.45799,1.0541,2.02523,0.604355,-1.10067,-1.33533,-1.15258
-1,1.26351,-1.11138,-1.23827,-1.92894,-1.00097,0.842926,-0.064507,0.74074,1.45796,0.506342,0.591543,-0.698068,-1.47922,-0.718514,-0.07373,0.283055,-1.14617,-0.256038,-1.11518,1.09579,1.78309,-0.448769,0.316671,0.330039,0.502158,0.509308,-0.96578,-0.785634,-1.01563,1.17044,0.991966,-0.329373,-1.0614,-1.39256,2.85245,0.521266,-1.63815,-0.099146,0.619382,0.421982,0.42718,-0.121448,2.33964,2.35683,0.50925,2.24917,1.13303,-0.752599,-1.25957,-0.617183
-1,-0.928236,-0.430521,-1.18639,-2.27321,-0.567191,2.76261,3.88072,1.98462,0.408097,0.69698,0.360593,-0.612814,-1.35588,0.306622,2.39323,1.28479,-1.00088,1.35278,-1.10898,0.209866,1.25696,-1.12603,-0.521988,3.35687,3.1269,1.1206,-0.512598,-1.00756,-1.09716,0.917357,1.21313,-0.827159,-1.03871,-0.983868,2.12965,2.51398,-1.16721,-0.885515,-0.392238,0.427082,1.43857,-0.705718,-0.275215,1.53877,3.23866,-0.010028,2.51044,-1.55441,-0.649588,-1.39143
-1,2.48096,-1.31816,0.475891,0.344356,-0.380147,0.025726,1.03863,1.54039,1.7054,-0.318334,1.35608,-1.1919,-1.51968,0.551911,2.97982,1.35475,-1.70374,2.5938,-0.149863,0.15486,0.81159,-0.705242,0.518708,1.40183,1.14859,-1.69752,-1.12979,-1.0384,-0.860164,1.10399,1.33201,-1.57705,-0.909041,-1.15966,1.45595,0.557456,-1.41654,-0.999432,0.650647,1.41972,2.77606,-1.12298,1.67774,4.96756,1.25753,3.17081,-0.215199,-1.05119,-0.041308,-1.29332
-1,-0.364046,0.555396,-1.20052,0.499883,-0.222911,0.471043,1.18623,-1.53203,-0.623749,1.12789,1.73465,-2.17033,-0.666027,-1.32585,1.25302,0.89,0.322821,1.28027,-0.056366,2.44827,0.047978,0.189727,1.10293,-0.173703,-0.495273,1.44813,-0.549944,-0.628873,-1.31951,1.22019,0.093571,-0.353391,-0.964536,0.186732,0.431295,0.392011,0.355891,-0.326894,1.27956,-0.671584,0.056079,-1.22095,1.96013,0.7537,-0.389567,-0.122331,0.480852,-0.124125,-0.259143,0.488898
1,-0.454576,0.548627,-0.118986,0.503498,-0.120994,-0.510732,-0.837543,-0.70168,-0.18901,-0.643078,-0.233028,-0.578147,0.849546,-0.967352,-0.471283,-0.574789,-0.104743,-0.176754,-0.697002,0.015168,-0.613581,-1.87776,-0.436886,0.459929,0.505625,0.738145,-0.155222,-0.14933,-0.346147,-0.390233,-0.765996,-0.239432,-0.148254,-0.801782,0.201151,-0.374164,-0.707122,0.037175,-0.288072,-0.241657,-0.028398,-0.061068,-0.238912,-0.475156,0.085853,-0.6263,0.236905,-0.142952,-0.701431,-0.77631
1,-0.345304,-0.535277,0.173339,1.25056,0.789918,-0.685716,-0.435715,-0.853285,0.462468,-0.831136,-0.672062,1.11373,0.319321,-0.634245,-0.441129,-0.525418,0.537208,-0.409537,-0.277129,-0.265037,-0.678611,0.058402,-0.390565,-0.413965,-0.382251,0.541937,1.67004,0.39862,0.622968,-0.71419,-0.899734,-0.099311,0.403827,-0.329823,0.056277,-0.200596,0.152406,-0.397466,-0.529949,-0.717465,-0.347874,1.17996,-0.401106,-0.457654,-0.318494,-0.733261,-0.608184,-0.209827,-0.795544,0.321511
-1,-0.584872,-1.01383,-1.26354,-0.3039,-1.22675,1.25933,1.23142,0.572236,1.70928,1.14131,0.631347,-1.15247,-0.10923,-0.750345,0.020751,-0.058506,-0.620499,-0.370165,-0.136563,1.0627,-0.264555,0.308208,-0.055673,0.017879,-0.324108,0.586039,-0.886521,-0.645985,-0.190693,1.90354,0.03332,-0.330478,-0.872659,-0.374105,2.32673,1.23616,-1.35682,0.199076,0.440376,0.642753,0.316229,-0.401646,4.35139,2.51485,-0.260686,-0.204912,1.5133,-0.56948,-1.11718,-0.526104
-1,1.18361,-0.509781,-0.675648,-1.03958,-1.55569,-0.683367,0.268781,1.18143,0.478313,0.309577,0.812712,-0.207187,0.492943,-1.23642,1.69614,-0.377115,-0.441965,-0.215483,-1.01955,1.33261,0.35987,-0.551408,1.02778,2.27553,2.39166,1.76205,-0.678878,-1.07192,-0.329263,0.031138,0.378968,-0.146753,-0.830003,-1.05992,0.911026,0.654991,-0.765999,-0.56558,1.0621,0.2731,0.885574,0.117136,-0.139207,1.11735,1.98081,-0.56355,1.30189,-1.0863,-1.73411,-0.289575
1,-0.830983,1.10476,-0.205684,1.1924,0.029033,-0.54523,-0.184534,-0.772085,0.244864,-0.299357,-0.536367,0.708298,2.01356,-0.05417,-0.500107,-0.084687,1.18954,-0.17007,0.997261,-0.454275,-0.68714,-0.312353,-1.04537,0.15524,0.291702,0.173161,0.427535,-0.055143,-0.544545,0.323504,-0.296447,-0.23244,0.114776,0.971299,0.35774,-0.420843,0.60733,-0.307498,-1.22252,0.014169,0.25312,0.173937,-0.104174,-0.454213,0.132371,-0.697929,0.632041,-0.558462,-0.852918,-0.107883
-1,-0.674715,-0.682969,-1.06128,-1.14079,-1.19108,0.191866,-0.238695,-0.559897,-0.576628,1.74884,0.430382,-0.867464,0.571168,-0.855858,-0.135265,0.052749,-0.485517,-0.001639,-0.10306,2.47366,-0.412256,-0.144956,-0.082434,-0.225731,-0.046124,2.45287,-0.35298,-0.600282,-1.12749,2.14976,0.34264,0.041345,-0.617531,-1.10031,1.11304,0.000193,0.158641,0.658572,-0.201229,-0.154097,0.419818,-0.193112,3.53274,0.562036,0.243854,-0.623506,1.12115,-0.787725,-0.509676,0.273342
-1,-0.322829,-0.602208,-0.11883,0.729587,-0.355793,1.1101,-0.074826,1.15188,-0.026125,1.19752,1.09979,0.089497,-0.511227,-1.33658,-0.519619,0.754681,-0.974102,1.58089,-0.84839,1.30674,-0.31475,0.071146,1.02436,0.175838,-0.081857,1.657,-0.512447,-0.639117,0.229899,-0.76613,0.425245,-0.719203,-0.666746,0.334935,-0.589488,0.356048,0.082541,-0.107989,0.483219,-0.551384,0.296786,-0.758802,-0.160783,0.149769,-0.03557,-0.005051,-0.011243,-0.177128,-0.533396,-0.476131
-1,-0.455592,-1.22768,-0.757855,-2.38457,-0.452197,1.91201,1.47601,2.55484,-3.06575,-0.159569,3.10425,0.339021,-1.19175,-1.3036,3.28424,2.10181,-0.292012,0.319946,-1.13391,-0.552668,1.23026,-1.05011,1.80501,1.31174,2.53697,0.754968,-0.646891,-0.557278,-0.949794,0.510817,1.23475,-0.440447,-0.888769,-1.17027,-0.008329,2.4404,-0.089309,0.886168,0.297755,3.43523,3.77362,-1.04427,-0.358538,0.9282,2.85482,0.652027,1.87708,-1.44977,0.513398,-0.204054
-1,1.28085,-1.68125,-0.854383,-1.54097,-0.791579,1.6015,1.19161,1.61836,0.061355,-0.053549,2.62133,-0.787329,-1.34833,-1.70216,2.76957,2.43686,0.76314,1.41588,-1.11123,0.154175,2.36322,-1.44511,1.53443,1.23969,1.04803,0.143273,-1.34952,-0.464798,-1.22807,0.545483,1.68871,-0.124837,-1.07318,-0.947798,0.912685,3.07267,-0.903984,-1.01986,0.591397,3.35449,3.03773,-1.41725,-0.192165,1.76196,1.14106,-0.143846,1.77022,-0.521767,0.044857,-0.972198
-1,1.91972,-1.40832,-1.21453,-1.20997,-1.36572,1.77458,2.90098,-0.842424,1.43676,3.68477,1.44144,0.186684,-0.610074,-1.6523,-0.035012,0.669848,-1.07517,0.283063,0.09321,-0.652132,0.782227,-1.04049,1.66862,-0.771349,-0.662569,1.12053,-0.820543,-0.222865,-0.818977,0.780321,1.28171,-1.28431,-0.765033,-0.061346,0.201445,3.61309,-0.773923,-0.345164,3.41154,3.52917,1.36628,-1.21032,-0.107442,0.234306,-0.669854,0.218638,0.328128,-0.893403,-0.52007,-0.799611
-1,1.42068,-0.579499,-0.715276,0.323774,-1.49183,0.224422,-0.271967,2.07481,0.093298,1.617,0.572083,-1.06498,-0.576717,-0.520939,1.73399,0.900471,-0.78995,1.16656,-1.085,0.153541,0.02653,-1.37737,-0.874949,-0.075381,-0.13342,0.419861,-0.627758,-0.439961,-0.537487,0.650785,-0.21141,-0.946789,-0.732489,-0.591113,0.257007,0.48982,-1.95405,-0.690278,-0.640628,-0.166837,-0.095463,-1.24872,0.255384,0.942962,-0.029653,-0.152312,1.18555,-0.548534,-1.15274,-0.915815
-1,-0.562615,-0.300681,-1.06257,-1.17741,-1.17456,-0.424275,-0.444636,-0.416589,-0.713825,0.170356,-0.433151,-0.321213,0.311776,0.255263,-0.172229,-0.784684,-0.693036,-0.355675,-0.872111,-0.262139,-0.286605,0.592238,-0.398258,-0.569224,-0.561704,0.865214,-0.528361,-0.277806,-0.728221,0.023792,-0.998657,-0.054372,-0.5063,-0.677925,-0.607253,0.050995,2.55737,-0.444603,-0.34868,-0.091554,-0.459767,0.140517,-0.475139,-0.505121,-0.605301,-0.650505,0.204649,-0.214618,-0.358779,-0.410025
1,-0.369677,-0.740699,2.40122,1.04572,-0.293635,-0.415727,-0.079613,0.739003,-0.563696,-0.470747,0.687255,-0.031578,-0.921035,0.491293,-0.179145,0.796393,-0.540764,-0.228997,-0.641333,0.029087,0.955395,2.30013,-1.06986,0.05034,0.042208,-0.008968,-0.102198,1.18997,-0.555996,0.383979,-0.507721,-0.097172,-0.094623,1.16178,-0.841167,-0.347382,2.4392,-0.264939,-0.645225,-0.358913,0.180264,-0.204837,-0.465171,-0.43189,-0.010431,0.234402,0.177914,-0.456975,0.250238,-1.04894
1,-0.473066,0.294512,0.903603,-0.817929,1.84781,-0.000257,-0.598225,-0.38437,-1.60187,2.10404,0.276769,0.025267,-0.700245,-0.148156,-0.540475,-0.333782,0.759051,0.532539,2.75147,0.202442,-0.55806,1.38102,-1.58942,-0.211731,-0.331441,1.1154,1.05078,0.059749,0.586593,-0.382675,-1.10263,0.922152,3.41207,2.18022,-0.564479,-1.03604,1.44656,0.411508,-0.515894,0.30224,-0.101587,-0.81748,-0.477064,-0.478556,-0.341175,0.398087,-0.498227,1.32786,1.71078,0.909738
1,0.081127,0.216737,1.308,-0.771467,1.59438,-0.666223,-0.400578,0.162347,-1.26823,0.053721,-0.653284,1.91496,-0.346482,0.91717,-0.601517,-0.188349,1.44295,0.109859,1.12134,0.383019,-0.518124,2.40789,-0.456926,-0.656623,-0.639541,-0.236979,0.108499,0.210026,1.04623,-0.429812,-0.864595,1.43258,0.805375,-0.152366,-0.76986,-0.666473,1.21846,0.373773,-0.966491,-0.856333,-0.255805,-0.515655,-0.53183,-0.513532,-0.657181,0.588406,-0.208382,1.21414,2.07711,0.73835
1,-0.655105,0.203122,-0.540711,-0.793103,0.432009,-0.198136,-0.636524,-0.648265,-1.00704,-0.742953,-0.735262,0.416592,0.450971,-0.193001,-0.491548,-0.690814,0.635773,0.101683,-0.179973,-0.18139,-0.323159,0.294951,-0.660685,-0.278976,-0.199768,0.512784,-0.297108,0.283006,0.870988,-0.953381,-0.967599,-0.081941,0.453757,0.035883,-0.471567,-0.486344,-0.825118,-0.221972,-1.04254,0.228596,-0.408361,-0.145233,-0.417602,-0.55062,-0.27134,-0.775429,0.010225,-0.584133,-0.932173,-0.40231
1,-0.397873,-0.608285,-0.374471,0.127738,-0.346398,-0.805792,-0.630073,-0.3807,-0.63764,-0.762319,-0.482294,0.232233,-0.565941,1.85521,-0.553464,-0.250217,-0.570381,-0.866013,-1.15898,-1.03254,-0.735269,-0.306696,-0.705212,-0.640069,-0.71529,0.342707,1.31009,1.03621,0.477315,-0.701902,-1.27036,-0.501927,-0.176009,0.270275,-0.422569,-0.595319,-0.038327,-0.503975,-1.25074,-0.085588,-0.37093,1.03569,-0.441121,-0.483056,-0.631725,0.483425,0.01948,-0.198204,-0.106557,-0.603739
1,-0.323774,0.391059,1.25399,1.165,0.567305,-0.757564,-0.955713,-0.342396,-0.548946,-0.745192,-0.567446,0.435295,-0.774868,2.08404,-0.471444,0.360756,-0.426316,-0.445585,-0.62633,-1.19396,-0.491642,0.0105,0.224089,-0.803063,-0.804326,0.020213,0.65257,1.66694,1.24346,-0.636032,-0.962231,-0.669919,0.461755,0.709312,-0.624951,-0.458287,0.218511,-0.891839,-0.650041,-0.365625,-0.554773,4.43766,-0.527748,-0.494472,-0.805248,0.14761,0.084338,-0.290194,1.21525,1.31075
