gene249,gene493,gene245,gene267,gene1635,gene1423,gene897,gene377,gene765,gene1494,gene822,gene625,gene1884,gene513,gene1843,gene365,gene1897,gene1772,gene66,gene1771,gene1060,gene111,gene824,gene1042,gene1582,gene812,gene26,gene391,gene1730,gene780,gene992,gene138,gene1247,gene892,gene1325,gene802,gene411,gene14,gene1634,gene1285,gene571,gene964,gene581,gene1421,gene739,gene241,gene1892,gene1293,gene609,gene1231,gene806,gene1411,gene187,gene662,gene1648,gene399,gene31,gene415,gene286,gene1671,gene62,gene1943,gene1111,gene1058,gene520,gene75,gene1581,gene1674,gene1873,gene67,gene1546,gene47,gene1002,gene1406,gene1387,gene1326,gene1153,gene1974,gene495,gene1256,gene737,gene1473,gene1451,gene43,gene1263,gene1334,gene181,gene548,gene49,gene619,gene1623,gene1679,gene1659,gene1668,gene100,gene1917,gene1836,gene1614,gene1900,gene141,gene451,gene137,gene1770,gene1286,gene190,gene1511,gene1260,gene143,gene559,gene1365,gene1967,gene918,gene601,gene1526,gene1887,gene549,gene1472,gene1549,gene882,gene201,gene1067,gene1346,gene1960,gene515,gene1924,gene652,gene830,gene1209,gene1004,gene661,gene72,gene199,gene698,gene1248,gene1867,gene561,gene453,gene1194,gene1583,gene994,gene1227,gene1466,gene127,gene1258,gene1047,gene83,gene980,gene866,gene1221,gene758,gene1489,gene993,gene1972,gene440,gene102,gene617,gene648,gene590,gene627,gene169,gene979,gene422,gene1799,gene1504,gene1115,gene1574,gene1886,gene1328,gene39,gene42,gene41,gene40,gene1501,gene1672,gene437,gene86,gene550,gene1808,gene1560,gene538,gene1187,gene1761,gene732,gene1381,gene147,gene1197,gene1894,gene1073,gene345,gene679,gene419,gene221,gene940,gene70,gene1196,gene1168,gene1983,gene639,gene834,gene517,normal
1.1062,1.46716,1.07399,1.25399,1.22132,1.25143,0.93295,0.480019,1.27248,1.40626,0.906518,-1.6444,1.06105,-1.93385,1.30776,-1.51542,0.255611,-0.939177,0.124991,-1.56834,-1.27243,1.14741,0.364879,-1.45589,-0.309887,0.240118,-1.78384,-0.376168,-1.30276,-1.40479,-0.89193,-1.99255,0.768932,0.682372,-0.254117,0.477582,0.383286,-0.660579,-0.39051,0.597925,-1.71809,-0.656738,-0.643576,0.491025,0.861812,-1.44857,1.09047,-0.524762,1.30814,-0.016021,0.074724,0.383711,-1.99449,0.07031,-3.01719,-1.84763,-1.62326,0.999796,0.620568,-1.75036,-1.46934,2.13339,-0.699533,0.464559,-0.613327,0.155625,1.47277,0.044107,0.610758,1.93345,-1.87226,-1.09776,-0.892993,-0.508202,1.15157,-0.359298,-0.820384,1.21334,-0.453904,-0.758533,0.467486,-0.018267,0.314643,-1.473,-1.55832,-2.45577,1.47334,1.74501,0.565997,-2.51105,-0.049333,-0.795557,-1.94676,0.64626,0.090323,0.453765,0.863052,0.180867,-1.26578,-2.54287,1.11046,0.930055,-0.524805,-0.275054,0.267153,-0.637748,-0.979644,0.548013,-0.004624,-0.225514,0.862638,0.730137,-0.177001,0.102889,0.303678,-0.387154,-1.41798,-1.19239,0.034154,0.770924,-1.12953,-1.33271,-0.31029,-1.21606,1.00273,-1.33614,-0.31883,-2.1365,-0.078536,0.253322,-1.88802,-1.31774,-1.2421,0.3006,-0.612779,-0.975037,0.06022,-1.48342,-1.40605,-1.16286,-2.19881,-1.14134,-1.64485,-1.11533,-0.334073,-1.26638,0.778717,0.590492,-0.859818,0.914217,-1.65035,0.336212,-0.072849,-1.64187,-0.999798,0.802433,-0.162956,-0.048772,-0.680763,1.38367,-0.327848,1.47539,0.156969,-0.15143,-0.081145,1.25086,1.79498,0.77023,1.10129,1.10129,1.10129,1.10129,1.88392,0.823033,-0.211928,-2.42507,-2.37722,-1.94612,0.078576,-1.68977,-1.82912,-0.330971,0.831323,0.969448,-1.65991,-0.722472,-0.262146,-0.144399,2.2063,0.156901,0.886149,1.35629,0.03274,0.830293,-0.778257,-0.043045,-0.54948,0.318831,-1.57514,-0.161232,F
-0.802614,-0.943869,-1.08011,-1.00952,-0.310576,-1.51337,-1.3383,-1.06196,-0.554355,-0.827788,-1.12073,0.020976,-0.649738,1.03955,-0.721315,1.50341,-0.09302,1.12967,-0.307131,0.711311,0.737515,-1.45495,-0.013845,2.23303,-1.14899,0.012374,0.979933,0.501453,0.146459,-1.84726,0.37743,1.40551,-0.290518,1.72909,-1.49122,-0.51716,0.455459,0.217414,0.628441,-0.387041,0.309186,0.458816,1.39127,-0.150155,-1.07351,1.17974,0.380518,-0.393695,0.209624,0.565214,-1.04059,-0.188937,1.16665,-1.45585,0.974498,2.02972,1.75668,-1.63567,-0.174708,2.1186,1.45644,2.24887,0.089287,0.897491,-1.10148,0.059518,-1.61987,-0.883869,-0.099164,0.531835,1.53779,1.78758,0.408629,-0.276799,-1.85941,-0.484139,0.817241,-1.20707,0.955728,0.969116,-0.67216,-0.182796,-1.24852,1.11627,0.139105,0.688225,-1.20455,-0.403155,0.311216,1.80541,-0.592279,-0.343408,0.218348,0.820874,1.35932,-0.328554,-2.72647,0.26038,0.615645,0.430678,-1.16024,-0.908456,1.77638,-0.353064,1.14704,-1.44958,-0.838934,-0.141299,0.540116,-0.611759,-1.63368,-1.67183,0.242219,-1.00521,-0.496553,-0.515343,0.285229,1.13597,0.613293,-1.44149,1.25839,1.81928,-1.5126,1.48632,-0.360372,0.169017,-0.958064,0.535974,-0.526764,0.490426,1.61925,1.11786,0.959526,1.54923,1.17411,-0.665059,0.824532,-1.32917,-0.65519,-0.405645,1.98576,2.6458,1.84237,-0.897216,-0.793193,-1.53504,1.46376,-0.339729,0.234283,-1.20107,0.71051,-2.12082,-0.46412,0.810364,-0.699586,0.954065,0.056207,0.738152,-1.20918,-0.996992,-0.01343,-0.606899,0.698074,0.095709,-0.130478,0.171807,0.158319,1.26267,-2.57306,-2.57306,-2.57306,-2.57306,-0.117283,-2.06984,-0.006741,1.3594,1.1177,1.34592,-0.181458,1.32947,1.13013,1.34271,-0.366617,1.28079,-0.480471,0.420874,-1.73209,-0.313399,-1.17733,-1.79748,0.592418,1.21115,-0.520148,0.811411,0.663738,-0.228003,0.877869,0.461006,0.637528,-2.08944,T
0.008308,1.40241,0.689297,0.634249,1.33085,0.215158,0.856003,2.32254,0.65299,0.239373,-0.224861,-1.20663,0.867343,-0.618502,-0.086656,-0.708552,-0.12574,-1.11412,2.0398,-1.03325,-0.609807,-0.999373,-0.131019,-0.723417,-0.636007,-0.398953,-0.920795,-0.117444,-1.83393,-1.48273,-1.53772,-0.976362,-0.190116,1.11421,-0.523403,-1.2571,1.36529,1.83464,-1.63644,0.571685,-0.484379,-0.796881,-1.73135,0.633862,-0.375656,-0.681018,0.289259,-1.8497,0.100002,1.13649,-0.925839,1.25236,-1.20103,0.555972,-0.63886,0.608456,0.07421,-0.771275,0.720358,1.35008,-0.313643,1.52667,-0.168112,1.24984,-1.12021,0.210263,-0.718539,0.471517,0.709306,1.27219,-0.754955,-0.473201,-0.971294,-1.39983,-0.741336,-1.77821,-1.06597,-1.39668,-0.291823,-0.56855,0.550192,-0.597077,-0.238078,-0.144129,-1.74621,-1.31912,0.368863,-0.069738,1.2956,-0.179937,-0.397144,-0.444752,-1.94948,1.08781,-0.576135,0.727258,0.434049,2.68615,-0.331023,-0.326872,-0.277944,1.57684,-0.72481,1.21869,-0.101739,-1.93702,-0.601654,1.76203,1.36492,1.85379,-0.490476,1.11307,-0.911527,-2.81724,-1.5554,-0.982885,-2.1939,0.001353,-1.05794,-0.683862,-0.039474,-0.370253,-2.45752,0.474444,1.22941,-0.800541,-1.84012,-1.83952,-0.104778,-0.146502,0.400073,-0.362432,-0.04684,0.233477,-0.680836,0.899561,0.956829,-2.27371,-0.649954,-1.52533,-0.781142,0.041385,0.149471,0.41029,-1.12493,0.397153,1.19472,0.318589,-0.868336,-0.189825,-0.967437,-1.26883,-1.49007,-0.659124,-0.862764,1.54073,-0.616053,-0.381455,-0.774039,-1.132,-0.467762,-0.697206,-0.128019,0.013408,-0.322956,0.541791,0.219073,0.79337,-0.063177,-0.063177,-0.063177,-0.063177,-1.6488,0.358884,-0.181344,-1.08406,-0.072132,0.125063,2.00022,-0.101757,-1.12929,0.38634,0.648674,0.902131,-0.162333,-2.36548,0.427223,-1.51262,0.434449,-1.35724,2.01225,2.86986,-0.785892,1.59939,-2.01566,-1.18388,-0.228012,-0.014751,-0.667636,0.396618,F
-0.951581,-0.412118,-0.769947,-0.880434,-0.859681,-0.862261,-0.744798,-0.922103,-0.69135,-1.27776,-1.37047,0.062029,-0.12781,0.533749,-0.555626,0.367485,-0.792908,0.673522,-1.14253,0.276397,0.998389,-0.633841,-0.640504,0.596294,0.880994,-0.220035,1.48486,-0.142328,-0.144035,1.12944,0.254589,0.937603,-1.3979,-0.552452,0.911078,0.598784,-0.61101,0.262912,0.614319,-1.12765,1.61197,-0.330452,0.746045,-1.31456,-1.05609,1.27673,-0.510021,0.397269,-0.270242,-0.767273,-1.26824,-1.17606,0.575496,-1.0279,0.899733,0.674935,1.22922,-1.89128,0.774628,-0.710774,1.16184,-0.754701,-1.42876,0.520482,0.089349,0.361167,-1.73577,-1.31144,-0.529834,-0.35909,0.629201,0.864457,0.116556,-0.869214,-0.656263,-0.379221,0.347582,-2.1646,0.543646,0.749418,-0.772456,0.295225,-0.587911,1.29235,0.876149,1.55825,-0.859193,-0.220547,-0.50398,0.47197,-0.019043,0.656187,0.00215,-2.16642,0.073801,0.066443,0.523803,-0.525065,-0.303639,0.597965,-0.719273,-0.668947,0.694298,0.640752,-0.537347,0.126614,0.698912,0.762835,0.246062,-1.28323,-1.41891,-0.64554,0.834999,0.80872,-0.221143,0.191238,0.09822,-0.301208,0.331681,-0.610487,0.713427,1.30295,-0.918778,0.504279,0.968504,1.13228,-0.345591,1.045,-0.687688,0.705139,0.947942,-0.941503,1.44076,1.11082,0.732096,0.388045,-1.37454,0.566741,-0.723427,1.82678,0.133712,-0.352104,1.2706,-0.571543,-0.226297,0.298667,-1.02273,-1.24677,1.00749,-0.776171,0.32679,-2.25768,0.492333,0.868947,0.418943,-0.232788,0.853107,0.550716,-0.584555,-0.668409,0.478907,-0.532221,0.195977,-0.177072,-0.753497,-0.055894,0.893037,-0.774899,-1.35936,-1.35936,-1.35936,-1.35936,-0.92159,-0.264413,-1.15934,1.17217,0.54558,0.660395,-0.340611,1.0746,0.888666,-1.66584,-0.379352,-1.13666,1.30721,0.016726,-0.751676,0.293443,0.075686,-0.085041,-0.336026,-1.88378,0.189688,0.005264,-0.358574,0.0789,-0.456793,0.598666,-0.855213,-1.25678,T
-1.72487,-1.24689,-1.30416,-1.36005,-1.10989,-0.726423,-1.0324,-0.668042,-0.896282,-1.12987,0.303539,0.9294,-1.38098,0.250193,-0.672543,0.328298,-1.2062,0.056029,-1.94371,0.668502,-0.181702,-0.389754,-1.56931,0.148153,0.640652,-1.44132,-0.212616,0.440762,1.42229,0.810666,1.76737,-0.231167,-0.962646,0.271077,0.768824,1.16512,-1.2741,-1.41239,1.11991,-0.740332,0.548929,1.76129,1.42134,-1.30829,-0.592509,0.09515,-0.444243,1.51155,-0.417007,-1.28766,-0.799252,-0.963264,-0.19819,-0.986844,-0.060454,0.079939,-0.082852,-0.680654,-1.94997,0.282961,0.035854,-0.670684,-1.61525,-0.643345,1.11822,1.02077,-0.872653,-1.05569,-0.253999,-0.319658,-0.72385,-0.055062,1.54553,1.46056,0.604961,-0.927032,1.64945,-0.549851,2.06783,1.5423,-1.11716,1.37552,-0.854904,-0.573662,1.10508,-0.044541,0.060745,-0.651688,-0.807101,0.314376,-0.489993,0.995542,0.640461,-1.0723,0.990563,-0.293392,0.4254,-1.61098,1.5136,0.909885,-0.636117,-0.652213,1.51571,-2.03957,1.68368,2.38104,1.13044,-1.52393,-1.00753,-1.42109,-1.24924,-1.4513,2.02559,1.36421,1.51695,1.0654,0.474377,0.921835,1.0657,-0.590887,0.099445,-0.718037,1.83436,-0.616641,-0.937764,0.110911,-0.16938,-0.357162,-0.457925,1.23667,0.00184,-0.809879,0.566758,1.88589,-0.473557,-2.0456,-1.73355,-0.177262,1.28427,-0.175459,0.433121,-0.351142,0.402485,-1.93329,0.822421,1.10699,-1.5982,-1.0077,-1.20714,-1.05379,0.248372,-0.67134,1.238,0.17077,1.12803,-1.5864,0.207414,-0.25708,1.8884,-0.120157,0.455246,-0.136967,1.38832,-1.50499,1.32808,0.451704,-0.179065,-1.34014,-0.017336,-0.017336,-0.017336,-0.017336,-0.763333,0.163832,-1.62039,-0.824363,0.375039,0.673457,-0.771102,-0.130558,-0.191762,-1.18859,-0.665374,-1.73212,-0.285068,1.51978,-0.341583,1.22867,-0.629092,0.768397,-0.536301,-0.689734,1.48129,-0.3949,0.206921,1.21681,1.14777,1.95318,1.04167,-0.428973,T
-0.484483,-0.82305,-0.203472,-0.267343,-0.079029,-0.31353,0.008383,-0.708878,-0.066362,0.414182,-0.038461,1.40694,-0.223583,-0.854901,1.4735,-0.245591,-0.759789,-0.174413,-0.470044,0.279092,-1.34779,0.177532,-0.720506,-0.853592,0.462009,-0.711897,-0.013125,0.747782,1.04875,-0.184659,0.504126,-0.511754,0.052571,0.324994,1.60968,0.959574,-0.257449,-1.1616,1.08544,-0.227997,-0.835688,0.378619,0.19689,-0.394631,0.574608,-0.471603,0.115098,1.03152,-0.384702,-1.56644,-0.244665,0.348365,-0.795174,-0.005057,-1.20658,-0.668562,-0.156077,0.302561,-0.096373,0.486299,-0.244387,-0.586973,-1.66839,-0.452341,0.994078,1.39823,-0.587999,-0.387601,-0.558232,0.147737,-0.994809,-0.342743,0.225396,1.06289,0.410962,-0.695545,0.423519,-0.259115,1.63564,1.42969,-0.771853,0.719218,-0.506106,-0.072634,-0.51424,-1.03379,-0.089067,-0.204035,-0.575855,-0.710991,0.443667,1.13341,-0.233166,-0.843035,1.51425,-1.02184,0.058851,-1.38824,1.17506,0.151009,0.068388,-0.828267,1.20782,-0.358685,1.5381,0.874426,0.921425,-1.3005,-0.955641,-0.547433,0.205607,-0.402362,0.812963,1.07444,1.70254,0.498169,0.880892,0.948624,1.18918,0.585491,-1.14811,-0.069428,0.347097,-0.712168,-1.02863,-0.964388,-0.080465,-0.367097,0.35231,0.934806,-0.620611,-0.189077,0.127447,0.174558,-0.439066,-0.737838,-1.56044,-0.27332,0.525659,-0.694708,0.072362,-0.803979,-0.448424,-1.28167,0.617032,0.693217,-1.94829,-0.467263,-1.23377,-0.59609,-0.879066,0.005983,0.560133,-0.126513,1.12326,-1.56581,0.556535,0.473095,0.313668,-0.173112,0.679828,0.348389,1.4129,0.27968,0.859148,0.129369,-0.055971,-1.77744,0.415016,0.415016,0.415016,0.415016,-0.211522,-0.16282,-1.59445,-0.148172,-0.091078,0.157763,-2.46875,-1.153,-0.684077,-1.01193,-0.477104,-1.52706,-0.30341,1.18018,-0.659361,0.677057,-0.815698,0.684241,0.490026,-0.844086,0.451027,-0.099796,-0.080964,1.66101,0.831446,1.56059,0.324443,-0.397498,T
-1.19134,-0.884028,-1.26901,-1.22055,-1.60971,-0.633585,-1.63123,-0.951402,-0.816295,-1.06223,-0.731605,1.05687,-0.744131,0.937124,-0.727848,0.4319,-1.4547,0.935842,-1.14361,0.877498,0.13895,-0.336923,-1.44584,0.150343,0.876869,-0.980464,1.18867,0.297948,0.478298,0.615624,1.65596,0.799803,-1.11384,-0.602765,0.507106,0.086361,-0.92279,-0.399909,1.65149,-0.44072,0.857986,1.63002,0.649629,-0.377017,-1.10825,1.23276,-0.563711,1.55219,-1.37391,-1.78759,-1.34021,-0.786229,0.230089,-0.967692,0.965741,-0.32758,0.88814,-0.515776,-0.658692,0.417348,0.928265,-0.20658,-1.44037,-0.866223,0.393897,0.715713,-0.834429,-0.173276,-0.376744,0.213897,-0.143478,0.743868,1.19891,0.698352,-0.650111,-0.615354,2.08575,-1.07129,1.67495,0.743784,0.181722,1.63363,-0.979007,0.668323,0.386221,1.04019,-0.065042,-0.513809,-1.31546,0.235049,-0.466236,-0.18429,-0.595107,-0.641152,0.960734,0.001639,-0.852949,-0.796465,1.15139,-0.214256,-0.622278,-1.24651,1.35496,-1.47628,1.10533,0.460511,-0.697634,-0.732695,-0.975331,-0.653934,-0.674005,-0.635542,1.30879,1.71099,0.721918,1.19412,-0.666352,0.626226,0.976018,-0.849456,0.41918,-0.201456,1.42116,0.175493,-0.860774,0.94733,0.687468,0.338061,-1.1533,0.665583,0.584831,0.374921,-0.217798,1.6364,0.441739,-0.737916,-1.88516,0.617607,0.548581,0.955176,0.791047,0.66645,0.735314,-1.13687,1.09067,0.340753,-1.0474,-0.59678,0.006916,-1.16809,0.364721,-1.12682,1.49718,0.978308,0.885074,-0.828915,2.44418,0.825838,-0.629297,-0.740887,1.18209,-0.208969,0.726077,-1.66726,-0.189659,-0.626098,-1.87282,-0.909947,-0.856273,-0.856273,-0.856273,-0.856273,-1.00239,-0.135412,-0.949652,1.8167,0.60525,0.380323,-0.882469,0.045679,0.710899,-0.943991,-1.06734,-1.27315,0.174888,1.48487,-1.34389,0.584871,-1.69422,0.445525,-0.644268,-0.966713,1.66355,-0.696725,1.06002,0.914355,1.57217,1.4861,0.060957,-0.990435,T
-1.12494,-1.04328,-0.954554,-1.07711,-0.446248,-0.08839,-0.728327,-0.788323,-0.783134,-0.064423,-0.825781,1.01588,0.012271,-0.89083,0.392129,-1.15708,-0.77832,-0.055555,-1.3444,0.792066,-0.013812,-0.009232,-2.43005,-0.311834,1.04133,-1.57006,-0.492427,0.665911,0.579908,-0.70583,1.06009,-0.207509,-0.464953,-0.158845,0.232885,0.950162,-1.27967,-1.74159,1.11918,-0.206687,-0.795298,0.736816,0.486494,0.028482,-0.080977,-0.09362,-0.067261,1.20971,-0.144121,-1.65356,-0.964803,0.177094,-1.6647,0.428084,-0.666931,-0.761851,-0.803899,-0.210809,-1.12838,-0.825631,-0.946368,-0.310595,-1.78656,-1.54576,1.38931,1.08774,0.079513,-1.10423,0.15952,0.900701,-0.603709,-0.272479,0.714326,0.791457,0.322513,-1.40931,0.758442,-0.217903,1.94351,1.14001,-0.988315,1.63313,-0.822271,-1.18061,-0.365897,-1.09344,-0.109007,-0.117078,-0.776155,-0.80107,1.02376,0.824497,-1.09527,-0.699175,1.56691,0.215288,0.277812,-0.828856,1.98719,-1.04251,-0.021698,-0.873945,1.22679,-0.760277,1.53657,0.720845,1.44856,-2.17303,-2.19372,-0.885753,0.076819,-0.467233,1.24877,0.847096,1.75332,1.38959,-0.103331,1.22372,1.41658,0.061096,-1.09335,-0.384923,0.98095,-0.587742,-1.14289,-0.577591,0.272243,-1.62251,0.15841,1.01863,-1.42391,-1.59465,-0.414759,1.19121,-0.17535,-2.03631,-2.23352,-0.825332,0.286829,-0.031496,-1.01813,0.569787,-1.44437,-1.2671,0.907641,0.675979,-1.53651,1.15837,-1.34645,-0.197365,-0.420104,-0.642212,1.18296,-0.553957,0.787301,-1.9325,1.72326,0.140002,1.28811,0.424559,1.20321,0.648276,1.67793,-1.43491,0.189444,0.76193,-0.482693,-2.12098,-0.031364,-0.031364,-0.031364,-0.031364,-1.05993,-0.628942,-1.11108,0.556246,-1.26068,-1.78599,0.126807,-1.08529,-0.790492,-1.12565,-2.11653,-1.66856,0.142578,0.956171,-0.041545,0.56709,0.209183,0.2174,0.407732,0.106501,0.534118,-0.413457,0.995098,0.964579,0.867203,1.62796,0.059159,-0.762648,T
-1.13318,-1.18657,-0.554129,-0.636327,-1.26036,-0.620604,-0.407127,-0.407664,-0.369369,-0.367771,-1.3793,1.75803,-0.96812,0.063423,-0.297283,0.08064,-1.0198,-0.568381,-1.03951,-0.313474,-0.76343,-0.501772,-1.81315,0.179385,0.978491,-2.26818,0.433104,1.37298,0.913852,0.297531,0.517119,0.04974,-0.650782,0.084422,1.54935,0.831854,-1.44512,-1.20655,0.67141,-0.40098,0.512861,1.16073,-0.408328,-0.273164,-0.266008,0.308569,-0.256759,0.927031,-0.306843,-1.4819,-0.668834,-0.335451,-0.281657,-0.447523,-0.45955,-0.097981,0.43329,-0.822398,-0.343248,0.151039,0.051331,-1.45032,-1.00809,-1.56547,1.22821,1.27964,-0.492413,-1.20505,-0.659682,-0.418861,-0.139164,-0.051743,-0.121533,1.28456,-2.22615,-1.76031,0.127176,-0.17301,1.55851,1.4266,-0.506252,0.526808,-1.17683,-0.000176,0.086855,-0.82547,-0.600442,-0.663457,-0.610392,-0.613601,-0.488294,1.12105,-1.72639,-1.25972,1.26007,-0.790649,-0.840442,-0.497448,0.840042,-0.14638,0.507594,-0.713893,0.930189,-0.814504,1.30246,1.21782,1.49817,-1.09249,-1.05015,0.448476,-0.824689,0.113762,0.410683,0.720894,1.35184,0.383754,0.791508,0.062789,1.45014,-0.456659,0.377846,0.567586,0.652169,0.970316,-0.140197,-0.101505,0.923813,-0.126316,0.11704,0.899125,0.83622,-0.042625,-1.56415,-0.173853,0.605941,-0.910259,-2.13675,0.411626,0.879177,0.396149,-0.248847,0.398018,-0.22782,-1.46752,0.441343,0.877395,-1.13824,0.003527,-1.14864,-0.630279,-0.62009,-0.195318,0.547451,-0.071666,1.23899,-1.49277,0.220926,0.517085,0.55864,-0.298374,0.7537,-0.128852,1.15211,-0.703949,1.11121,-0.085883,0.598948,-1.80626,-0.51096,-0.51096,-0.51096,-0.51096,0.270334,-1.19182,-0.60091,-0.291159,0.070543,0.294259,0.163997,-0.399518,0.790407,-0.176642,-1.11096,-1.35805,0.205873,0.203717,-0.184549,0.54262,-0.83744,0.835844,-0.002155,-0.567446,0.167399,-0.582423,0.284631,1.36541,0.837757,1.74857,0.781845,-0.387643,T
-0.984725,-1.05708,-0.271837,-0.270868,-0.910873,0.421138,0.006286,-1.05026,0.021763,0.259273,0.149353,0.216811,-1.14047,-1.09813,0.271729,1.28476,0.185582,-0.877117,-0.421274,0.781849,-1.37422,0.785799,-0.413505,-0.093283,1.0854,-0.482578,0.173086,0.542869,-0.721836,1.18845,0.529491,0.263316,-0.719837,-0.807404,0.443476,-0.445663,-1.86865,-0.527436,-0.059677,1.38418,-0.234531,-0.680473,1.60884,-0.066955,-0.696338,0.140573,-0.361446,0.868487,0.040478,-0.044801,0.820186,-0.794833,-0.351902,0.539315,0.17619,0.154679,-0.633157,1.36977,-1.19481,0.123146,-0.241865,-0.979874,-0.034258,-0.756183,0.275076,0.4402,-0.29993,-1.12548,0.255202,-0.196735,-0.496862,0.132167,-0.973832,-0.353959,-1.57613,-1.45636,0.28677,0.391961,0.300558,0.11219,0.45006,1.06871,-0.759737,-0.370198,-0.36031,-0.692347,0.04212,0.18434,-0.340483,-0.751943,0.236627,0.175959,-1.25568,-1.18398,0.578439,0.088124,-1.48958,-1.12476,0.101692,1.00161,0.121885,-1.02597,0.798552,-0.373238,-0.30549,-0.533563,0.34226,2.02687,2.54065,0.16832,0.458374,-2.12324,0.892111,0.92109,0.328529,0.656365,-0.694007,0.965176,-0.482956,-0.008674,-0.259872,0.793138,-0.666692,1.49758,-0.391664,-0.628307,-0.765855,-0.088255,-1.41381,0.529356,1.69562,-1.07307,-0.179862,0.25932,0.462315,0.249747,-1.48335,-0.416899,-1.13673,0.722108,-0.947601,0.375104,-0.588312,0.406177,1.03022,0.542765,-1.75217,0.454167,-1.37723,0.149215,-0.988186,0.58275,0.247703,-0.712911,-0.295937,-1.09349,0.766308,0.862306,0.140105,0.394112,0.598773,0.432426,0.142236,-0.994472,-0.905176,-0.208452,0.381341,-1.62781,0.889314,0.889314,0.889314,0.889314,-0.18583,-2.06201,1.62923,0.12058,-0.592336,-0.596422,0.441284,-0.504781,-0.279276,0.488628,-1.59392,-1.34328,-0.49786,0.461764,0.476066,0.102759,-1.04697,-0.696519,-0.267533,-0.035474,0.545495,-0.022389,0.941908,-0.302333,0.497372,0.764921,-0.612346,-2.03525,T
0.33453,-0.549997,0.51071,0.268957,1.20411,-0.475018,0.612448,-0.692001,0.16038,1.02955,-0.705752,0.686197,-0.579563,0.144957,0.685075,0.83234,1.04968,0.81241,-0.412021,1.70758,-0.118805,-1.03886,0.427457,1.04998,1.98764,0.439661,0.116428,1.09699,0.587997,0.386362,-0.490226,0.352136,0.968634,0.476993,0.961585,1.58316,0.01148,-0.140789,-0.417965,-1.20871,0.486541,0.153868,-0.047008,0.295916,0.367224,-0.010305,0.222273,-0.965634,-0.983796,0.587114,0.830485,-0.166865,0.551168,1.05397,-0.098015,-0.280647,-0.157067,-0.020991,0.22081,0.355803,-0.589275,0.301001,0.452578,0.177206,0.46897,0.625663,1.30429,-0.774831,0.442407,0.409972,1.75569,-0.21241,-0.870872,1.00253,-0.085197,1.1413,-0.805417,0.995208,0.269236,1.06796,-1.51264,-0.35704,0.350524,-0.01638,0.932299,0.09341,-2.16094,-0.587608,-2.5603,1.0636,-0.934641,1.00101,0.343314,-1.19508,-0.15937,-1.15092,-0.894447,-0.084059,0.423202,0.827267,1.57498,-0.661181,0.226755,-0.044039,1.34447,1.53799,0.642879,-0.384185,-0.155791,0.9513,0.560203,-0.351004,-0.662069,-0.569533,1.77265,-1.71141,0.59243,1.03424,1.23473,-0.814478,-0.059197,-0.163117,1.43037,0.672446,-0.554359,-1.2309,0.377473,0.799854,-0.248649,0.635931,0.788408,0.735142,2.28245,0.168239,0.326931,-0.151638,-0.958427,0.951655,0.315168,-0.079009,0.56911,0.041164,-0.196072,0.566675,-0.792663,1.39211,-1.15316,1.60576,-0.237606,0.954514,0.326949,1.23995,-1.16061,1.00868,0.465459,-1.38838,-0.712719,-0.096185,1.11888,-0.277263,0.775811,-0.091517,1.1781,-1.08447,0.243986,-0.324483,0.706847,-1.38792,0.468912,0.468912,0.468912,0.468912,0.39622,-2.65199,1.22132,0.826372,0.865155,0.498794,-0.757276,-0.172342,-0.532862,0.796605,-2.02457,-1.82316,-0.123478,-1.09789,1.34048,1.01588,-0.688278,0.866599,0.170431,-0.336852,-1.50242,-1.86906,-2.45488,0.767624,-0.782218,1.15185,1.36048,0.749654,T
