PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,Class
4.398799,-0.7481,16.985799,-8.409504,14.116563,-1.356946,7.135681,7.404141,9.705356,-3.631222,4.168086,0.678125,-13.731543,-1.77615,-1.932683,10.215812,-3.336392,0.111144,-0.182685,-2.654532,10.97945,-2.876647,0.004458,-0.606214,-4.292675,3.685536,-2.101402,-1.918456,-0.503649,0.589398,0.426118,-1.140556,0.219655,1.409726,-2.290226,-5.776265,-10.704891,-49.707617,-64.411224,-247.945518,-158.789204,-60.090637,-12.441318,-7.144233,-3.066064,0.671067,2.788982,-4.931189,0.11982,1.137427,2.959921,-1.793142,-4.206083,5.180755,-1.056439,-0.285004,-0.024362,-0.010313,0.001161,0.001247,0.001575,-0.000014,-0.000424,0.000283,0.000004,0.00067,0.000493,-0.000758,0.005787,-0.001643,-0.007325,0.003408,0.024884,0.000075,-0.016119,-0.001857,-0.005121,0.000314,-0.013811,0.000511,0.00804,0.002196,0.002608,-0.010103,-0.005688,0.000761,0.005805,-0.043129,-0.031126,-0.020045,-0.005943,-0.007646,0.009619,0.052803,-0.014189,0.00705,0.005261,0.015893,0.044535,0.033193,F
-17.517275,-6.317982,3.794854,-2.34597,12.407833,-2.604749,-7.928092,4.243539,-9.116999,-10.105142,-0.218578,1.403069,1.432,5.311148,-10.198967,8.733284,2.490101,-1.124458,6.917099,-3.739438,-0.834847,-4.960961,-1.459481,4.265426,-0.579183,0.612971,3.029242,-3.024259,0.955117,1.276151,-2.330738,1.089638,-1.479795,-1.4514,-1.827103,-8.806759,-19.571074,-63.213543,-285.423679,-614.692887,-396.776073,-98.329852,-37.76901,-8.95748,-5.137455,-2.683358,-3.625961,1.381051,1.582364,-0.24494,-2.322134,0.857519,4.451602,-1.672283,0.206788,-0.32063,0.055802,0.00085,0.003333,0.004416,0.003735,0.000023,-0.000262,0.000293,0.000004,0.000902,0.000589,-0.000766,0.003394,-0.001081,-0.004775,0.002518,0.01263,-0.000753,-0.015243,-0.000975,-0.003429,-0.000896,-0.00921,0.00021,0.007481,0.001367,0.0034,-0.008193,-0.006584,0.00362,0.002947,-0.0269,-0.024016,-0.016094,-0.011167,-0.007492,0.003167,0.024328,-0.017337,-0.005843,0.007007,0.007893,0.046041,0.017776,T
8.253048,0.147246,1.724861,-0.182692,12.316369,-5.637625,-4.229857,-1.743558,5.158238,6.531047,5.362833,-1.90505,-1.044428,-3.475369,-2.689496,-2.42485,4.675596,-0.229561,-0.020325,-1.774926,-2.796273,-1.056612,-2.13163,2.552613,7.279792,3.683165,-0.154301,1.484022,-3.472098,-0.407701,0.916858,-0.199129,0.960106,0.996514,-3.648277,-1.019322,-10.441636,-44.830445,-115.806566,-232.169142,-170.313803,-38.95098,-12.182075,-8.472227,-0.388042,-5.066225,0.787034,-1.015371,-1.999844,3.95171,-7.443569,-0.811264,4.855579,0.188666,0.615563,-0.429679,0.01596,-0.003923,0.002517,0.00122,0.0016,0.000014,-0.000098,0.000113,0.000002,0.000423,0.000303,-0.000508,0.001162,-0.000496,-0.001856,0.001082,0.007511,-0.00035,-0.006833,-0.000052,-0.003219,-0.000533,-0.003598,0.000429,0.003099,0.000808,0.002354,-0.002157,-0.002047,0.001861,0.001064,-0.009533,-0.009265,-0.006155,-0.005305,-0.004988,0.002514,0.018091,-0.008682,-0.005177,0.002621,0.006024,0.026107,-0.000354,F
19.015859,4.441454,-11.91345,-4.400052,-6.16694,6.605921,-8.396378,2.795841,3.348899,3.437328,0.970636,3.281307,2.820418,2.303475,-4.221659,-0.868541,-3.646512,-0.773946,5.330227,6.951563,9.034401,3.997762,3.579242,0.402,3.21414,0.983321,-1.695068,-1.029275,1.894872,0.279088,0.356895,1.820315,0.49453,1.229783,1.836605,2.461738,6.648908,2.929818,71.255053,184.245944,43.970335,-0.585689,10.799103,-0.500118,7.759427,-2.245104,1.163341,0.49629,-2.017511,-0.166688,1.784998,3.072548,2.832942,-2.964488,2.454356,0.584714,0.036642,-0.013508,-0.001014,-0.001048,-0.000768,-0.000012,-0.00004,-0.000028,0,-0.000606,0.000004,0.000218,0.000104,-0.000017,0.001089,-0.000255,0.003367,-0.000088,0.001989,0.000293,-0.003942,0.000283,-0.001033,-0.000545,-0.00242,-0.00092,-0.000229,0.002589,-0.000171,-0.001048,-0.001847,0.004765,-0.002873,0.005981,0.001276,0.003558,-0.003859,0.002101,0.005336,-0.001754,0.003184,-0.001759,-0.012665,-0.002613,F
10.580261,2.979743,-8.396537,2.46517,3.900364,13.828154,-6.965404,3.755622,3.42936,-3.389082,-5.076072,3.786699,-1.282913,-3.407236,-6.994989,-4.033484,-5.260537,-7.823261,-6.751718,-6.452871,-6.882526,-1.434171,-5.224443,-2.824143,-3.075282,-3.584638,-4.301847,-1.008042,-1.045092,-1.973105,-1.516997,-1.733029,-1.649275,1.480956,5.580337,14.053719,40.472267,142.598906,488.337994,1017.2491,669.852074,199.123453,58.871989,15.356757,7.867094,0.052858,-0.012406,2.255823,-4.190277,-0.960884,-2.33015,0.17973,-0.416654,-0.907695,0.942576,-0.168828,0.018097,-0.011506,-0.005406,-0.005861,-0.0062,-0.00004,0.000545,-0.000498,-0.000007,-0.001743,-0.001251,0.002113,-0.006693,0.001552,0.009658,-0.004174,-0.031971,0.001525,0.022852,0.001496,0.012915,0.002102,0.018755,-0.000423,-0.013404,-0.003551,-0.00814,0.013674,0.01124,-0.005707,-0.00855,0.053237,0.046001,0.027701,0.021578,0.011017,-0.007688,-0.050683,0.035689,0.013582,-0.014881,-0.018186,-0.084844,-0.039606,F
17.881759,4.252302,-11.864834,-2.196463,5.72312,-2.001907,-9.52268,-2.471389,4.002474,1.900676,-1.43774,-5.659596,-3.207852,-1.884004,5.780223,10.172407,1.094641,-0.259273,-0.033664,1.662105,-3.029803,-2.761898,-2.855999,-3.856154,-1.071103,3.189914,4.495822,4.76079,0.428861,-1.214404,-0.537247,0.267634,-1.746046,-1.207449,-2.430856,-5.540581,-23.213894,-104.360102,-268.210305,-491.54165,-424.396626,-124.75378,-38.172673,-13.000469,-9.399626,2.406926,0.465168,-2.90698,-3.427153,-1.57038,-3.029434,4.233159,-0.992302,-0.233996,-0.907412,0.348071,-0.001396,-0.016209,0.00346,0.003089,0.003305,-0.000004,-0.000711,0.000464,0.000007,0.000999,0.00133,-0.001752,0.007335,-0.001778,-0.010175,0.005584,0.043552,-0.00115,-0.028939,-0.002359,-0.013751,-0.000525,-0.022062,0.000023,0.014231,0.003303,0.007036,-0.016024,-0.01069,0.001608,0.006893,-0.064987,-0.060584,-0.026205,-0.016829,-0.00964,0.006233,0.078976,-0.027219,-0.000906,0.018123,0.025066,0.090568,0.047743,F
12.430042,12.177639,-10.105542,0.665019,-0.44731,13.065308,-12.75282,2.3868,-7.605833,-2.996841,-4.902466,-6.625236,-6.652078,-2.69032,-5.955685,-5.351822,-2.105386,-1.615989,-4.84259,6.497377,3.290351,-0.566993,5.54885,4.610346,-4.439767,1.373222,-1.175653,0.655532,0.562297,-0.337232,-0.567651,1.219888,1.177633,1.271012,4.40186,10.047782,28.612642,92.943804,340.20498,729.430459,462.114361,141.081625,46.216787,11.341464,5.968889,0.864987,-0.895767,-1.973051,0.887975,-1.646544,-1.396316,-1.477158,-0.377777,-2.879312,-1.449362,-0.081362,-0.028532,-0.005701,-0.004133,-0.004318,-0.004285,-0.00003,0.000323,-0.000321,-0.000005,-0.001371,-0.000852,0.001342,-0.00454,0.001145,0.007344,-0.00313,-0.020855,0.000663,0.018741,0.001161,0.005464,0.001288,0.010572,-0.000686,-0.010274,-0.002961,-0.005191,0.01088,0.006082,-0.004421,-0.006253,0.039004,0.026183,0.0204,0.014393,0.010199,-0.006591,-0.034325,0.022829,0.008078,-0.006689,-0.014178,-0.054311,-0.024643,F
15.738514,0.652682,-6.81371,-0.910102,-1.383823,10.388175,-3.626414,6.648028,-5.31477,-5.250049,-5.324773,5.205431,1.252695,3.569985,1.640071,3.507855,9.607001,10.541415,2.385234,-6.055242,-4.222968,-0.703923,-0.956539,-3.035799,-3.758104,4.013339,-4.154574,1.395321,-0.932459,0.387783,0.202942,1.001063,1.745172,2.798714,1.783703,5.11995,15.423217,45.114362,205.640507,431.693296,267.417243,63.831156,27.280644,9.412863,0.240205,1.876686,-0.380376,4.766891,0.495602,-1.300267,0.231824,1.43353,4.816933,2.527568,0.466897,-0.145144,-0.055506,-0.003285,-0.000521,-0.002797,-0.00274,-0.000028,0.000095,-0.000175,-0.000001,-0.000846,-0.000303,0.001026,-0.00145,0.000236,0.003032,-0.00088,-0.006526,0.000778,0.00595,0.000218,0.00345,0.001293,0.003953,-0.000531,-0.004204,-0.001085,-0.003572,0.002497,0.004223,-0.002479,-0.003034,0.013493,0.0106,0.010298,0.008132,0.004822,-0.00474,-0.009159,0.013208,0.009232,-0.002154,-0.004403,-0.037198,-0.008331,F
3.837013,16.723268,2.436862,0.664214,-2.427288,-5.232661,-6.569688,-0.236616,5.120448,2.900332,-8.407805,8.767774,-6.187531,-0.224369,-1.470857,-6.725663,-1.819047,3.31682,1.085833,4.218072,2.777172,-3.23871,3.323451,6.711099,-5.106015,1.497827,4.799261,0.426354,-1.952613,1.211585,0.775624,-1.626357,1.192179,0.697199,0.428928,2.860252,6.691896,20.882755,53.917345,117.165117,113.870051,28.257427,8.121293,4.116672,-0.269034,1.717892,-4.17236,-0.479753,0.585931,1.054833,-1.969799,-3.386946,0.92836,-0.989948,1.820452,-0.262689,-0.036812,0.025072,-0.002044,-0.000839,-0.000732,0.000005,0.000144,-0.000074,-0.000001,-0.000295,-0.000281,0.000279,-0.001728,0.000326,0.003133,-0.001445,-0.008301,-0.000004,0.007202,0.000615,0.00116,-0.000044,0.004519,0.000053,-0.003786,-0.000612,-0.000795,0.005289,0.001716,0.000479,-0.002744,0.019114,0.012619,0.004875,0.001837,0.000829,-0.001139,-0.012404,0.002902,-0.002834,-0.001059,-0.005877,-0.011191,-0.015995,F
10.252675,-6.898186,20.106841,-0.098332,-10.955198,8.151813,-2.471596,6.477773,-1.7301,4.874533,-7.883106,1.78946,-4.089747,5.275473,3.030888,0.01412,2.675734,1.661897,1.165471,6.616167,-7.493451,-6.25681,-7.994252,2.804012,-0.786116,-5.070853,-1.476084,0.086115,2.853064,1.878944,1.522211,-0.147785,1.271398,0.444336,1.866728,2.904279,7.741578,19.374965,133.585178,304.324501,128.730414,18.438439,6.986765,3.150476,4.411418,-0.213638,-0.290872,-0.536702,-0.566433,-1.226684,0.676819,-0.534973,0.739958,0.065918,-2.515885,-0.413814,-0.063203,-0.014931,-0.000944,-0.001765,-0.001315,-0.000013,-0.000041,-0.000039,-0.000001,-0.000428,0.000068,0.000319,0.000304,0.000356,-0.000196,-0.000097,0.00028,-0.000116,0.004503,0.000092,-0.001339,0.000473,-0.000845,-0.000755,-0.003038,-0.000781,-0.001066,0.001582,0.000872,-0.001277,-0.000192,0.003766,0.004364,0.003915,0.002053,0.002955,-0.004325,-0.001853,0.001956,0.005363,0.003823,-0.000496,-0.018221,0.007334,F
14.936404,-8.28968,11.877579,-1.011824,0.382265,6.134555,-3.534487,3.412462,-4.469745,-2.960185,-4.873111,-2.758448,-2.40431,-8.138835,-1.320849,1.070827,9.998484,-0.082964,-0.836823,4.055809,-1.061154,5.992681,1.221012,1.973598,2.971419,-3.265499,1.020333,1.323444,-2.302165,1.102361,-0.206489,-0.416998,-1.041549,-0.657498,-0.990107,0.59037,2.121653,-3.140174,82.825617,194.845403,61.477581,0.320866,6.425066,5.930969,6.596573,2.01294,-1.205771,-4.474285,2.937827,-2.976673,2.642147,2.787619,-3.201296,-0.406394,0.027093,-0.136091,0.131065,0.011409,0.001349,-0.001153,-0.000674,-0.00001,-0.000087,-0.000006,0,-0.000187,0.000101,0.000073,0.000739,0.000018,-0.000839,0.000492,0.003935,-0.000012,-0.000139,-0.000065,-0.001636,0.000366,-0.003245,-0.000333,-0.000781,-0.00015,-0.000294,-0.000033,0.000361,-0.001301,0.000343,-0.002472,-0.002578,0.000904,0.001253,0.000865,-0.000688,0.011468,-0.001433,0.00435,0.001797,0.002722,-0.007071,0.005422,F
12.429814,6.591601,1.759533,-4.166804,-0.910186,-6.457271,-9.52482,-3.11647,8.681733,11.980202,-1.311241,-1.141764,1.466111,-0.598112,0.562543,4.114609,-0.668925,-3.566493,0.819155,1.380643,3.65159,5.033799,0.85098,0.0711,-0.314973,-6.33249,-4.083288,0.986162,-0.989791,-0.426192,0.128064,0.507139,0.288587,-3.167226,-3.282237,-4.251975,-9.879494,-44.17236,-93.960468,-165.073759,-171.510729,-41.235494,-14.384041,0.667503,-8.681344,3.789717,-2.270463,5.26763,0.641488,4.600107,2.049906,-2.712239,2.263421,-0.814671,0.350763,0.014736,-0.073552,-0.01945,0.00239,0.00068,0.00128,-0.000001,-0.000351,0.000217,0.000004,0.000441,0.00067,-0.000748,0.003463,-0.000889,-0.004997,0.002708,0.021954,-0.000645,-0.012832,-0.001134,-0.006685,-0.000286,-0.009534,-0.000006,0.005463,0.001741,0.003351,-0.006174,-0.004744,0.000891,0.002691,-0.025316,-0.025615,-0.011378,-0.008372,-0.005142,0.002682,0.041154,-0.013554,-0.001893,0.00997,0.012244,0.040501,0.019579,F
14.337568,-4.020262,-10.625142,5.281721,-1.154207,-2.0414,-1.219777,4.283705,6.756761,6.235542,-5.6906,3.469403,-1.572195,1.324066,6.30651,1.175657,2.585897,1.333019,-3.859405,-5.217549,-4.52601,-2.572164,2.195171,4.839684,-2.920611,-2.269826,0.888826,-0.718296,1.99677,0.519221,-1.538897,0.088021,-1.372176,-0.151412,-0.931536,-2.209858,-11.160254,-41.496917,-116.041005,-179.204845,-149.417695,-33.740192,-10.444252,-2.683661,0.757206,-2.443139,5.004605,0.794852,-1.376117,1.098211,-0.823545,-3.788668,-5.109546,5.020792,1.808741,0.52027,0.074803,0.012967,0.00102,0.001048,0.000941,0.00002,0.000058,-0.000004,0.000001,0.000347,0.000178,-0.000472,-0.000831,0.000399,0.000955,0.000205,0.002707,-0.000156,-0.001652,0.000341,-0.000816,-0.000785,0.000866,0.000083,0.000429,0.000575,0.001333,0.000622,0.001134,0.000904,-0.001468,0.002516,0.003206,0.002537,-0.00068,-0.001324,-0.002789,0.000157,-0.003568,-0.006694,-0.000485,0.002548,0.006486,-0.008762,F
21.919798,-8.452894,7.724058,-7.780473,3.517333,-2.865091,-2.339338,-7.909946,3.486896,0.207953,-4.559435,5.121239,-1.751739,-3.950922,-3.463178,-5.224499,-3.24847,-6.079556,-3.134424,-6.682816,-1.859633,6.532637,-0.099516,5.154138,8.507053,6.390189,3.001866,0.60894,1.383802,1.577573,1.197135,1.703876,-0.693914,-1.08137,0.256634,-3.336358,-7.744356,-47.536211,-47.418727,-140.453875,-132.431305,-43.597678,-8.380866,-1.954541,-9.290842,-3.967622,0.598844,-0.82905,-1.309629,-3.626248,5.275336,0.787437,-0.12193,3.277733,-1.699833,-0.182259,-0.046225,0.007836,0.002042,0.000158,0.000903,0.000014,-0.000022,0.00005,0.000001,0.000356,0.000099,-0.000548,0.000169,-0.000175,-0.000437,0.0008,0.006499,0.00004,-0.001718,0.000424,-0.001096,-0.000475,0.000008,0.000624,-0.001417,0.000656,0.001706,0.000324,-0.000125,0.001637,-0.000817,-0.002591,0.002203,-0.00049,0.00015,-0.007219,0.000632,0.013674,-0.004604,-0.006633,-0.000543,0.00492,0.008383,-0.008568,F
7.479293,20.049963,-4.342175,-10.747048,1.968946,13.018232,-6.484918,-2.380943,-16.041212,8.994926,11.059876,-3.821436,9.610178,4.648302,-4.188033,0.914535,6.781958,0.547472,-4.215324,0.752862,-2.375059,-1.432775,-0.237921,1.422086,-4.93472,1.152608,0.289787,0.703008,-0.283291,0.894681,-0.342953,0.05958,0.427575,1.234662,4.621418,15.746064,40.824251,132.115705,476.124286,921.947355,618.136425,181.07976,55.032319,21.636584,6.748461,0.088732,7.166921,-3.232689,0.366446,-0.864043,4.231077,-1.459907,-0.387731,2.734953,-0.478277,0.236161,0.033648,-0.000201,-0.005445,-0.00609,-0.005815,-0.000045,0.000376,-0.000422,-0.000006,-0.001709,-0.001104,0.001921,-0.004832,0.000967,0.007749,-0.003635,-0.023732,0.001361,0.023905,0.001126,0.009382,0.002072,0.015173,-0.000573,-0.012777,-0.003154,-0.007491,0.012883,0.007844,-0.004858,-0.007113,0.048742,0.035498,0.024876,0.018114,0.010445,-0.006942,-0.043818,0.030551,0.013577,-0.007784,-0.017179,-0.072053,-0.028171,F
21.293918,-10.345795,3.030368,-11.333577,12.014733,1.462507,-4.612925,-3.736923,8.694321,2.755245,3.223598,7.657104,2.671954,2.560601,2.634953,-1.991745,-0.518393,2.630928,5.432508,6.432735,0.716461,-1.155947,-6.589096,-3.494734,0.273775,-1.623139,-0.916116,-4.374475,-2.400324,-1.041174,-1.182485,0.965015,-2.705352,-0.806369,-0.080791,-1.412533,-6.365363,-43.198521,-3.102134,-16.587177,-126.114108,-46.306599,-5.655568,-5.029404,-4.726079,0.877419,0.955532,0.225734,7.206979,2.911226,2.133585,-0.097405,-1.775663,-0.800891,-0.887107,0.070063,0.012544,0.013566,0.001073,0.000168,0.000957,-0.000014,-0.000387,0.00021,0.000003,0.00008,0.000538,-0.000632,0.004669,-0.001355,-0.005663,0.002739,0.023828,-0.000307,-0.013091,-0.000955,-0.008438,0.000286,-0.012886,0.000052,0.004816,0.000913,0.003111,-0.006853,-0.005525,0.000054,0.003891,-0.027983,-0.026299,-0.009816,-0.006925,-0.004764,0.004331,0.04758,-0.01028,0.001499,0.007575,0.012671,0.029521,0.021366,F
-19.748693,1.310435,-1.0877,-4.512692,12.071533,3.905703,-2.465152,-14.520664,5.822426,-11.001782,-2.951356,0.782242,0.027664,0.614812,0.755509,2.644214,-8.601831,0.666102,3.966275,5.158044,-0.098152,0.246563,-0.180909,0.510849,-2.241077,1.243963,-1.865414,4.403633,1.239864,3.037569,0.407944,0.09538,-1.085867,-0.972449,-1.620272,-3.440783,0.784714,4.494094,-38.996611,-150.953071,-68.498059,-8.802652,-7.013876,0.420165,-1.941803,4.144884,6.051619,-1.840267,1.212129,1.545782,-5.620382,1.251291,1.260153,2.893933,1.917964,-0.02707,0.080142,0.002159,0.001052,0.001573,0.000994,0.000002,-0.000134,0.000112,0.000001,0.000212,0.000105,-0.000305,0.00151,-0.000547,-0.00204,0.000685,0.001673,-0.00029,-0.00436,-0.00049,-0.001043,0,-0.004327,0.000002,0.00327,-0.00009,0.00085,-0.004252,-0.003981,0.000736,0.001877,-0.010435,-0.012803,-0.005556,-0.004041,-0.001845,0.002591,0.004652,-0.006487,0.001537,0.003496,0.000635,0.018083,0.01456,T
14.023912,-2.272315,-3.789926,7.061083,-9.925872,-6.507,-2.096509,-5.088843,3.447985,-0.90644,9.829355,5.002252,-2.046093,-4.277965,-0.202886,7.100852,2.512411,-0.703139,-5.494517,3.563495,-0.40897,-4.423242,5.679554,-5.698202,2.133562,-0.19761,1.737021,-1.36091,0.594235,1.978603,0.390778,-0.300328,-2.314819,-0.319183,1.169477,-3.182108,-12.06487,-50.417449,-126.23997,-165.583019,-200.606534,-56.897248,-20.077438,-4.518697,-0.934196,1.468376,-4.016003,-0.977617,-3.867004,5.810344,2.363149,-2.375297,-0.066663,-2.007246,1.651282,-0.591655,0.002001,-0.001712,0.003267,0.000677,0.001226,-0.000019,-0.000425,0.000279,0.000004,0.000466,0.000746,-0.000765,0.005005,-0.001098,-0.007002,0.003107,0.029462,-0.000454,-0.019666,-0.001999,-0.007747,-0.000011,-0.014533,0.000043,0.009136,0.00273,0.00345,-0.009491,-0.005535,-0.000694,0.005189,-0.043685,-0.037911,-0.020526,-0.008413,-0.004395,0.006948,0.057917,-0.013696,0.004782,0.00712,0.01711,0.056384,0.034168,F
7.914891,5.962794,-14.972568,3.902745,4.772283,-0.963057,9.201701,-8.2781,12.298745,4.165668,-4.811465,-2.602235,-0.871425,-1.495642,3.026465,10.099215,0.665472,-0.855112,5.72054,-2.353923,-1.529425,4.860777,4.532101,4.746938,0.7666,-5.377748,-2.415082,-3.214743,0.424759,1.274632,-1.095078,-1.896417,1.551501,-0.079037,-1.591009,-5.563989,-18.516687,-77.275817,-237.468789,-462.032722,-293.779996,-85.148234,-31.896328,-10.374603,-6.437079,-3.639958,-1.035452,-2.847988,0.046525,-2.084054,3.155186,2.240144,4.955666,1.685842,0.329911,0.194245,0.031321,0.012409,0.004633,0.003264,0.002539,0.000037,0.000007,0.000024,0.000002,0.000639,0.000358,-0.000957,0.000165,0.000183,0.000044,0.000382,0.003881,-0.000355,-0.003005,0.000502,-0.00459,-0.001331,-0.001166,0.000046,0.003629,0.000757,0.00266,0.000212,-0.000425,0.002077,-0.000296,-0.000369,-0.003536,0.001939,-0.005483,0.000794,-0.002375,-0.005362,-0.007265,-0.012675,0.001617,0.002592,0.005552,-0.004528,F
-16.507644,-9.003801,5.056868,7.5656,-7.502031,-7.626798,-2.575842,-11.388813,-5.525766,1.343244,-7.177516,-10.389347,8.295146,-3.763823,-5.796125,0.320708,-1.053591,0.38577,4.888069,1.080397,2.43651,-0.738762,-4.287689,-3.815077,0.064305,-0.521204,-2.590459,3.827961,-0.504156,-0.572785,0.315583,-1.5284,-1.733774,1.99999,-1.300639,-8.043434,-19.792025,-60.302023,-298.795022,-563.333975,-363.09787,-96.131891,-35.90849,-13.455951,-3.165704,-4.400267,0.302619,-2.630088,2.391795,3.584031,4.564765,-2.510583,-1.411132,0.806971,0.010047,0.29869,-0.032356,0.014124,0.00245,0.003459,0.003435,0.000032,-0.00018,0.000211,0.000002,0.000852,0.000594,-0.000843,0.001541,-0.000259,-0.003527,0.001553,0.006052,-0.001102,-0.010364,-0.000318,-0.004053,-0.001361,-0.005364,0.000131,0.005961,0.001276,0.003741,-0.006041,-0.004194,0.003611,0.003342,-0.020167,-0.017314,-0.012112,-0.012543,-0.004965,0.00126,0.010383,-0.017227,-0.010617,0.005741,0.005144,0.033754,0.012533,T
-11.833417,-13.522463,-2.000693,3.055501,-11.143513,5.815201,-0.486354,-12.631077,-5.907181,4.132973,5.676555,0.025226,-11.504867,-5.314669,2.087802,-7.114157,5.055652,-1.159359,0.411616,5.444422,-0.092577,-2.581415,-0.429462,3.450679,-1.930888,0.891975,-0.555069,-1.611316,1.79066,-2.236521,-0.005244,-1.357426,1.594866,-0.117701,0.673602,-0.829848,-1.290535,10.918148,-23.259707,-41.462167,-20.326654,-18.999465,-0.162784,-4.068149,-9.297191,-0.188683,3.752479,1.725325,4.320987,-3.4176,-0.722197,2.916687,0.156099,-1.30605,2.250768,-0.305524,0.065729,-0.008414,0.000283,0.00069,0.000274,0.000014,0.000156,-0.00002,-0.000002,-0.00012,-0.000179,0,-0.001628,0.000675,0.001931,-0.00121,-0.010033,-0.000346,0.005554,0.00084,0.000466,-0.000457,0.003464,-0.000223,-0.002626,-0.00113,-0.000208,0.003042,0.000045,0.000504,-0.001,0.009577,0.009435,0.005532,0.000614,0.001735,-0.003016,-0.024308,0.000879,-0.004721,-0.001379,-0.006111,-0.010775,-0.005978,T
16.144503,-15.360794,10.179155,4.751051,-6.932047,5.706681,0.782213,-3.558896,-9.560561,-2.515157,5.586541,2.473094,1.712464,5.852775,1.266773,-11.008665,-0.216157,-3.213319,4.405902,-2.934035,-2.155719,4.498547,2.462763,1.025913,-2.964582,0.770573,0.809886,-0.393918,-0.538721,0.351765,-0.638966,-1.087391,1.587059,0.91752,2.134413,0.162537,4.016299,12.924281,100.850489,256.468029,123.243298,6.980578,9.45785,7.460222,-3.525346,1.491268,0.599098,-4.247192,-1.899534,7.404741,-5.596895,3.101482,-0.624591,-2.227154,-2.113256,0.585916,-0.01723,0.007594,-0.000898,-0.001817,-0.001355,0.00001,0.000388,-0.000239,-0.000004,-0.000619,-0.000379,0.000736,-0.004108,0.001056,0.0052,-0.002602,-0.018817,0.000264,0.013696,0.002001,0.003116,-0.000011,0.009868,-0.000276,-0.008686,-0.002098,-0.002394,0.009355,0.006336,-0.000315,-0.004188,0.031916,0.031712,0.017391,0.007611,0.004333,-0.007578,-0.034429,0.012964,-0.005255,-0.007105,-0.009636,-0.053378,-0.030598,F
-12.280195,2.045627,1.914793,14.585777,7.917342,18.662375,0.493882,2.590508,13.256437,8.287715,6.272236,7.200537,-0.232021,3.953449,2.419608,-1.120241,-3.100786,-4.526722,-0.59298,-2.162258,-1.146901,-1.034766,1.765093,1.748334,-0.376227,1.3259,-1.029715,4.366101,0.897145,1.416861,0.842596,0.29587,-0.93494,2.654961,4.65836,12.379602,34.155269,153.610971,431.93101,899.728249,635.080737,188.095322,54.248047,16.468111,12.875598,-0.988591,0.343306,4.796531,4.662206,3.341365,1.447757,6.099215,-1.032988,-0.709277,-0.375286,-0.258345,-0.068289,0.004336,-0.005259,-0.004437,-0.005628,-0.00003,0.000725,-0.000544,-0.000008,-0.001681,-0.001378,0.002416,-0.007364,0.001712,0.010512,-0.005818,-0.044555,0.001423,0.026585,0.001939,0.01501,0.001873,0.018963,-0.000761,-0.013234,-0.004384,-0.009434,0.014992,0.011855,-0.005065,-0.007896,0.059401,0.052511,0.028593,0.022372,0.015204,-0.00896,-0.07254,0.036279,0.015267,-0.0169,-0.024366,-0.094994,-0.03638,F
14.718897,-9.042023,17.213161,6.867231,-7.254418,-3.519054,-4.439861,-12.795473,-11.671286,-5.966095,-0.170244,-1.737317,-1.63737,-1.539449,3.122843,-2.878453,6.001427,1.717158,3.716871,-4.042699,1.611104,-2.055569,2.728156,0.008655,-0.874432,-0.680134,1.187594,-0.959727,0.794645,-0.906301,0.501298,1.170971,-1.839798,-1.812328,-4.343462,-6.945308,-16.07613,-59.818212,-150.638039,-253.367282,-231.366161,-83.95613,-14.591247,-9.645537,1.487393,0.622464,4.967097,0.883808,-2.956787,0.773908,0.571782,-3.134275,-0.363165,-2.241413,1.141529,-0.03481,-0.078729,0.000107,0.003803,0.00119,0.001645,0.000022,-0.000065,0.00011,0.000002,0.000455,0.000445,-0.000528,0.000608,-0.000129,-0.001882,0.000918,0.00709,-0.000559,-0.005724,0.000285,-0.003648,-0.000832,-0.003214,0.000108,0.00155,0.000858,0.002312,-0.001402,-0.00067,0.002514,0.000822,-0.010354,-0.002767,-0.003686,-0.005621,-0.004705,-0.001347,0.01459,-0.010255,-0.007992,0.002591,0.006487,0.011682,0.001068,F
