PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,Class
-14.766406,3.38884,8.089069,18.796997,-4.279977,21.970096,9.201051,6.280249,6.661123,-1.938577,3.476456,-1.866209,1.598305,-3.238384,-0.858306,3.515664,-0.816883,1.362551,1.369802,0.334097,-4.758263,-1.170626,0.378065,-0.722157,1.592591,0.46323,-0.081759,1.05624,-2.336583,0.547735,-0.464993,1.809251,0.652397,-1.869616,0.941799,0.873127,1.791625,0.17835,-0.746465,1.560893,4.757922,-1.485625,2.224148,-0.837921,-4.29121,2.730619,1.622736,-0.536535,-0.626815,-4.281901,F
-15.033882,-2.207053,1.215682,-0.61612,-11.807602,-10.229964,-2.163,-2.486893,8.230028,-3.376236,0.730562,0.417458,-6.850726,5.049538,-0.261035,-6.280417,-4.652963,6.066151,-1.348622,2.945918,-10.527397,6.226272,2.160674,-2.357359,0.410198,4.516034,-4.499614,-0.840626,-0.548302,2.402673,-1.44407,0.093176,-1.585059,-0.874306,-0.327381,3.337096,-1.139929,1.277682,1.667644,-1.204444,2.411315,0.129323,3.177841,-1.982149,0.750056,1.308692,-1.722356,-2.200736,-0.785649,-2.046415,T
-1.385182,-3.792165,-8.519347,-13.935904,-16.403205,-5.189323,0.915436,9.283402,14.61759,-15.367037,7.093949,-5.681638,9.174552,-3.2398,2.263991,-2.808607,1.261136,-2.019344,-1.70405,4.427318,-2.469208,0.999237,-4.924255,10.726378,-5.451431,3.556354,-1.359077,0.189316,0.214301,0.062172,0.75323,-0.626646,1.350273,-1.193395,0.608238,0.24336,0.189323,0.601257,-0.991863,3.600113,1.97826,-3.295967,0.631576,-0.833993,1.957311,-1.685383,-1.563727,4.66022,-2.118695,4.162178,T
10.170749,-8.975619,4.712945,1.771035,0.538855,-8.435618,10.480703,3.401055,15.306615,1.191348,4.57172,-0.484741,4.959069,-6.276974,1.765252,1.571556,0.989203,2.541037,0.223185,1.577627,-1.909659,3.210998,-4.549764,1.272495,-1.86908,-1.073899,0.581995,2.370566,-0.433335,0.806204,-0.766835,0.046642,-0.370133,1.628384,1.481856,-2.890003,-0.726932,0.347225,2.681616,-1.607434,0.760936,4.352585,2.533238,4.846706,0.116081,-2.464006,1.05068,1.905851,-1.487816,-5.065369,F
4.815574,3.295946,-2.502946,3.594522,4.318447,-4.465624,8.128602,-0.661317,14.797433,-2.600168,-1.266345,0.696934,7.080896,-3.196142,-3.198682,0.132813,2.504831,0.127603,-0.299148,1.073365,-1.120022,3.158835,-0.43373,3.36319,-2.820506,-2.201102,7.117245,-0.012099,0.859576,-1.014596,-2.104097,0.419185,1.600405,-0.105591,-1.79915,0.035946,0.985578,0.149353,2.068561,-1.844345,2.64461,4.966609,-0.468565,-6.625958,3.895134,3.987377,-1.513048,1.350991,3.159457,1.052934,F
-19.52219,4.278396,-0.071804,-1.665558,2.638751,-11.987445,-6.129213,-15.407669,8.433844,1.709448,-1.287241,-3.267734,2.21347,-2.818352,4.134114,0.18388,4.48675,-2.701569,-8.387791,-2.775923,4.30667,-6.515127,-2.655266,-1.504653,-4.427165,-1.371281,-0.706566,-3.658671,-0.883237,2.158412,1.981635,0.753293,-0.586126,-1.003061,0.30927,-0.862024,-0.120647,0.388976,0.84794,0.515116,2.021778,2.039596,3.902386,-1.355053,1.097165,0.468621,-1.850968,1.008262,-2.178281,-2.181667,T
1.467853,2.540329,-0.74745,-18.812588,-38.346296,-7.425938,0.799512,-0.807992,8.150677,5.721556,0.669897,-1.115422,2.968127,5.247619,-3.597421,-1.746057,-5.73516,5.587041,2.808894,-9.110481,2.046303,-2.976648,4.770785,-2.458134,2.286811,-4.170312,0.947938,1.242881,-1.118565,-0.30922,0.284233,-0.129684,-0.583486,-0.009132,0.40961,-0.215875,-0.206434,-0.075801,0.000837,1.514317,3.520262,2.427266,-0.278882,-1.08703,0.127907,1.569968,2.00957,0.579359,0.732842,-3.767652,T
-11.991998,0.808538,20.705359,12.550865,4.796088,9.332578,7.295543,-10.677188,5.232877,5.006589,-1.177653,1.91329,8.947346,6.361311,-4.492585,-3.814437,2.976132,0.705326,-5.838866,5.215525,6.265954,1.718808,4.247255,-2.533962,-0.366853,0.693986,0.80401,-1.728465,-0.152619,0.339524,-0.773204,-0.706107,0.424755,0.616611,0.862475,0.505852,0.517911,0.495801,-1.504849,5.26148,-1.343182,1.32016,2.159057,1.939154,-0.891766,1.160326,1.026724,4.300522,-3.845924,-1.688474,F
-7.408965,26.475635,11.713047,-4.362858,-4.209492,1.142251,19.645607,-11.883566,-0.883432,-2.495556,-0.325417,-1.149796,-4.834194,4.620859,-4.188416,-0.169828,3.734894,1.831932,-3.12819,-1.248436,-0.903764,6.013182,-7.408504,5.21379,0.903803,-3.463908,1.17089,-0.123501,2.311214,-2.761772,1.012414,0.932997,-2.834487,1.469237,-0.248702,0.6175,-0.659301,-0.786763,0.705458,2.718148,1.529815,-4.630966,2.424366,1.177847,-1.630873,1.436832,-1.420945,-1.303987,0.402454,2.952519,F
13.485952,7.560446,-10.863053,6.769911,-7.902856,-6.933432,-0.681335,-8.494581,-2.5384,-3.059015,0.638687,-6.317464,7.154798,4.388865,-1.354596,6.140823,-5.807252,-5.830424,0.879045,3.32498,-6.148786,-6.344642,-1.75867,-1.275264,6.939142,2.255639,1.018536,-3.032812,0.472189,2.016914,-0.157591,-1.057529,1.252132,1.625952,-3.650114,-0.866958,-0.314406,0.027415,0.698079,3.571452,-2.032054,-4.124893,5.175111,3.469303,-2.474188,-1.075739,0.217802,1.035257,2.647779,-2.604564,F
9.40035,-0.616055,2.485276,4.206198,2.612984,-4.873165,1.533565,-3.684474,8.607688,-10.320465,3.068044,0.109056,-1.230348,1.644189,0.637116,0.760067,-0.681776,0.208091,-0.383888,0.046871,-5.892789,3.691285,5.836282,-9.177695,-5.956133,3.466303,-0.909221,-2.126151,1.09695,-3.454769,1.568754,-0.079578,-0.183517,1.129649,-2.940606,0.595628,0.113051,0.934405,-0.528834,2.711538,0.259799,6.649538,-10.104874,2.963329,1.610152,-1.233986,-1.099107,0.605931,0.675738,-3.422022,F
-16.11081,-5.876214,-17.433449,0.537764,-10.991529,20.19843,4.964435,3.260101,13.379889,3.500937,-1.961071,-7.144282,-4.396962,-2.619244,-2.915147,0.41876,1.329956,5.585391,4.72412,-2.178356,-1.18932,-1.337857,4.78303,-3.685541,-2.572186,0.551169,4.650121,-1.234619,-0.731772,0.214124,1.222238,0.504056,-1.187149,-1.011476,-0.913407,-1.706487,-0.09093,0.167751,2.139704,3.128527,-5.457965,-3.776025,-1.625962,-2.649254,-1.497641,-3.583813,-1.021739,-1.370564,1.178322,3.594566,T
11.979841,0.153106,0.565443,0.102451,-13.928162,2.508655,12.0966,1.137193,7.699234,-4.199209,-1.849477,6.450294,1.894506,-1.097579,-1.694204,4.893854,5.510434,-3.413196,-3.527742,-4.456066,11.530432,-5.494336,-0.269617,-1.541087,3.988686,4.596572,-4.66924,2.517809,1.661238,-1.379727,-1.138582,-0.419238,1.436531,-2.608501,0.146343,1.832565,0.359283,0.198979,0.6776,2.409651,-1.264753,1.164391,-1.734304,2.12666,1.296949,-0.531706,0.734784,-3.785433,4.56939,0.511145,F
-12.645018,-6.810364,2.120335,1.366666,-12.833163,-2.84481,2.671518,-10.77454,-4.444371,-7.608313,-5.20437,5.249138,0.515737,0.493603,-0.457142,0.215476,-0.89986,0.223256,-5.380275,2.967914,3.034925,-3.404245,-0.958144,-0.702625,0.539941,-2.017963,0.145163,0.549796,-3.260416,-1.079716,-1.509894,1.878725,1.807515,0.469968,-0.009902,0.289881,-1.536004,-0.507288,2.805953,1.008153,-1.791918,-1.238326,-3.256064,2.205132,-0.039639,-3.457696,0.272962,-1.198782,-2.437563,1.907403,T
