PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,Class
4.163622,41.832876,1.964856,3.16159,-7.291084,3.909837,-4.742924,-0.834242,6.66276,-5.488965,8.209682,0.146162,8.700364,-11.770477,-0.804219,-6.495455,0.157101,4.286144,0.215545,-4.721123,4.18943,4.741269,1.546611,3.588717,-3.020868,-4.358336,-2.718644,0.654067,3.967202,2.2924,0.634623,-3.895865,-1.593123,3.924091,-4.887601,-3.902623,7.919673,5.985368,-1.95792,-7.392095,0.739264,-1.094975,-1.654183,12.32967,5.522017,2.88467,-0.711671,-10.702146,4.569855,8.702246,-1.570216,-0.027693,-0.044639,-0.005617,0.003603,-0.000345,-0.000076,0.00007,0.000078,0.000124,-0.022616,-0.001144,0.036867,-0.090959,-0.212227,-0.012037,0.345645,-0.343805,-0.056931,-0.234513,-0.287757,-0.261546,0.319001,-0.082211,-0.472623,0.536855,0.346067,-0.242436,-0.13817,0.921118,0.312551,-0.343342,0.385118,-0.053049,0.482301,-0.818343,-0.549786,-0.338215,1.131281,0.36193,1.062653,-1.13757,0.794621,-0.162455,-0.913303,1.130466,-0.111927,-0.308634,0.039533,1.680157,F
24.362941,-8.278917,8.443987,-14.88544,5.367033,6.683254,6.241722,-0.427715,1.822023,7.445986,-0.555006,-12.599248,4.749828,-0.334398,5.593338,-8.329006,5.001446,0.918799,-7.43291,7.329008,-8.015066,5.901537,4.912848,-4.916532,-1.882734,-0.031336,-2.013908,5.115676,1.999032,1.115892,-2.541711,0.901714,-1.077728,2.118979,0.89377,7.396706,11.399516,-0.846666,7.276879,-6.328963,-1.994162,-2.961165,11.301869,-3.466688,-10.403695,-7.050032,13.099199,3.887866,-1.602202,-7.237265,-4.868454,0.354574,-0.011588,0.016508,0.00229,0.000207,0.000124,-0.00003,-0.000012,-0.000005,-0.000687,-0.000544,0.002849,-0.003944,-0.002873,-0.012195,0.02005,-0.016129,-0.012518,-0.032456,0.001062,-0.030201,0.022213,-0.014341,-0.007731,0.01027,0.038606,-0.012496,0.006412,0.040153,0.003205,0.012948,0.010235,-0.018879,0.033329,-0.053273,-0.001483,-0.009492,0.048512,0.012903,0.033312,-0.019893,0.058445,-0.021131,-0.011242,0.029885,-0.004068,-0.024993,0.009243,0.053797,F
2.12601,7.036139,5.079666,21.155702,3.199402,1.337514,-2.267945,-1.79848,-6.12066,0.314885,-11.911287,-9.958274,-13.59131,-6.392915,-6.646646,-4.36965,-7.103236,-3.282021,0.240517,0.048796,-6.747734,2.894986,3.626187,-4.858884,-4.710593,-3.765798,-2.095234,-4.383182,1.305856,-0.236583,5.088429,3.006273,3.517744,2.82448,2.460887,11.984777,-2.344531,3.602235,-8.964061,-13.433232,11.292887,4.979292,-0.416541,4.236943,-8.28158,-3.693963,5.673985,6.048768,-5.936982,5.343223,-3.667845,-0.080286,0.102431,-0.014846,-0.005756,-0.000042,-0.000112,-0.000061,-0.000084,-0.000158,0.03213,0.001816,-0.053597,0.128046,0.296454,0.023378,-0.492397,0.489537,0.085208,0.347159,0.400011,0.382189,-0.460006,0.119778,0.662728,-0.754808,-0.502631,0.347121,0.19303,-1.303366,-0.435944,0.467886,-0.544621,0.085206,-0.692403,1.176449,0.760082,0.476815,-1.603104,-0.511553,-1.488716,1.592978,-1.144215,0.235695,1.275675,-1.595407,0.149534,0.444667,-0.053609,-2.364861,F
13.078509,0.137611,5.448822,8.624869,7.400945,-8.544057,3.891007,-8.014447,-6.487482,4.449247,-8.860244,14.869227,6.286991,4.994757,9.506916,2.572537,0.88349,-6.828136,-6.362254,-8.632887,-4.929102,7.195236,6.855687,2.711226,4.141243,1.938348,0.06875,-2.109074,1.073034,-5.813981,0.758941,-0.069821,2.584023,1.110634,0.159784,-3.113152,-0.030749,-0.340805,-5.433422,-1.279207,-0.593977,-4.16014,-1.771029,-9.500378,1.02894,-2.027768,1.20759,-8.41438,-13.846882,-1.76096,1.503526,1.174611,0.289338,0.023788,-0.00015,0.000567,0.00006,0.000047,0.000048,0.000083,-0.016323,-0.001166,0.028039,-0.065492,-0.149131,-0.017323,0.254527,-0.251296,-0.048317,-0.188347,-0.198375,-0.205592,0.240359,-0.066739,-0.333527,0.380121,0.269739,-0.179447,-0.092782,0.666981,0.219534,-0.226325,0.275134,-0.050372,0.361655,-0.609584,-0.376456,-0.240762,0.819298,0.260603,0.75578,-0.800913,0.59891,-0.127204,-0.640395,0.805304,-0.078763,-0.232638,0.02823,1.200486,F
-7.59519,74.32766,30.06944,-12.225363,0.15615,-1.611168,-3.757268,7.635378,-3.121621,-10.082283,12.02508,7.418667,-17.267148,15.630932,1.773073,-11.744046,5.275202,-14.053099,11.561275,-11.121004,7.127228,-0.298387,-0.24593,-3.066911,-0.278251,4.060043,-0.966493,-0.327355,-2.647825,1.467017,0.148958,-1.71899,-0.537524,4.881845,-4.797867,11.320684,3.510469,-5.558826,-3.573946,10.014153,-4.779075,-1.149174,2.175042,5.096109,-10.018515,6.307971,5.413865,-9.065443,5.305391,-7.244316,2.456786,-0.253173,0.077549,0.006159,-0.003888,0.00012,0.000063,-0.000001,0.000001,0.000012,-0.003642,0.000361,0.003731,-0.014768,-0.041522,0.012196,0.047311,-0.050213,0.002494,-0.006897,-0.061842,-0.016486,0.036753,-0.001247,-0.088667,0.096863,0.025766,-0.032751,-0.032765,0.145045,0.061096,-0.088787,0.065206,0.013018,0.05748,-0.098284,-0.117252,-0.057092,0.175399,0.058487,0.188036,-0.212551,0.088784,-0.009513,-0.178752,0.192713,-0.026682,-0.03338,0.000815,0.286223,F
-20.063561,-25.28071,13.501784,-2.721828,-22.666966,-1.583933,-0.903979,-0.37586,0.453361,9.163472,6.162636,5.252741,-3.687958,-8.65301,-6.797937,-4.456782,0.384453,2.907362,-2.037905,10.872958,-0.701756,-3.815438,1.884131,-3.952462,1.001234,4.292084,2.179936,-3.237705,1.122772,-0.976075,1.278342,-1.511947,0.857121,0.117915,1.551964,8.139515,-13.516113,-4.329709,11.331617,8.057605,6.181736,-8.693801,1.287775,1.074338,-8.560498,7.932425,-2.777923,1.517279,1.007777,4.193286,-1.628336,0.485991,0.118211,-0.016912,-0.001047,-0.000101,0.000017,0.000026,0.000031,0.000057,-0.012094,-0.000453,0.019698,-0.047435,-0.112537,-0.004108,0.181435,-0.182387,-0.026969,-0.120261,-0.154976,-0.133073,0.167114,-0.039736,-0.251497,0.287263,0.175209,-0.12939,-0.079721,0.486644,0.166752,-0.184737,0.206725,-0.026569,0.252687,-0.433182,-0.295952,-0.18117,0.599822,0.193756,0.559642,-0.609594,0.414352,-0.081073,-0.488517,0.608503,-0.053207,-0.16072,0.016896,0.890315,T
-8.536112,-20.481268,-48.169855,-2.179741,-16.304539,1.858573,-12.950802,6.05813,0.739839,3.269808,7.938143,7.559139,11.898894,9.702035,6.961322,-0.696297,-4.495519,-10.294976,-14.336517,-16.725695,-14.177202,-10.879956,-6.84462,-5.690338,-3.721823,-0.800335,0.558061,3.044023,5.507968,0.309486,1.640504,-1.032839,-2.30087,-0.879243,5.458136,9.084596,3.347705,-2.500434,0.163456,-0.440673,-7.222136,-2.102112,8.026953,0.360704,2.378677,-9.033934,-3.248142,-2.168231,-2.002081,0.358849,4.354579,0.389176,0.156987,0.010296,0.000829,0.000076,0.000003,-0.000011,-0.000009,-0.000026,0.006646,0.000331,-0.011294,0.02802,0.063336,0.004558,-0.105009,0.10406,0.017758,0.073152,0.087194,0.078232,-0.09411,0.025945,0.142913,-0.161077,-0.102827,0.072998,0.041318,-0.28117,-0.094626,0.103318,-0.115183,0.017879,-0.148775,0.249875,0.170207,0.103861,-0.343909,-0.110128,-0.324565,0.345335,-0.23769,0.045773,0.278856,-0.345081,0.036001,0.09368,-0.018399,-0.51075,T
-34.552107,-55.278123,8.23817,21.550379,12.029058,-6.591425,-4.197034,5.396689,-3.644682,-15.209034,12.163735,-2.312339,-11.867238,9.010374,14.148149,2.290422,-9.378135,-12.197894,14.107673,8.108394,-10.962236,-6.158172,2.640579,1.413018,2.368427,-1.950071,-6.665892,7.247731,-2.565806,2.504334,0.018495,-2.330596,2.64125,1.297202,4.571742,1.990542,-10.022616,8.596354,6.447983,-6.093987,2.0908,0.08218,-6.961496,-2.053075,6.916158,-5.643113,0.528104,-0.851683,13.759806,-7.263619,-0.508164,0.353993,0.010383,0.007183,-0.001231,-0.0001,-0.000022,-0.000023,-0.000022,-0.000057,0.013132,0.000917,-0.022877,0.055675,0.123158,0.015699,-0.211595,0.207487,0.041744,0.156658,0.163914,0.169278,-0.195441,0.058778,0.27553,-0.311991,-0.223992,0.146324,0.071404,-0.555816,-0.181621,0.187304,-0.224275,0.043487,-0.299955,0.501566,0.313246,0.200843,-0.677137,-0.216166,-0.633605,0.660618,-0.488278,0.10571,0.533314,-0.663127,0.071078,0.192624,-0.033836,-0.998646,T
-22.778229,-10.845851,-4.628609,-11.737991,-14.076001,-0.302965,19.962756,12.49733,5.363073,-11.334947,7.248083,-12.100393,-2.836095,-6.156353,-7.788034,0.285058,4.10668,-2.773262,2.082615,7.201408,-0.786316,-3.452523,-3.708015,1.101836,0.230447,2.410524,3.511772,-1.120159,-2.591814,-0.119398,1.88073,0.543973,0.755099,-1.195195,-0.346758,-1.24877,7.335288,3.280225,-6.604168,-9.487694,7.275534,7.896909,-3.62408,-10.654713,2.470346,2.708905,4.380788,4.671949,-4.377472,-4.455767,2.542004,0.507838,0.064666,0.002863,-0.000222,-0.000227,0.00012,0.000081,0.000084,0.000152,-0.029946,-0.001334,0.048848,-0.118562,-0.277905,-0.014423,0.452238,-0.452175,-0.072356,-0.307275,-0.378294,-0.340664,0.419126,-0.103508,-0.621773,0.707569,0.447943,-0.319951,-0.188147,1.206788,0.40962,-0.450239,0.509168,-0.069051,0.631712,-1.078749,-0.723076,-0.444779,1.487704,0.476585,1.387031,-1.49737,1.042122,-0.209847,-1.199303,1.493501,-0.136768,-0.404903,0.048182,2.204664,T
-22.702001,-17.340954,22.76673,-6.416382,-18.293565,-14.193382,7.589278,11.013687,2.342138,-7.866936,-2.770971,-3.424149,1.211206,8.926081,5.479701,0.250372,0.850083,0.303907,-6.572226,6.916064,-10.8277,-0.236068,-0.666935,6.027396,-2.684861,0.430352,-1.42342,-6.638384,4.903447,3.370422,-4.445712,-1.973519,5.239424,1.521899,2.178306,0.785534,3.759441,-1.09372,0.119103,1.203823,-6.23225,3.680268,8.474738,-7.612785,0.530572,-0.185218,4.283173,-12.37728,0.404992,13.128202,-5.714667,-0.368716,0.104117,-0.002463,0.000535,-0.00028,0,-0.000012,-0.000015,-0.000018,0.002903,0.000407,-0.005653,0.013015,0.026714,0.007724,-0.050683,0.048112,0.013247,0.044474,0.033293,0.046657,-0.04893,0.018199,0.059061,-0.066748,-0.061979,0.034058,0.010111,-0.127006,-0.03801,0.034441,-0.048403,0.015579,-0.074026,0.120566,0.060332,0.044588,-0.153771,-0.047943,-0.141368,0.138168,-0.122326,0.02895,0.111739,-0.14183,0.016855,0.047459,-0.009155,-0.221531,T
-47.98346,-20.529937,52.197331,11.471068,-11.169972,12.831953,-6.36649,-15.137704,-8.019826,22.274948,-0.160667,4.063713,-2.675253,2.935109,-14.270055,11.675559,10.380563,-1.748959,-14.119425,-5.235515,8.3361,-10.964712,5.412809,0.075291,-0.592641,-0.249482,1.412308,-4.351265,3.918997,1.728183,-4.529902,3.471806,-1.097401,2.76006,1.825619,6.165978,-3.457791,1.787448,1.798571,-7.074146,-1.519485,5.75769,-5.09728,-0.962807,-0.693194,1.63326,0.161881,-2.930296,8.157527,-8.426043,0.99744,0.357538,-0.183218,0.023271,-0.00075,0.000034,-0.000029,-0.000018,-0.000024,-0.00006,0.013964,0.001705,-0.026164,0.058141,0.123412,0.030598,-0.231338,0.223004,0.057063,0.194691,0.155808,0.206978,-0.222965,0.072819,0.278474,-0.317139,-0.27024,0.159177,0.062836,-0.588367,-0.178697,0.164547,-0.234628,0.065097,-0.332274,0.56033,0.301463,0.204723,-0.721947,-0.224567,-0.651894,0.666527,-0.559604,0.133267,0.527741,-0.684203,0.069783,0.222916,-0.037316,-1.033017,T
-25.918508,-15.315699,1.519555,-16.367464,0.469796,2.230306,14.081936,12.145808,-0.17389,2.863524,-1.616998,-5.879507,-3.758833,-8.757529,15.022689,4.499201,-0.716226,-2.305509,-10.305859,6.637168,-2.649276,-2.454078,-0.281499,-3.659925,3.242071,0.692007,-1.443445,-3.317979,0.45711,0.223463,1.726476,-1.784917,1.45469,3.781261,2.735384,10.546798,-2.290967,-11.220108,3.177567,5.958018,2.872509,-4.663148,-4.082784,-4.130503,8.7341,5.341201,-1.785822,-1.708211,-6.85729,2.65285,1.773063,-0.739101,-0.141567,-0.014522,0.004335,0.000484,-0.000159,-0.000082,-0.000072,-0.000144,0.029468,0.002046,-0.050024,0.11877,0.270871,0.029116,-0.458816,0.453006,0.085592,0.334969,0.361021,0.366593,-0.430985,0.119282,0.604762,-0.68898,-0.48241,0.321868,0.167889,-1.204662,-0.397572,0.418446,-0.497787,0.088377,-0.6486,1.096259,0.688349,0.437078,-1.481651,-0.471124,-1.372925,1.453837,-1.075366,0.227809,1.162529,-1.459584,0.142567,0.418155,-0.054309,-2.176109,T
-21.419034,28.431644,-20.122562,-23.304691,-7.182455,-9.009343,-10.861085,4.642259,1.569164,5.678006,2.943347,-1.495382,9.516102,-7.859528,-1.470775,6.800734,-6.720297,-8.701363,-2.252985,12.408855,5.928798,0.764873,-0.032296,-4.651373,0.474363,0.089905,1.777454,2.253182,2.943222,-1.392677,-3.013212,-1.155941,1.492164,6.170177,-1.04348,2.13502,4.153894,3.225734,4.740306,-7.373896,1.421776,0.814106,-3.991588,1.32214,0.868982,-8.248579,-2.563376,7.251391,-8.552524,-0.770018,3.725996,-0.041644,0.083046,-0.01621,-0.000436,-0.000865,0.000023,-0.000019,-0.000042,-0.000069,0.012253,0.001188,-0.021986,0.04903,0.107892,0.020374,-0.194375,0.190411,0.042982,0.157589,0.139036,0.169033,-0.188528,0.056473,0.242539,-0.278176,-0.220146,0.137211,0.062088,-0.498765,-0.157691,0.151489,-0.202858,0.048749,-0.280663,0.471753,0.262579,0.17687,-0.615228,-0.193557,-0.555025,0.577828,-0.470762,0.106956,0.458821,-0.590975,0.053742,0.183675,-0.02452,-0.887319,T
-38.383012,-52.674713,20.398075,25.579564,7.782023,-8.56216,-0.375799,-18.974229,13.302755,17.634806,9.660434,1.12825,-6.471282,-4.947177,-1.477628,4.231242,6.153449,-1.194916,-6.407213,-2.261635,10.48835,-0.819668,-2.620779,-1.114187,1.842631,-1.241553,1.382464,3.643519,-7.148607,2.345698,3.185028,-2.09412,-2.30161,3.326604,-0.442138,2.226759,2.842391,0.547439,-7.091245,2.860713,-0.536542,-3.203892,9.495466,-2.380088,6.226542,-12.584472,12.708271,-3.733259,-10.280396,11.913372,-1.123305,0.08087,0.038737,-0.007684,0.001352,-0.000173,0.000062,0.00002,0.000017,0.000042,-0.009559,-0.000017,0.014734,-0.036383,-0.090445,0.004054,0.13683,-0.140624,-0.013633,-0.080477,-0.129004,-0.091076,0.12458,-0.024156,-0.201589,0.230462,0.119922,-0.099787,-0.070588,0.374573,0.135553,-0.158906,0.163581,-0.011719,0.190415,-0.326163,-0.24046,-0.144414,0.46324,0.151624,0.436648,-0.488267,0.306597,-0.050362,-0.393965,0.483027,-0.038036,-0.115157,0.007064,0.698586,T
-36.498377,-33.413121,11.061067,16.896631,-10.548355,13.583164,-11.987715,1.027628,-4.924492,3.584654,-1.20065,-11.915025,3.555789,8.46571,-10.921586,-0.680004,-5.349966,6.936952,15.154091,-9.06952,-0.523638,-5.654386,1.689147,2.341784,-2.144973,0.373811,1.842097,0.691922,-0.518464,-1.951873,0.475583,-0.607918,1.661846,0.865509,-0.301785,-2.355038,9.683382,-3.125502,-7.872008,10.088946,6.200979,-6.180259,0.043504,-5.465307,3.188543,-0.768916,-5.845283,0.843763,6.076773,-0.522321,-1.743735,-0.668117,0.112283,0.004562,0.000939,0.000038,0.000005,0.000027,0.00006,0.000145,-0.033867,-0.001437,0.054176,-0.132114,-0.314563,-0.012091,0.50492,-0.50529,-0.07673,-0.336237,-0.428594,-0.376725,0.469416,-0.113286,-0.700118,0.79778,0.497416,-0.358259,-0.214993,1.348787,0.463273,-0.516144,0.571667,-0.071616,0.705659,-1.202236,-0.818842,-0.498936,1.667399,0.534446,1.558061,-1.688416,1.166692,-0.229936,-1.350295,1.677667,-0.15495,-0.448782,0.044278,2.474367,T
-24.972294,-4.483685,1.530535,-7.420508,-23.741094,15.211447,-19.210842,9.560661,-3.148507,15.219319,-5.478497,0.965809,6.594411,5.749958,-0.466438,-5.142737,-9.262496,18.169095,15.913375,-3.723292,-8.23697,0.858482,2.401119,-0.926955,2.86018,1.284381,-4.090671,0.47176,1.84069,-0.891394,3.019306,-1.185087,-2.371486,0.656369,10.217805,-8.531238,2.08429,-0.020843,0.941435,-0.781281,4.371508,-4.678513,-2.891342,2.830226,-5.236371,8.282289,5.407616,-5.064925,-4.670698,1.308695,0.478469,0.062247,-0.008754,0.000675,-0.000811,-0.00014,-0.000016,0.000001,-0.00003,-0.00005,0.010079,0.000929,-0.018463,0.042037,0.091047,0.016586,-0.163611,0.160263,0.035746,0.131174,0.119185,0.13903,-0.155302,0.047204,0.205701,-0.233467,-0.180966,0.11411,0.051492,-0.422609,-0.133216,0.13078,-0.170767,0.04022,-0.234951,0.39536,0.225187,0.151234,-0.518432,-0.163229,-0.472687,0.490274,-0.388754,0.085704,0.393029,-0.501013,0.048415,0.15316,-0.025434,-0.751667,T
2.414642,36.500997,12.245111,6.237356,-5.542521,-7.651966,15.244634,-3.670871,-6.589477,7.307988,-8.344209,13.688563,-0.661402,-2.197278,-0.046799,-4.868539,-3.197333,11.363922,-1.926554,3.265769,-11.45799,1.117124,0.310211,1.430715,-0.197076,-3.700062,1.44854,0.992206,-5.009171,2.812487,0.27343,-1.208258,2.46225,2.766433,-0.540522,3.54685,9.713731,-12.720256,5.342679,-7.262247,12.667272,-18.811976,12.132508,-1.229004,4.071624,2.820224,-10.244009,7.693453,5.704816,-9.011249,0.614103,0.365011,-0.099209,0.027398,-0.000096,-0.000455,-0.000026,0.00001,-0.000006,-0.00001,0.001982,0.000218,-0.003188,0.006649,0.01579,0.00289,-0.027907,0.027155,0.006222,0.024001,0.019191,0.026049,-0.029729,0.008123,0.034524,-0.041203,-0.034237,0.01949,0.008507,-0.067882,-0.02154,0.021744,-0.029129,0.007958,-0.040939,0.069964,0.034651,0.025249,-0.088536,-0.026048,-0.075064,0.078512,-0.074162,0.01607,0.060424,-0.082448,0.002666,0.02675,-0.000812,-0.123766,F
-4.417522,37.729688,9.150917,0.583136,27.252365,-6.871766,-8.953455,3.009117,-15.167673,-2.295523,14.640729,-6.1987,14.348776,-21.782301,-14.518015,17.313675,6.225317,-15.966234,-0.840613,13.534417,-6.820658,-7.995072,6.615662,-4.525088,2.90471,-4.513379,-0.045433,0.237454,-1.374144,0.540678,1.647909,-0.682457,2.281643,-1.571016,6.475541,-8.466514,14.271551,-9.508354,-0.210683,6.06283,-6.913368,4.322549,0.938638,3.808277,-7.629784,5.76809,-0.272661,-3.616049,4.405193,3.594438,-0.093425,0.084428,0.026264,-0.001721,0.000261,0.000177,-0.000032,0.000031,0.000027,0.000053,-0.010999,-0.00043,0.016515,-0.042844,-0.104905,0.000244,0.161299,-0.161219,-0.021731,-0.099417,-0.144325,-0.114504,0.147327,-0.03304,-0.231085,0.261947,0.152955,-0.113449,-0.072166,0.437543,0.152592,-0.180856,0.187333,-0.015638,0.219233,-0.377363,-0.278191,-0.162141,0.539303,0.173109,0.513604,-0.558145,0.368064,-0.072849,-0.44433,0.544364,-0.056032,-0.140337,0.014095,0.81101,F
24.824939,3.633564,-31.007441,-1.255124,3.455446,5.153317,-0.162069,-7.433098,1.906594,2.037741,7.630728,-7.29882,1.152761,3.916379,2.288049,1.99273,7.204982,5.75549,-2.181043,-4.328566,0.365353,-0.782475,-4.857944,-3.766668,-2.188121,1.024217,-2.526817,1.934902,2.257382,3.233253,2.077885,3.774278,4.384762,3.709305,0.263327,-10.821022,-14.660667,-18.466171,-10.201188,-8.399022,1.765387,5.496066,7.587189,0.714848,7.730031,15.283642,0.101675,1.991178,5.392832,6.024244,2.081139,0.699083,-0.007291,0.007138,-0.000124,0.000005,-0.000012,0.000012,0.00003,0.000047,-0.009053,-0.000925,0.016392,-0.037418,-0.081319,-0.015978,0.14681,-0.142827,-0.033001,-0.11844,-0.104989,-0.126653,0.140469,-0.043848,-0.182089,0.208115,0.165757,-0.101786,-0.044089,0.37683,0.118123,-0.114662,0.152079,-0.037433,0.210257,-0.353625,-0.199362,-0.133978,0.463043,0.145561,0.422019,-0.435721,0.351489,-0.080112,-0.346786,0.443674,-0.043534,-0.137656,0.021594,0.669942,F
6.793646,1.137589,5.936875,18.076835,-1.841766,2.908253,-11.793801,22.589546,-9.6477,-3.897233,-12.595637,9.878265,-1.153088,3.152895,-14.763013,14.890414,-6.794361,0.175595,3.316659,-10.279182,10.741758,9.118062,2.210784,-2.212338,-0.07357,3.905023,-2.319481,1.625141,0.363164,-1.001012,-1.796907,0.372241,2.700268,2.60741,-0.032239,-0.507486,4.422787,-2.509801,1.369886,-3.488487,6.169845,-2.483296,2.081194,-1.449321,1.780709,-8.413852,3.188331,5.649899,2.033107,0.816684,2.05732,0.042678,-0.000299,-0.040143,0.004364,-0.000145,0.000109,-0.000018,0.000004,-0.00002,0.007016,0.000291,-0.011932,0.028917,0.066364,0.003935,-0.109264,0.109486,0.017093,0.073788,0.09223,0.080071,-0.09843,0.02513,0.149268,-0.169349,-0.104197,0.077193,0.045647,-0.293253,-0.098534,0.109,-0.122508,0.01745,-0.153371,0.261086,0.177094,0.108578,-0.360667,-0.11578,-0.338032,0.366157,-0.246783,0.046475,0.293127,-0.36514,0.034217,0.096663,-0.014632,-0.535498,F
7.909374,19.281123,-25.554166,9.275328,3.469933,11.770017,-2.999419,12.303636,4.740383,3.991777,-18.217895,-17.583084,-5.016129,11.730472,0.54008,13.403531,-13.710887,-1.675262,5.803754,-0.338068,10.850753,3.285555,-4.275992,-4.7856,-0.193841,4.429659,2.84567,0.023583,-4.131357,1.655128,-1.925694,0.46959,2.633215,-0.467601,5.746356,-0.657441,8.956818,-1.952839,7.584231,-0.604291,-4.964233,2.277218,7.222139,-7.573755,1.925076,-4.824556,1.14339,-13.119353,-2.32262,4.040193,-0.545334,0.410041,-0.192102,0.027641,-0.003151,0.000237,-0.000133,0.000007,-0.00001,-0.000016,0.002704,0.000128,-0.004463,0.010038,0.024295,0.000538,-0.039156,0.040542,0.005562,0.026415,0.033767,0.029461,-0.037544,0.007441,0.054202,-0.06253,-0.038052,0.029636,0.018471,-0.105038,-0.035362,0.040667,-0.045515,0.005004,-0.054612,0.094635,0.059153,0.039002,-0.129722,-0.041959,-0.117946,0.129841,-0.091725,0.018565,0.103577,-0.131586,0.00841,0.034859,-0.000709,-0.191628,F
24.505158,11.702469,-18.917747,6.55005,-10.735914,-14.858833,8.526864,-4.648379,-0.11013,13.715871,24.463463,0.014283,-4.657888,6.136658,-0.614563,4.659812,-19.649471,14.397247,-9.990683,-7.154757,9.240168,5.956437,3.815045,3.150409,2.853754,-7.765877,-3.776382,-1.642021,-0.200565,2.082457,1.388736,2.783023,2.434806,-0.168796,6.826192,4.9109,5.928071,-2.26601,1.950756,5.562767,-5.901335,1.504152,-3.515234,-4.699091,-1.685308,0.804696,-3.098542,-5.361983,-0.482435,-4.340565,3.577414,0.219,-0.058594,-0.021675,0.001048,-0.000191,0.000027,-0.000055,-0.000053,-0.000073,0.012285,0.000354,-0.018817,0.046937,0.114971,0.000062,-0.178426,0.179509,0.024104,0.112072,0.158449,0.128169,-0.164982,0.036827,0.255267,-0.291112,-0.168706,0.127746,0.083232,-0.482688,-0.170619,0.193419,-0.207005,0.019639,-0.247602,0.423317,0.304074,0.17888,-0.596492,-0.191262,-0.561139,0.616524,-0.411125,0.076287,0.492751,-0.604854,0.056862,0.15529,-0.013053,-0.893204,F
18.084252,7.214353,-19.778185,8.646438,-4.120608,-6.18454,22.317062,6.531188,-23.298646,-11.99083,17.6217,-7.025432,-14.861923,13.456432,-1.715135,6.221081,-16.518721,24.155203,-3.586742,-1.844288,-3.193191,-6.7268,-0.447199,-4.209248,2.12948,-3.781843,5.406371,0.909124,0.938083,-1.959508,-2.598483,1.318949,-4.160446,3.488118,0.121013,-1.868425,-4.382658,2.939095,-3.260327,3.650621,-4.445149,4.239471,-1.912758,8.433454,-2.587847,-3.707834,6.20454,2.071368,0.323583,0.945481,-3.43886,-0.036434,0.069593,0.005392,-0.000523,-0.000045,0.000023,0.000035,0.000037,0.000058,-0.011054,-0.000933,0.019531,-0.044945,-0.099619,-0.015524,0.175049,-0.172144,-0.036533,-0.135941,-0.129616,-0.146786,0.166856,-0.047584,-0.223926,0.254478,0.191981,-0.122399,-0.058193,0.453963,0.144097,-0.146311,0.186853,-0.039348,0.247757,-0.421687,-0.247357,-0.162575,0.560031,0.176893,0.511145,-0.534541,0.415098,-0.094588,-0.426095,0.544283,-0.050775,-0.164446,0.023412,0.812151,F
14.252942,13.093332,-25.628868,16.449234,1.064213,-8.374492,0.794374,-3.878608,-2.150526,5.187129,1.516161,-3.280825,-4.920032,-3.405986,-12.683781,-5.379891,-13.442625,-11.027057,-11.486531,-0.282887,1.016686,2.941318,-0.118368,3.491652,1.923264,6.150552,4.039213,4.082644,4.267319,5.291117,0.922071,-1.245552,-1.422273,-1.21902,2.194187,8.816135,5.637484,6.242525,5.052029,5.408641,16.253942,9.299845,0.665653,2.767584,-0.303185,4.101474,-15.121919,-3.038825,-9.32938,-2.708775,-2.391079,-0.311378,0.046319,0.004222,-0.000712,0.000503,-0.000075,0.000023,0.000028,0.000029,-0.003696,-0.000391,0.006861,-0.015971,-0.03376,-0.007234,0.062108,-0.060062,-0.014411,-0.050514,-0.043629,-0.053482,0.058461,-0.01944,-0.07609,0.086456,0.070486,-0.042629,-0.017326,0.159216,0.04945,-0.048134,0.063252,-0.016396,0.088729,-0.14887,-0.084142,-0.056889,0.194668,0.061787,0.179264,-0.183177,0.146495,-0.034206,-0.146277,0.187067,-0.019353,-0.058101,0.011563,0.282154,F
