PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,PLS1_101,PLS1_102,PLS1_103,PLS1_104,PLS1_105,PLS1_106,PLS1_107,PLS1_108,PLS1_109,PLS1_110,PLS1_111,PLS1_112,PLS1_113,PLS1_114,PLS1_115,PLS1_116,PLS1_117,PLS1_118,PLS1_119,PLS1_120,PLS1_121,PLS1_122,PLS1_123,PLS1_124,PLS1_125,PLS1_126,PLS1_127,PLS1_128,PLS1_129,PLS1_130,PLS1_131,PLS1_132,PLS1_133,PLS1_134,PLS1_135,PLS1_136,PLS1_137,PLS1_138,PLS1_139,PLS1_140,PLS1_141,PLS1_142,PLS1_143,PLS1_144,PLS1_145,PLS1_146,PLS1_147,PLS1_148,PLS1_149,PLS1_150,PLS1_151,PLS1_152,PLS1_153,PLS1_154,PLS1_155,PLS1_156,PLS1_157,PLS1_158,PLS1_159,PLS1_160,PLS1_161,PLS1_162,PLS1_163,PLS1_164,PLS1_165,PLS1_166,PLS1_167,PLS1_168,PLS1_169,PLS1_170,PLS1_171,PLS1_172,PLS1_173,PLS1_174,PLS1_175,PLS1_176,PLS1_177,PLS1_178,PLS1_179,PLS1_180,PLS1_181,PLS1_182,PLS1_183,PLS1_184,PLS1_185,PLS1_186,PLS1_187,PLS1_188,PLS1_189,PLS1_190,PLS1_191,PLS1_192,PLS1_193,PLS1_194,PLS1_195,PLS1_196,PLS1_197,PLS1_198,PLS1_199,PLS1_200,Class
-0.527691,32.746064,5.683157,16.306231,-3.771982,-1.690006,-6.168776,-1.75558,-6.329835,9.369549,-1.824316,-0.759311,1.342664,-1.590359,2.610158,-15.547091,2.152064,0.288829,0.63527,6.538893,-1.505668,-0.515419,-3.990952,-0.679595,1.416157,-1.497421,1.096424,0.072006,-1.80322,0.71431,1.526417,0.057574,-1.781908,0.302266,0.745189,-4.257465,-7.145523,5.275778,14.715639,-14.718302,0.048828,9.049846,-6.577972,3.333072,-7.968645,3.577787,6.079954,-6.809027,-3.644031,3.290913,4.322124,-1.192504,0.021743,0.020987,0.004751,0.000355,0.000107,0.000062,0.000088,0.000197,-0.041131,0.027115,0.03306,0.002642,-0.086272,0.13297,0.060677,0.072976,-0.082224,-0.247436,-0.037895,-0.023194,0.089492,0.216959,0.155139,-0.164169,-0.220608,-0.165727,0.119749,-0.554844,0.438714,-0.383574,0.146286,0.461715,-0.104432,0.118511,0.204308,-0.442309,-0.097427,-0.195039,-0.183895,0.265204,0.484462,-0.104808,-0.06559,-0.007049,0.514466,0.404111,-0.419625,-0.398764,0.815137,-0.588152,0.072322,-0.238169,0.047296,-0.489971,0.417173,-0.825878,0.199439,0.707529,-0.299114,0.010406,0.31641,-0.727371,0.207259,-0.30415,-1.271211,1.241008,0.424642,0.862103,0.666025,-0.935978,0.853596,1.43898,-1.196568,-0.10455,0.727277,-0.873894,0.371132,-0.446359,1.074121,-0.72415,1.146476,-0.982623,0.026915,0.41926,-0.52059,-0.278633,0.803982,1.866823,0.197489,-1.472132,-0.223215,1.019037,1.3304,-0.737275,-1.239897,0.72048,-0.297198,1.691807,-1.907781,1.781222,-0.927441,-2.907047,-0.169473,0.120583,-1.308046,2.117628,-0.745302,1.992133,-1.566805,-0.267068,0.582255,-1.239758,-0.606528,1.551096,1.383271,2.852441,-0.197767,-0.529562,-0.095439,-0.626924,-3.250562,-3.646081,1.308448,0.48194,3.165922,-1.949972,1.1386,-1.075027,2.417546,-0.730772,0.673484,-1.262655,-1.23267,1.142407,0.467764,-3.131443,1.311704,1.076418,-0.173771,-0.774694,-1.877108,-2.49995,1.937023,1.858039,-0.869272,-0.499708,2.363816,0.052694,F
4.163945,41.833041,1.964824,3.161571,-7.290919,3.909811,-4.742935,-0.834229,6.662784,-5.489096,8.209525,0.146281,8.700475,-11.770658,-0.804146,-6.49539,0.157172,4.286118,0.215534,-4.721052,4.189352,4.741216,1.546515,3.588624,-3.021161,-4.359131,-2.720514,0.64959,3.954976,2.263346,0.548519,-4.192469,-2.488353,1.360145,-10.943915,-8.086842,6.653231,5.574627,-2.038818,-7.410559,0.733784,-1.096726,-1.654689,12.329554,5.522065,2.884568,-0.71161,-10.702256,4.570035,8.70224,-1.570104,-0.027567,-0.044518,-0.005497,0.003723,-0.000226,0.000046,0.000188,0.000222,0.000406,-0.077348,0.049421,0.06411,0.008399,-0.16661,0.253167,0.113529,0.139324,-0.150733,-0.46513,-0.061849,-0.036131,0.153658,0.402793,0.309174,-0.305382,-0.422616,-0.304938,0.239165,-1.080977,0.85054,-0.727459,0.258684,0.86382,-0.202274,0.225323,0.38456,-0.861181,-0.176588,-0.35173,-0.299149,0.530957,0.909383,-0.212395,-0.13365,-0.020175,0.989231,0.796208,-0.777428,-0.786133,1.591635,-1.126754,0.149495,-0.448745,0.064351,-0.9622,0.754848,-1.637722,0.354951,1.318217,-0.537025,-0.108156,0.587758,-1.345604,0.365002,-0.545584,-2.40232,2.347852,0.84804,1.707435,1.351374,-1.732579,1.625488,2.795058,-2.255168,-0.208751,1.416839,-1.63763,0.653073,-0.891487,2.147991,-1.42061,2.182539,-1.893494,0.055963,0.796546,-0.951976,-0.490616,1.441713,3.613843,0.302836,-2.694338,-0.428851,1.92196,2.496991,-1.345417,-2.45017,1.359379,-0.553561,3.190553,-3.702222,3.401708,-1.619332,-5.501862,-0.354888,0.127947,-2.480914,4.073801,-1.337385,3.694839,-2.97038,-0.484578,1.077227,-2.447753,-1.119424,3.082591,2.55231,5.487725,-0.471228,-1.010338,-0.393377,-1.26607,-6.223808,-7.008903,2.435353,0.932992,6.046711,-3.773939,1.977105,-1.985855,4.626731,-1.452373,1.322704,-2.445279,-2.379167,2.068,0.965284,-5.955199,2.53653,2.054968,-0.338637,-1.538798,-3.483132,-4.746447,3.661704,3.614782,-1.710002,-0.906093,4.492626,0.245537,F
24.362972,-8.278907,8.443976,-14.885439,5.367059,6.683245,6.241724,-0.427716,1.822026,7.445978,-0.555022,-12.599238,4.749834,-0.334416,5.593342,-8.328996,5.001451,0.918794,-7.432915,7.329012,-8.01507,5.901532,4.912839,-4.916542,-1.882762,-0.031408,-2.014091,5.115243,1.997781,1.112982,-2.550068,0.872853,-1.164535,1.870821,0.282981,7.005325,11.282829,-0.886773,7.2684,-6.330702,-1.994688,-2.961333,11.301821,-3.466704,-10.403691,-7.050043,13.099204,3.88786,-1.60219,-7.237265,-4.868442,0.354587,-0.011576,0.016521,0.002303,0.000217,0.000136,-0.000019,0.000001,0.000019,-0.005844,0.003565,0.005934,0.002431,-0.015186,0.018675,0.01132,0.011322,-0.0103,-0.035569,-0.000102,-0.000144,0.005662,0.024507,0.039296,-0.022893,-0.036302,-0.013869,0.029208,-0.107565,0.077425,-0.056199,0.008026,0.070161,-0.02187,0.016738,0.028536,-0.080693,-0.00715,-0.019577,0.007456,0.059693,0.070625,-0.029611,-0.007701,-0.008503,0.105292,0.075983,-0.057618,-0.078756,0.155468,-0.097879,0.019964,-0.038034,-0.012473,-0.114566,0.044563,-0.169752,0.02472,0.084074,-0.021828,-0.078785,0.037728,-0.092233,0.009247,-0.026569,-0.183219,0.192296,0.076772,0.163859,0.135879,-0.115127,0.128081,0.255508,-0.178796,-0.040589,0.105624,-0.127575,0.0129,-0.114588,0.243702,-0.173027,0.185596,-0.185403,0.001935,0.077263,-0.080122,-0.025327,0.071438,0.378186,-0.021646,-0.181499,-0.03629,0.159545,0.196821,-0.069517,-0.327541,0.099328,-0.045146,0.224493,-0.252615,0.321818,-0.062254,-0.467067,-0.049855,-0.032536,-0.207859,0.351831,-0.047269,0.225822,-0.236594,-0.041395,0.082247,-0.247646,-0.110962,0.243818,0.146999,0.446653,-0.096618,-0.066831,-0.098077,-0.181365,-0.517919,-0.671954,0.184734,0.105354,0.57579,-0.367166,0.05076,-0.151422,0.437222,-0.137117,0.116924,-0.236096,-0.22103,0.096528,0.132577,-0.508352,0.254786,0.200493,-0.034142,-0.151152,-0.248225,-0.36674,0.343252,0.336109,-0.135008,-0.067157,0.412872,0.078409,F
2.125534,7.035907,5.079733,21.155728,3.199152,1.337556,-2.267931,-1.798497,-6.120695,0.315074,-11.911054,-9.958444,-13.591471,-6.392646,-6.646752,-4.369755,-7.103339,-3.281982,0.240537,0.048695,-6.747621,2.895065,3.626328,-4.858746,-4.710162,-3.764627,-2.092465,-4.376555,1.324023,-0.193484,5.215729,3.441023,4.839256,6.618393,11.45272,18.124448,-0.465498,4.204282,-8.844564,-13.406075,11.300984,4.981872,-0.415792,4.237121,-8.281651,-3.693812,5.673896,6.048925,-5.937242,5.343233,-3.668012,-0.080471,0.102252,-0.015021,-0.005932,-0.000217,-0.000291,-0.000236,-0.000297,-0.000573,0.113247,-0.070795,-0.095248,-0.015006,0.246295,-0.374487,-0.164606,-0.20527,0.218301,0.680142,0.082802,0.048083,-0.213435,-0.584173,-0.46135,0.441689,0.619261,0.43939,-0.365488,1.593246,-1.271032,1.068605,-0.369073,-1.249472,0.2985,-0.327145,-0.556927,1.267553,0.254746,0.502705,0.407876,-0.798884,-1.332415,0.317486,0.195659,0.039782,-1.450208,-1.196667,1.126644,1.171425,-2.369335,1.668233,-0.237702,0.670769,-0.084922,1.402313,-1.085048,2.446265,-0.49965,-1.924159,0.758085,0.238204,-0.852557,1.936932,-0.515487,0.779337,3.538945,-3.429189,-1.294888,-2.521482,-2.03827,2.50115,-2.39912,-4.094107,3.288071,0.314662,-2.086118,2.381717,-0.931288,1.346179,-3.22808,2.108055,-3.201615,2.804241,-0.091246,-1.171354,1.370454,0.698094,-2.069595,-5.332788,-0.407174,3.86654,0.645269,-2.792506,-3.640752,1.936523,3.617153,-1.983203,0.791546,-4.674499,5.510819,-4.960298,2.290084,7.979438,0.534415,-0.120327,3.613567,-6.037164,1.90253,-5.324715,4.351559,0.701434,-1.546917,3.670796,1.624478,-4.658942,-3.680532,-8.109363,0.766797,1.499939,0.747402,1.90936,9.171085,10.322661,-3.531898,-1.397186,-8.878045,5.593285,-2.775171,2.856772,-6.829122,2.178354,-1.975448,3.58502,3.500567,-2.984502,-1.442417,8.738038,-3.777394,-3.005323,0.4601,2.323038,5.08077,6.943191,-5.398282,-5.344569,2.546209,1.277816,-6.496381,-0.455613,F
13.07876,0.13773,5.448786,8.624857,7.401082,-8.544081,3.891001,-8.014439,-6.487463,4.449149,-8.860366,14.869317,6.287073,4.994616,9.50697,2.572592,0.883544,-6.828158,-6.362266,-8.632835,-4.92916,7.195194,6.855612,2.711153,4.141016,1.937736,0.067291,-2.112554,1.063477,-5.836637,0.691931,-0.298594,1.889152,-0.871465,-4.572852,-6.346293,-1.014509,-0.658498,-5.49645,-1.293458,-0.598232,-4.161492,-1.771422,-9.500473,1.028977,-2.027847,1.207636,-8.414461,-13.846748,-1.760966,1.503614,1.174709,0.289432,0.023881,-0.000057,0.000658,0.000154,0.000139,0.000159,0.000299,-0.058813,0.037101,0.049874,0.008169,-0.129087,0.194085,0.087144,0.10633,-0.112927,-0.354334,-0.041978,-0.024556,0.109241,0.30083,0.2458,-0.229583,-0.323744,-0.224934,0.192445,-0.839869,0.664426,-0.553163,0.186848,0.652086,-0.157074,0.170783,0.290023,-0.66195,-0.129274,-0.25945,-0.200096,0.422806,0.692726,-0.171909,-0.100762,-0.024147,0.763439,0.625048,-0.585684,-0.614985,1.243162,-0.870255,0.123816,-0.346316,0.036042,-0.750335,0.559298,-1.292403,0.26341,0.991455,-0.387745,-0.150208,0.439373,-1.007591,0.259589,-0.40154,-1.836346,1.793019,0.669128,1.324576,1.068905,-1.296892,1.24805,2.135529,-1.716676,-0.176459,1.078025,-1.242255,0.469533,-0.716292,1.705469,-1.126186,1.672367,-1.467342,0.044533,0.614116,-0.718717,-0.358481,1.061241,2.812376,0.196242,-2.007434,-0.332822,1.457222,1.895212,-0.994643,-1.954072,1.029584,-0.420498,2.418899,-2.83847,2.611868,-1.172618,-4.178017,-0.287761,0.057871,-1.885878,3.148044,-0.968982,2.75322,-2.266004,-0.371461,0.810867,-1.924281,-0.855237,2.400387,1.892707,4.218834,-0.419843,-0.765035,-0.390436,-1.029917,-4.779712,-5.430012,1.84591,0.737732,4.672695,-2.954115,1.412408,-1.49545,3.575872,-1.140956,1.030262,-1.881003,-1.838173,1.525347,0.77389,-4.558843,1.979161,1.576606,-0.250221,-1.214596,-2.634415,-3.608489,2.833108,2.801258,-1.324321,-0.674113,3.421101,0.26029,F
-7.595174,74.327684,30.069469,-12.225368,0.156145,-1.611161,-3.757273,7.635382,-3.121618,-10.082297,12.025073,7.418679,-17.267136,15.630924,1.773081,-11.744055,5.275209,-14.053098,11.561283,-11.120996,7.12722,-0.298389,-0.245935,-3.066914,-0.278268,4.059997,-0.966578,-0.327562,-2.648269,1.465844,0.144921,-1.737128,-0.585093,4.759327,-5.051197,11.068723,3.450374,-5.584609,-3.577611,10.013097,-4.779344,-1.149267,2.175019,5.096113,-10.018512,6.307967,5.41387,-9.065456,5.305411,-7.244315,2.45679,-0.253167,0.077554,0.006165,-0.003882,0.000126,0.000068,0.000005,0.000008,0.000029,-0.006202,0.006242,0.002849,-0.003804,-0.008382,0.017012,0.008658,0.009337,-0.016302,-0.038383,-0.018676,-0.010835,0.029476,0.043253,0.001793,-0.030851,-0.031294,-0.039265,-0.004151,-0.0511,0.030443,-0.055167,0.042206,0.082329,-0.007876,0.022074,0.036455,-0.04479,-0.024096,-0.05077,-0.08144,0.002022,0.070955,0.00173,-0.005868,0.010902,0.051338,0.015269,-0.077896,-0.024526,0.054474,-0.057056,-0.007566,-0.024455,0.030162,-0.048711,0.094021,-0.040627,0.058881,0.12245,-0.087618,0.137767,0.061139,-0.146499,0.062026,-0.07837,-0.163882,0.190553,-0.012927,0.06929,0.010362,-0.192276,0.10477,0.175466,-0.187785,0.011495,0.093477,-0.147967,0.105193,0.010582,0.003108,-0.035413,0.154775,-0.079242,-0.002555,0.046466,-0.109095,-0.068598,0.208205,0.164655,0.107851,-0.337372,-0.014382,0.172358,0.224456,-0.165872,-0.068143,0.123478,-0.057867,0.267813,-0.193303,0.240482,-0.280019,-0.480158,0.008139,0.128064,-0.187112,0.20981,-0.2107,0.421329,-0.21984,-0.0542,0.116899,-0.046171,-0.103365,0.065891,0.288976,0.324287,0.095539,-0.072977,0.220104,0.033306,-0.38189,-0.393035,0.234655,0.012015,0.379474,-0.153003,0.380033,-0.215011,0.249706,-0.02618,0.047131,-0.140749,-0.152279,0.274685,-0.009179,-0.428091,0.106792,0.123054,-0.040274,-0.023847,-0.32248,-0.386296,0.218654,0.164388,-0.080381,-0.14486,0.378403,-0.134675,F
-20.063397,-25.280629,13.501769,-2.721838,-22.666887,-1.583944,-0.903986,-0.375852,0.453373,9.163405,6.162557,5.252802,-3.6879,-8.653103,-6.797898,-4.456748,0.38449,2.907351,-2.037909,10.872995,-0.701796,-3.815465,1.884083,-3.952508,1.001086,4.291683,2.178979,-3.239983,1.116512,-0.990837,1.234658,-1.659027,0.404799,-1.195972,-1.52828,6.059762,-14.167608,-4.533101,11.291053,8.048279,6.178957,-8.694683,1.287517,1.07428,-8.560473,7.932376,-2.777892,1.517221,1.00787,4.193282,-1.628278,0.486054,0.118273,-0.016854,-0.000988,-0.000041,0.000078,0.000086,0.000105,0.000202,-0.040207,0.025261,0.032597,0.00386,-0.083995,0.132755,0.056555,0.071875,-0.079143,-0.240283,-0.033129,-0.020814,0.082621,0.209352,0.149967,-0.155176,-0.210442,-0.160843,0.123873,-0.531659,0.442859,-0.375791,0.14213,0.43664,-0.099577,0.11124,0.19351,-0.427359,-0.095446,-0.183595,-0.17358,0.265538,0.472467,-0.1001,-0.063424,-0.009584,0.484585,0.409461,-0.400359,-0.392404,0.805355,-0.581457,0.079888,-0.24277,0.050927,-0.445299,0.398646,-0.813156,0.178251,0.695868,-0.277767,-0.005494,0.304276,-0.686482,0.199099,-0.290865,-1.26266,1.19277,0.452415,0.820639,0.673838,-0.892351,0.845199,1.369967,-1.146014,-0.095339,0.715015,-0.834311,0.366035,-0.442275,1.062037,-0.693277,1.10456,-0.960632,0.034656,0.401868,-0.481225,-0.264171,0.772625,1.794341,0.189354,-1.382284,-0.231542,0.9662,1.278542,-0.713355,-1.142417,0.693254,-0.268329,1.66091,-1.941293,1.681607,-0.881146,-2.734261,-0.16386,0.086424,-1.246746,2.08996,-0.709647,1.892471,-1.524317,-0.254809,0.539973,-1.232158,-0.565715,1.618144,1.327494,2.811691,-0.20999,-0.531599,-0.188982,-0.60299,-3.199113,-3.526723,1.249119,0.48361,3.03623,-1.908198,1.070942,-1.003443,2.35292,-0.737295,0.679316,-1.20291,-1.176227,1.116344,0.437323,-3.040469,1.290024,1.018708,-0.123633,-0.788317,-1.822027,-2.414059,1.883024,1.809784,-0.862769,-0.434381,2.178247,0.079403,T
-8.536211,-20.48132,-48.169844,-2.179735,-16.304592,1.858581,-12.9508,6.058126,0.739831,3.269849,7.938192,7.559103,11.89886,9.70209,6.9613,-0.696316,-4.495542,-10.294967,-14.336514,-16.725717,-14.177179,-10.87994,-6.84459,-5.690309,-3.721732,-0.800089,0.558632,3.045399,5.511751,0.318447,1.666934,-0.940928,-2.027058,-0.089899,7.309762,10.372566,3.733992,-2.372554,0.188479,-0.43497,-7.220458,-2.101568,8.027107,0.36074,2.378662,-9.033902,-3.248161,-2.168198,-2.002136,0.35885,4.354545,0.389137,0.15695,0.010259,0.000792,0.00004,-0.000034,-0.000048,-0.000053,-0.000112,0.023438,-0.014793,-0.019513,-0.003005,0.051498,-0.075998,-0.035442,-0.042316,0.045265,0.141612,0.017901,0.010468,-0.045311,-0.12138,-0.097619,0.093874,0.128131,0.089449,-0.074376,0.335623,-0.260756,0.219246,-0.075202,-0.262232,0.064567,-0.068667,-0.117793,0.26738,0.051581,0.104134,0.081127,-0.163625,-0.276954,0.067785,0.041123,0.007755,-0.310596,-0.246143,0.233892,0.245829,-0.49329,0.342589,-0.048225,0.135325,-0.011895,0.30709,-0.227489,0.507753,-0.1063,-0.394433,0.157572,0.059652,-0.178213,0.408544,-0.105499,0.161847,0.720797,-0.718769,-0.260822,-0.540324,-0.415397,0.519179,-0.490146,-0.862003,0.683775,0.067239,-0.428105,0.494712,-0.182045,0.285457,-0.681791,0.445158,-0.67361,0.587601,-0.014095,-0.248073,0.294034,0.147843,-0.427659,-1.127153,-0.078622,0.810437,0.134369,-0.588196,-0.756811,0.393323,0.77802,-0.416113,0.172564,-0.959067,1.106207,-1.050972,0.469788,1.704581,0.110228,-0.028191,0.773357,-1.243797,0.393087,-1.103601,0.901774,0.143595,-0.330428,0.75962,0.350465,-0.926512,-0.761026,-1.675229,0.166133,0.302488,0.13027,0.408765,1.882991,2.162365,-0.736635,-0.294996,-1.855611,1.160695,-0.569857,0.608004,-1.428877,0.445174,-0.396938,0.756771,0.723262,-0.60485,-0.310613,1.810109,-0.784574,-0.637925,0.107126,0.466067,1.048113,1.439792,-1.120795,-1.124459,0.52315,0.279316,-1.405627,-0.080796,T
-34.55231,-55.278226,8.23819,21.55039,12.028944,-6.591404,-4.19703,5.396683,-3.644699,-15.208953,12.163836,-2.312413,-11.867304,9.010488,14.148106,2.290381,-9.378179,-12.197875,14.107681,8.108351,-10.96219,-6.158139,2.64064,1.413079,2.368614,-1.949569,-6.664707,7.250552,-2.558088,2.522732,0.073221,-2.139601,3.210091,2.908328,8.436569,4.666907,-9.231728,8.860779,6.500198,-6.08224,2.094265,0.083296,-6.961176,-2.052998,6.916128,-5.643047,0.528066,-0.851617,13.759696,-7.263615,-0.508235,0.353911,0.010307,0.007103,-0.001309,-0.000174,-0.000099,-0.000097,-0.000112,-0.000232,0.047596,-0.03116,-0.040319,-0.006007,0.105248,-0.154042,-0.072889,-0.08587,0.091806,0.288263,0.036359,0.020093,-0.091054,-0.244436,-0.202344,0.190551,0.268657,0.18398,-0.150363,0.697195,-0.527546,0.447357,-0.149684,-0.542522,0.129459,-0.143683,-0.242555,0.546454,0.104261,0.214192,0.160963,-0.339263,-0.560324,0.144445,0.08261,0.016556,-0.637826,-0.494975,0.483385,0.491626,-1.007952,0.696225,-0.091241,0.273071,-0.020036,0.652112,-0.454461,1.047604,-0.229095,-0.798313,0.326728,0.120931,-0.356403,0.833495,-0.209089,0.329229,1.45596,-1.471178,-0.498358,-1.100454,-0.856578,1.070613,-0.995769,-1.789321,1.407957,0.147829,-0.875706,1.027823,-0.37036,0.582119,-1.383593,0.934626,-1.367754,1.188312,-0.029545,-0.499475,0.606222,0.284244,-0.865496,-2.324659,-0.148615,1.674646,0.251438,-1.211201,-1.563539,0.805481,1.687522,-0.839879,0.36258,-1.953983,2.22816,-2.187638,0.961462,3.512556,0.244002,-0.058655,1.560869,-2.535136,0.793491,-2.276976,1.839545,0.306451,-0.687563,1.55467,0.715693,-1.857468,-1.551176,-3.409297,0.335344,0.610147,0.262793,0.854197,3.874018,4.449188,-1.523639,-0.582846,-3.861016,2.387724,-1.163145,1.252601,-2.916771,0.902986,-0.827246,1.564605,1.532547,-1.222249,-0.66767,3.750585,-1.607352,-1.317203,0.247256,0.960168,2.140561,2.952561,-2.294409,-2.281179,1.066625,0.594397,-2.90252,-0.217041,T
-22.777802,-10.845639,-4.628661,-11.738016,-14.075785,-0.302998,19.962741,12.497348,5.363105,-11.33512,7.247875,-12.100239,-2.835946,-6.156593,-7.787936,0.28515,4.106773,-2.773295,2.0826,7.201501,-0.786419,-3.452594,-3.708141,1.101714,0.230061,2.409475,3.509296,-1.126095,-2.608067,-0.157911,1.767009,0.156737,-0.426376,-4.597228,-8.368038,-6.722645,5.647908,2.744685,-6.710555,-9.512006,7.268281,7.894601,-3.624749,-10.654867,2.47041,2.708772,4.380869,4.671805,-4.377235,-4.455775,2.542153,0.508003,0.064827,0.003017,-0.000066,-0.000069,0.00028,0.000238,0.000275,0.000526,-0.10281,0.064187,0.085496,0.012067,-0.220733,0.338889,0.147704,0.18618,-0.19914,-0.615671,-0.078976,-0.046599,0.200424,0.532955,0.406465,-0.40088,-0.553542,-0.4023,0.325166,-1.415688,1.143245,-0.968015,0.34573,1.130204,-0.265445,0.2931,0.50196,-1.133919,-0.235237,-0.461582,-0.397423,0.70663,1.208102,-0.274606,-0.173502,-0.030431,1.290866,1.071561,-1.023091,-1.044603,2.109018,-1.501693,0.212699,-0.609805,0.096514,-1.224765,0.997569,-2.162303,0.450388,1.755093,-0.698037,-0.14724,0.77661,-1.761263,0.484002,-0.718588,-3.217631,3.085608,1.173561,2.238083,1.800868,-2.274676,2.175276,3.658253,-2.972012,-0.271222,1.877309,-2.146334,0.876515,-1.185455,2.852918,-1.851005,2.881661,-2.520908,0.085132,1.055156,-1.239273,-0.651358,1.90758,4.741538,0.407905,-3.52133,-0.586669,2.513951,3.285265,-1.780834,-3.130708,1.800074,-0.703351,4.242155,-4.999482,4.432924,-2.130325,-7.16604,-0.458131,0.146602,-3.25196,5.419939,-1.764007,4.836529,-3.930456,-0.637817,1.392751,-3.261934,-1.46053,4.208604,3.360567,7.303561,-0.634158,-1.364298,-0.611531,-1.654683,-8.247543,-9.229907,3.195108,1.247177,7.930182,-4.986096,2.590715,-2.583015,6.129983,-1.948151,1.766987,-3.201233,-3.114527,2.758927,1.248668,-7.855535,3.371652,2.696669,-0.390667,-2.068302,-4.612767,-6.272052,4.859276,4.77936,-2.293537,-1.146952,5.803338,0.32789,T
-22.702059,-17.340981,22.766744,-6.41638,-18.293604,-14.193373,7.589277,11.013687,2.342133,-7.866915,-2.770941,-3.424169,1.21119,8.926114,5.47969,0.250358,0.850072,0.303914,-6.572221,6.916053,-10.827688,-0.236058,-0.666918,6.027415,-2.684807,0.430498,-1.423075,-6.63756,4.905689,3.375805,-4.429494,-1.916969,5.406109,1.98761,3.317675,1.572764,3.985756,-1.015201,0.134665,1.207222,-6.231247,3.680593,8.474831,-7.612759,0.530564,-0.185197,4.283163,-12.377264,0.404963,13.128204,-5.714688,-0.368741,0.104095,-0.002488,0.000511,-0.000301,-0.000023,-0.000033,-0.000041,-0.000067,0.012773,-0.007986,-0.011712,-0.003006,0.030974,-0.042281,-0.02073,-0.023386,0.023413,0.077953,0.005912,0.001975,-0.01804,-0.063345,-0.064839,0.050881,0.077704,0.04494,-0.045781,0.209992,-0.153286,0.120522,-0.03083,-0.146324,0.0397,-0.040704,-0.06693,0.161755,0.023836,0.050014,0.018723,-0.107494,-0.150804,0.048865,0.028166,0.008301,-0.195048,-0.148447,0.127421,0.151084,-0.307204,0.199304,-0.026912,0.070889,0.010589,0.212674,-0.111037,0.327635,-0.057604,-0.206883,0.077393,0.099048,-0.092706,0.219389,-0.043126,0.07636,0.387517,-0.411712,-0.146015,-0.340051,-0.276396,0.278769,-0.270352,-0.528937,0.386711,0.049011,-0.251861,0.281552,-0.070174,0.190266,-0.439147,0.29802,-0.391262,0.345216,-0.005719,-0.140934,0.158745,0.064536,-0.195702,-0.703252,-0.001654,0.425486,0.07192,-0.33561,-0.425747,0.191266,0.559809,-0.226202,0.106385,-0.526118,0.611857,-0.643904,0.200955,0.993631,0.087661,0.023269,0.447639,-0.730103,0.177171,-0.598232,0.509086,0.076969,-0.188086,0.484729,0.194567,-0.538349,-0.394322,-0.965473,0.149095,0.163463,0.143211,0.294935,1.091559,1.296272,-0.409103,-0.172702,-1.133004,0.709822,-0.235945,0.338795,-0.84497,0.275019,-0.243061,0.465164,0.456015,-0.279611,-0.234312,1.04872,-0.47326,-0.386133,0.087233,0.297614,0.563224,0.815922,-0.639852,-0.683399,0.306138,0.156999,-0.851464,-0.127749,T
