normal,gene14,gene852,gene1917,gene377,gene1494,gene1668,gene493,gene1892,gene1047,gene841,gene1671,gene625,gene1416,gene765,gene1400,gene1758,gene822,gene1048,gene67,gene1372,gene1772,gene581,gene892,gene1388,gene1293,gene1534,gene513,gene1423,gene1597,gene419,gene1042,gene249,gene1873,gene1381,gene1153,gene1115,gene1771,gene1884,gene1672,gene657,gene1838,gene1570,gene515,gene66,gene1674,gene1924,gene1451,gene317,gene267,gene639,gene1635,gene391,gene837,gene1334,gene1887,gene99,gene1473,gene834,gene1346,gene622,gene1472,gene245,gene1401,gene1990,gene758,gene75,gene415,gene1168,gene187,gene1599,gene1058,gene1634,gene772,gene980,gene1946,gene1060,gene1920,gene359,gene1679,gene561,gene529,gene1730,gene941,gene1967,gene119,gene1231,gene111,gene1331,gene1256,gene648,gene1968,gene1867,gene1511,gene698,gene824,gene1972,gene1546,gene1184,gene679,gene882
T,1.83464,0.520577,0.727258,2.32254,0.239373,1.08781,1.40241,0.289259,-1.12493,0.770656,1.35008,-1.20663,-0.834453,0.65299,-2.14975,-1.04072,-0.224861,0.488475,1.27219,0.298986,-1.11412,-1.73135,1.11421,0.758444,-1.8497,-1.05615,-0.618502,0.215158,2.28,2.01225,-0.723417,0.008308,0.709306,0.902131,-1.06597,-0.322956,-1.03325,0.867343,0.358884,0.050567,-0.044681,0.842764,0.474444,2.0398,0.471517,1.22941,-0.238078,-0.453422,0.634249,-0.014751,1.33085,-0.117444,-0.108673,-1.31912,-1.5554,1.3219,-0.597077,-0.667636,-0.370253,2.5751,-2.1939,0.689297,0.556097,0.718521,-0.189825,0.210263,-0.771275,-1.18388,-1.20103,0.848711,1.24984,-1.63644,-0.160269,1.19472,-1.57552,-0.609807,-0.434702,-0.03933,-0.444752,0.899561,-0.397631,-1.83393,1.46516,-0.490476,0.53194,1.13649,-0.999373,-1.18382,-0.56855,-0.616053,-2.36128,-0.680836,-1.93702,-0.04684,-0.131019,-1.49007,-0.754955,1.05301,-1.35724,-1.05794
F,0.262912,0.631653,0.066443,-0.922103,-1.27776,-2.16642,-0.412118,-0.510021,-0.226297,-0.83707,-0.710774,0.062029,-0.52509,-0.69135,1.22494,-0.264681,-1.37047,0.422015,-0.35909,1.74219,0.673522,0.746045,-0.552452,0.828208,0.397269,-0.500972,0.533749,-0.862261,0.067173,-0.336026,0.596294,-0.951581,-0.529834,-1.13666,0.347582,-0.753497,0.276397,-0.12781,-0.264413,2.1861,-0.228206,0.325266,0.504279,-1.14253,-1.31144,0.968504,-0.587911,0.03466,-0.880434,0.598666,-0.859681,-0.142328,0.355276,1.55825,-0.221143,-0.500274,0.295225,-0.855213,1.30295,0.112974,0.09822,-0.769947,-1.42394,0.412621,-0.776171,0.361167,-1.89128,0.0789,0.575496,-0.030805,0.520482,0.614319,0.904672,-1.02273,-0.778553,0.998389,0.654358,0.516046,0.656187,0.388045,0.181932,-0.144035,-0.028083,-1.41891,1.09822,-0.767273,-0.633841,-0.293279,0.749418,0.853107,-1.26854,0.732096,0.126614,1.44076,-0.640504,0.492333,0.629201,0.347789,-0.085041,0.331681
F,-1.41239,0.641654,-0.293392,-0.668042,-1.12987,-1.0723,-1.24689,-0.444243,0.822421,0.732139,0.282961,0.9294,-1.61071,-0.896282,-0.700096,0.983223,0.303539,1.73095,-0.319658,0.66614,0.056029,1.42134,0.271077,-0.679448,1.51155,0.568052,0.250193,-0.726423,-1.06002,-0.536301,0.148153,-1.72487,-0.253999,-1.73212,1.64945,1.32808,0.668502,-1.38098,0.163832,-1.03011,0.937221,-0.641432,-0.616641,-1.94371,-1.05569,-0.937764,-0.854904,0.831826,-1.36005,1.95318,-1.10989,0.440762,-0.623168,-0.044541,1.51695,0.670811,1.37552,1.04167,-0.718037,-2.52171,0.474377,-1.30416,-0.631391,0.563541,-1.05379,1.02077,-0.680654,1.21681,-0.19819,1.22119,-0.643345,1.11991,-0.712158,-1.5982,1.02609,-0.181702,0.107362,0.125931,0.995542,-2.0456,0.738537,1.42229,-0.202946,-1.24924,-0.458826,-1.28766,-0.389754,-0.305809,1.5423,0.207414,-0.019273,-0.473557,2.38104,0.566758,-1.56931,1.238,-0.72385,-0.824099,0.768397,1.0657
F,-1.1616,0.91768,-1.02184,-0.708878,0.414182,-0.843035,-0.82305,0.115098,0.617032,0.62531,0.486299,1.40694,-0.665417,-0.066362,-0.624488,0.183887,-0.038461,1.57782,0.147737,-0.058785,-0.174413,0.19689,0.324994,-0.243766,1.03152,-0.351763,-0.854901,-0.31353,-1.31651,0.490026,-0.853592,-0.484483,-0.558232,-1.52706,0.423519,0.859148,0.279092,-0.223583,-0.16282,-0.851329,0.111372,-0.830053,-0.712168,-0.470044,-0.387601,-1.02863,-0.506106,-0.214038,-0.267343,1.56059,-0.079029,0.747782,-0.815037,-1.03379,1.70254,1.42324,0.719218,0.324443,-0.069428,-1.91823,0.880892,-0.203472,-0.180929,-0.094788,-0.59609,1.39823,0.302561,1.66101,-0.795174,1.29657,-0.452341,1.08544,0.007306,-1.94829,0.233591,-1.34779,0.606617,-0.248351,1.13341,-0.737838,0.823268,1.04875,0.405326,0.205607,-0.293188,-1.56644,0.177532,0.458618,1.42969,0.556535,-0.264571,-0.439066,0.874426,0.127447,-0.720506,0.560133,-0.994809,-1.26644,0.684241,1.18918
F,-0.399909,0.809825,0.001639,-0.951402,-1.06223,-0.641152,-0.884028,-0.563711,1.09067,-0.074831,0.417348,1.05687,-0.707457,-0.816295,-0.332788,0.72676,-0.731605,0.502849,0.213897,0.13359,0.935842,0.649629,-0.602765,-0.58801,1.55219,0.05248,0.937124,-0.633585,-0.446471,-0.644268,0.150343,-1.19134,-0.376744,-1.27315,2.08575,-0.189659,0.877498,-0.744131,-0.135412,-1.26864,0.50397,-0.772531,0.175493,-1.14361,-0.173276,-0.860774,-0.979007,-0.297844,-1.22055,1.4861,-1.60971,0.297948,-0.890004,1.04019,0.721918,-0.093625,1.63363,0.060957,-0.201456,-0.95151,-0.666352,-1.26901,-0.903806,0.950668,-1.16809,0.715713,-0.515776,0.914355,0.230089,0.723244,-0.866223,1.65149,-0.226506,-1.0474,0.832399,0.13895,2.29077,0.361763,-0.18429,-0.737916,0.67406,0.478298,-0.160252,-0.674005,-1.4727,-1.78759,-0.336923,-1.34066,0.743784,2.44418,-1.53327,0.441739,0.460511,-0.217798,-1.44584,1.49718,-0.143478,-0.073464,0.445525,0.976018
F,-1.74159,0.814777,0.215288,-0.788323,-0.064423,-0.699175,-1.04328,-0.067261,0.907641,0.880796,-0.825631,1.01588,-1.62734,-0.783134,-1.98799,1.09897,-0.825781,1.36283,0.900701,0.847281,-0.055555,0.486494,-0.158845,-0.35921,1.20971,1.56353,-0.89083,-0.08839,-2.53791,0.407732,-0.311834,-1.12494,0.15952,-1.66856,0.758442,0.189444,0.792066,0.012271,-0.628942,-1.77364,1.07137,-1.35447,-0.587742,-1.3444,-1.10423,-1.14289,-0.822271,-0.769003,-1.07711,1.62796,-0.446248,0.665911,-2.67575,-1.09344,1.75332,0.95309,1.63313,0.059159,-0.384923,-2.35219,-0.103331,-0.954554,-0.811943,0.727356,-0.197365,1.08774,-0.210809,0.964579,-1.6647,1.44703,-1.54576,1.11918,0.216288,-1.53651,0.713985,-0.013812,1.92067,-1.77504,0.824497,-2.03631,1.08891,0.579908,0.752288,0.076819,-0.480169,-1.65356,-0.009232,0.618964,1.14001,1.72326,0.186591,-0.17535,0.720845,-0.414759,-2.43005,1.18296,-0.603709,-1.26302,0.2174,1.41658
F,-1.20655,0.1197,-0.790649,-0.407664,-0.367771,-1.25972,-1.18657,-0.256759,0.441343,-0.214051,0.151039,1.75803,-1.40697,-0.369369,0.043155,1.23613,-1.3793,1.334,-0.418861,1.43844,-0.568381,-0.408328,0.084422,-0.304738,0.927031,1.15568,0.063423,-0.620604,-3.66349,-0.002155,0.179385,-1.13318,-0.659682,-1.35805,0.127176,1.11121,-0.313474,-0.96812,-1.19182,-1.5044,1.17915,-2.26815,0.970316,-1.03951,-1.20505,-0.140197,-1.17683,0.737077,-0.636327,1.74857,-1.26036,1.37298,-1.554,-0.82547,1.35184,0.955484,0.526808,0.781845,0.567586,-1.71883,0.791508,-0.554129,-1.3932,0.231099,-0.630279,1.27964,-0.822398,1.36541,-0.281657,1.39253,-1.56547,0.67141,-1.19295,-1.13824,0.913422,-0.76343,-0.734125,0.311315,1.12105,-0.910259,1.78392,0.913852,0.725438,-0.824689,-1.9249,-1.4819,-0.501772,-0.774179,1.4266,0.220926,1.25016,0.605941,1.21782,-1.56415,-1.81315,0.547451,-0.139164,-0.933229,0.835844,1.45014
F,-0.527436,1.5565,0.088124,-1.05026,0.259273,-1.18398,-1.05708,-0.361446,1.03022,0.300626,0.123146,0.216811,0.779415,0.021763,0.036463,-0.875485,0.149353,-1.18076,-0.196735,-1.33447,-0.877117,1.60884,-0.807404,-0.085919,0.868487,0.297575,-1.09813,0.421138,-1.86149,-0.267533,-0.093283,-0.984725,0.255202,-1.34328,0.28677,-0.905176,0.781849,-1.14047,-2.06201,-1.6305,-0.060174,1.77464,1.49758,-0.421274,-1.12548,-0.391664,-0.759737,0.849451,-0.270868,0.764921,-0.910873,0.542869,-1.7462,-0.692347,0.328529,-0.109998,1.06871,-0.612346,0.793138,-1.45939,-0.694007,-0.271837,-0.10832,-1.8883,0.149215,0.4402,1.36977,-0.302333,-0.351902,-0.290003,-0.756183,-0.059677,0.118047,-1.75217,-0.287043,-1.37422,-0.716692,-1.81747,0.175959,0.249747,0.179019,-0.721836,-0.618485,0.458374,-2.08554,-0.044801,0.785799,0.747648,0.11219,0.766308,0.600461,0.462315,-0.533563,-0.179862,-0.413505,0.247703,-0.496862,-0.90763,-0.696519,-0.482956
F,-0.140789,-0.525096,-1.15092,-0.692001,1.02955,-1.19508,-0.549997,0.222273,-0.792663,0.592372,0.355803,0.686197,0.980272,0.16038,1.32189,1.09896,-0.705752,0.207481,0.409972,0.299356,0.81241,-0.047008,0.476993,0.248615,-0.965634,0.191712,0.144957,-0.475018,-0.208297,0.170431,1.04998,0.33453,0.442407,-1.82316,-0.805417,0.243986,1.70758,-0.579563,-2.65199,-0.848149,0.812886,0.379175,0.672446,-0.412021,-0.774831,-0.554359,0.350524,0.524373,0.268957,1.15185,1.20411,1.09699,0.780344,0.09341,1.77265,1.0781,-0.35704,1.36048,-0.163117,-0.647886,0.59243,0.51071,-0.545576,-1.69968,0.954514,0.625663,-0.020991,0.767624,0.551168,1.34227,0.177206,-0.417965,-0.046852,-1.15316,0.107466,-0.118805,0.32893,0.836127,1.00101,-0.151638,0.971439,0.587997,0.394664,0.560203,-2.0224,0.587114,-1.03886,1.51917,1.06796,-0.712719,1.00919,0.326931,1.53799,2.28245,0.427457,-1.16061,1.75569,0.718821,0.866599,1.23473
F,0.468599,-0.557466,-1.7402,-0.612216,-0.838719,-1.72757,-0.728455,-0.081453,-0.97515,0.795654,0.095302,1.44673,-0.822898,0.041811,0.983679,1.58724,-1.86355,0.23699,-0.539499,1.08392,0.968299,-0.521797,-1.0441,0.322408,0.100384,1.07681,0.911769,-1.21846,-1.01041,0.090665,0.22169,-0.692988,-0.323606,-1.50012,-0.436604,0.64981,0.545889,0.176834,-0.412625,-0.08644,1.49312,0.544167,1.59054,-0.580977,-0.644233,0.345773,0.66244,1.51324,-0.012572,0.273893,-0.102644,0.556813,0.077133,1.45933,0.452182,-0.269514,-0.12987,0.501741,0.949457,-0.894754,-0.110706,0.010609,0.355599,-0.304453,-0.031698,1.11709,-1.06256,0.448272,1.27677,0.570654,0.21285,-0.306468,0.444134,-1.45867,0.152104,1.64088,0.940333,0.475529,2.09496,0.845297,1.45936,0.338795,-0.177262,-1.04662,-1.14382,-0.752126,-1.72154,0.456478,0.821603,-0.648342,-0.259863,0.730171,0.330403,-0.118381,-0.259325,0.396957,1.16294,0.37973,0.642427,0.187475
F,0.105281,0.848516,-0.602249,-0.967186,-0.468248,-0.89656,-0.913241,-0.165452,0.804045,-0.02109,0.55201,0.963104,0.113457,-1.0495,-0.285508,0.525987,-0.015254,1.16903,-1.52041,-0.551459,-0.016946,0.189621,-0.736203,-0.710118,1.11188,-1.15589,1.17623,-0.658125,-0.034325,-0.573901,-0.138338,-0.220623,-0.606625,-1.19162,0.82902,0.019274,0.711906,-2.00917,-0.518045,0.407556,-0.300931,-0.140007,1.03373,-0.890587,-0.565004,-0.80521,-1.19999,-0.872167,-0.135017,0.544769,-0.87417,0.122182,-0.152255,0.777169,0.675391,-0.773166,1.15216,-0.3492,-0.060731,-0.589857,0.505078,-0.585252,-0.500827,0.393162,-0.536955,0.685687,0.365444,0.224874,0.671068,0.56647,-0.426802,0.773889,-0.639864,-0.994046,0.755416,0.961758,0.701041,-0.068581,-0.316507,-0.592372,-0.451618,0.652335,-1.22735,-0.341628,0.604184,0.205093,0.202807,-1.80383,0.717473,1.26043,-0.387323,0.929975,-0.061531,-1.08704,-0.430952,0.925329,-0.187053,0.364258,0.288786,0.641305
F,-0.750862,0.915788,-0.726568,-0.686497,-0.302558,-0.861735,-0.338867,-0.049133,1.68122,-0.226896,0.695614,0.464888,-1.25431,0.081342,-0.096745,1.05315,-0.306749,0.471739,0.315546,-0.048553,0.409844,1.58045,-1.04013,-0.112729,0.957159,0.086886,0.523315,-0.08603,-0.952389,-1.18245,0.574756,-0.137305,-0.058879,-1.10708,1.59658,1.11087,0.251491,-0.701095,-0.43364,-0.800128,0.832142,-0.126022,1.49691,-0.801662,-1.27225,0.031312,0.062022,0.62896,-0.233203,1.08944,-0.726664,0.969343,-0.90128,-0.075544,0.234448,-0.016357,1.42864,0.303675,0.384463,-0.727678,0.143983,-0.235878,-0.441886,1.60594,-0.047155,1.34007,0.371993,-0.178996,0.657625,0.494042,0.02946,0.92152,-0.685431,-1.05439,0.820451,0.748212,0.672827,-0.697125,1.91893,-0.246918,0.852016,0.322769,0.177227,0.06892,-0.025134,-1.15101,-0.032675,1.73652,0.537915,1.62129,-0.195819,1.59417,0.732425,-0.372546,-1.20831,1.17572,0.277699,-0.406867,0.830649,-0.16008
F,0.063377,-0.065635,-1.65631,-1.65309,-0.924916,-2.17612,-1.83724,-0.955153,-0.1456,0.283383,1.88159,0.906277,-0.078275,-0.819163,1.24028,0.951683,-1.17079,0.983707,-1.29151,0.897724,1.42405,-0.63609,-1.324,0.974032,1.09423,0.084137,1.9771,-1.55807,-0.234576,-1.13714,1.20494,-0.96071,-0.730944,-0.530512,0.645942,0.982679,1.59438,-0.648073,-1.3139,0.040234,-0.566318,0.514754,1.28747,0.096101,-1.95575,-0.484327,-0.493399,1.84752,-0.427805,1.00466,-1.17339,0.616045,0.987597,1.58435,1.98148,0.52452,0.703987,0.288826,1.16059,-0.167204,0.386198,-0.493992,-0.808857,-0.382825,-1.4478,0.466975,-1.26995,0.997055,1.51375,0.617255,0.069605,0.996539,-1.45546,-0.432504,1.35188,1.08696,1.11011,2.41727,1.26233,-0.190174,0.58021,1.74927,-0.910081,-1.46051,-0.82952,0.824291,-1.00501,-0.02889,-0.027268,0.280338,-0.194788,1.75191,0.903197,-0.084236,-0.403297,0.104247,2.22958,0.118926,-0.041668,1.06896
F,-2.31952,0.47322,0.463572,-0.659746,-0.501954,-0.08632,-0.570915,-1.26058,1.13194,-0.958012,-0.817119,-1.09858,-1.55388,-0.832429,-0.853598,1.16637,-0.946913,0.08307,-0.719253,-0.222026,0.013102,0.354986,-0.442751,-0.16128,-0.204898,1.79053,0.032917,0.217732,-2.29605,0.642826,-0.46405,-1.32711,-0.666954,-1.23651,1.14372,0.682984,0.126975,-1.43402,-1.35753,-0.019463,1.66052,-0.658055,-1.29548,-1.67856,0.045441,0.200679,-0.921648,-0.953122,-0.907698,1.11615,-0.315049,-0.492544,-1.25171,-1.57462,0.432948,-0.100535,1.23275,-0.162873,-0.211567,-0.45807,-1.61012,-0.824537,-1.23507,-0.843821,-2.10718,0.609841,-0.81996,2.04918,-1.26989,0.417235,-1.75407,1.55111,0.651952,-0.826499,0.112912,0.473545,0.778136,-1.05392,-0.21788,-0.714726,1.17496,-0.337175,-0.44513,-0.460821,0.360412,-1.58224,-1.01059,-2.86057,1.27497,0.616825,0.148057,-0.098887,1.01095,0.074064,-1.21839,-0.335486,-0.315624,-0.58224,-1.75867,1.30967
F,0.071696,0.064564,-0.697529,-1.6452,-1.13372,-1.10451,-1.21756,-0.864422,1.03072,0.555335,1.7433,0.895546,-0.704497,-0.091932,1.69367,-0.537113,-1.56245,1.53273,-1.52053,0.743747,1.89099,-0.305936,-1.3478,1.13241,1.11589,-0.394356,1.58568,-1.02148,0.165164,-0.883171,0.855506,-0.874957,-0.36261,-0.233597,0.657712,-0.657416,2.05264,-0.071088,-0.083377,-0.806514,-0.035496,0.591026,1.82428,-0.486793,-1.1398,0.089111,-0.843128,1.71673,-0.418818,1.36517,-0.97314,-0.483852,0.062219,1.92915,1.85548,1.05552,0.704222,0.072185,1.82572,-0.232132,0.128816,-0.4659,0.070869,0.365385,-2.19585,0.302799,-1.23928,1.97092,1.48634,1.57246,1.18747,0.445339,-0.636448,-0.754355,0.795849,1.81936,1.17361,0.225059,0.535583,0.328564,0.812594,2.12678,0.58443,-1.55059,-2.39506,0.99667,-1.57363,0.49883,0.349295,0.514801,-1.73719,2.13838,1.03994,1.10308,-0.255232,0.134632,2.22773,0.829358,0.138062,0.899248
T,0.760898,-0.304408,0.783044,1.39393,1.32769,0.119033,0.547207,2.27016,0.170659,0.110798,-1.00121,-1.51859,1.24441,1.33909,0.650447,-1.31076,1.66941,0.029631,1.52323,-1.02765,0.251978,-1.26716,2.25107,1.0974,-0.027105,-1.94768,-1.15065,1.49866,1.32172,1.44215,-0.797977,1.42795,-0.442482,0.454688,-0.619092,-3.14746,-0.170718,1.9461,1.39053,0.183478,-1.05828,0.965921,-0.400374,1.11845,1.33284,1.03808,0.791163,-0.474771,1.63522,-0.036326,1.59878,-1.3491,1.15137,-0.103969,-0.37835,0.462179,-1.39257,-0.763037,0.119009,0.795259,-0.989269,1.55867,-0.103491,-0.087528,-0.394976,-2.02362,1.2736,-0.000896,-0.507009,0.163683,0.810763,-0.568612,0.626855,-0.298462,-1.53227,-0.179327,0.718626,-0.79478,-0.604295,0.736085,-1.45378,-0.473667,0.763012,1.11097,0.753956,1.24696,1.64351,-0.781294,0.643216,-1.26999,-2.12395,0.261775,-1.02402,-0.160684,0.755088,0.160421,-0.379097,1.69323,-1.60244,0.197795
F,-0.142293,-1.9132,-0.105441,-0.347112,0.440002,-0.205175,-0.738518,-1.49576,1.05879,1.2479,0.29072,1.64226,0.210066,-2.1303,-0.274835,0.45533,0.126097,0.453806,0.858385,-0.009976,1.21453,-0.227752,-0.338699,-0.140943,0.923815,0.682272,0.68662,-0.388182,0.200959,-2.55995,0.650819,-0.399723,0.45298,-0.562783,1.38735,0.30661,1.13525,-1.1797,0.195125,-0.299436,0.096059,0.486709,-0.087163,-0.358772,0.233164,-0.929443,-1.32507,1.18366,-0.735687,-1.75861,-0.620758,0.70358,0.031161,1.76685,0.921004,0.295191,0.179755,0.639417,1.27244,-1.03012,1.12588,-1.14452,0.519531,0.940975,-0.137087,1.07961,0.230413,1.00672,0.975005,1.36277,-0.714872,0.7774,0.318405,-0.524605,1.20855,1.06762,0.30732,-0.373893,1.4816,-0.561651,1.65139,0.913589,-1.50591,0.703201,0.313164,-0.496489,-0.318339,0.556103,1.30032,0.853057,-0.142834,1.2253,1.01897,0.46768,-0.763854,1.69153,-0.812655,0.336755,1.35167,0.715786
F,-0.232203,0.406258,0.879838,-0.970712,-0.176926,-1.08897,-0.977785,-0.502851,0.923272,-0.280262,-0.094371,0.415664,-0.213669,-0.800751,-0.202959,0.445117,0.634039,0.157774,-0.881782,0.443399,0.092202,1.60519,-1.09306,-0.614012,1.13651,0.353442,0.104618,0.17575,-0.612437,-0.136435,-0.073551,-0.330386,-0.803127,-0.33635,1.27999,-0.12565,0.46251,-0.741256,1.32057,-0.291253,-2.12472,0.329053,0.825535,-0.843908,0.214874,-0.906909,-0.188716,0.334259,-0.814496,-1.17948,-0.772532,0.139536,-0.399079,1.37691,-1.47859,-1.87628,0.611538,0.89322,-0.242796,-1.14165,0.01232,-0.672152,-0.655601,1.14054,-1.25147,-0.613963,0.703335,-0.763041,0.375124,-0.068763,-0.466004,1.22597,-0.852267,-0.612372,-0.096176,0.88047,1.48581,0.510535,-0.533156,-0.279211,-1.19587,0.724692,-0.709473,0.929029,0.584772,-0.661334,0.996639,-0.184444,-0.675729,1.44772,0.10204,-0.0497,0.09829,1.23042,-0.353333,1.59668,0.380216,0.196381,0.052214,-0.765317
T,1.31337,-2.64371,0.285083,1.48753,0.649451,-0.479421,0.366829,1.27914,-1.42853,-1.16641,-1.55922,-1.35399,0.776609,0.109645,-0.121483,-0.509381,0.874733,-0.452576,0.088559,-0.062869,-0.035654,-0.606504,-0.019956,1.77593,-1.27672,-0.308575,-0.457184,0.418571,1.15909,1.47391,-1.42137,0.864822,0.585028,-0.634877,-1.10693,0.102007,-1.19041,-0.284576,1.07362,0.037197,-0.284732,-0.767029,-0.475552,0.93777,0.167054,0.769273,2.2497,-1.61862,0.941415,-0.335972,1.10535,-1.18014,1.57491,0.022163,-1.07368,-0.272143,-1.95732,-0.346719,-0.657181,0.718339,-1.01138,0.939563,-0.379217,-0.511239,1.12069,-1.91083,0.959506,-0.394062,-0.359562,-0.939775,0.526505,-0.661078,-0.334927,-0.623773,-0.691176,0.264961,0.455365,0.030316,-0.518534,1.2672,-1.62025,-1.31039,0.762787,0.849766,-0.188415,1.26243,0.912722,-0.252286,-1.38249,-1.27185,-0.144099,-0.471072,-0.069964,-0.550399,1.85198,-1.02865,-0.524941,1.01003,0.002587,-0.066395
T,1.04868,-0.034344,1.47743,0.923745,1.86291,-0.928249,1.62195,0.917024,-0.96937,1.33173,-1.29321,-0.171267,1.57688,0.953207,0.319593,0.481187,1.41252,-0.171285,0.953024,-0.447809,-2.749,-0.572482,-0.226382,-1.78108,-0.545076,-0.020831,-0.420457,1.32519,0.805346,-2.6776,-0.644261,1.59623,1.83454,-0.347513,-0.300375,-0.833835,-0.344454,1.61679,0.135391,0.177068,0.201898,0.986708,-2.30122,0.600446,1.02754,0.241954,2.14338,-0.050773,0.317687,-1.25805,1.15657,0.488116,1.02015,0.034116,0.045248,1.28126,-0.08386,0.457536,-0.654881,0.604113,0.578873,0.089644,1.21409,-0.364703,2.15545,-0.781291,1.07083,0.091357,-0.245417,-0.109876,-0.791186,-0.360799,1.37271,-0.401642,0.578293,-0.633254,-0.735115,-0.794127,0.644845,1.39753,0.492515,-0.89816,0.31045,0.735806,-0.018449,1.42238,1.16952,1.78179,-0.689443,-0.27106,0.771998,-1.20206,0.338988,0.238304,0.830277,-0.569937,-0.007388,0.027608,0.821637,-0.243397
F,0.08924,-0.695596,-1.77506,-0.600602,-0.082354,-0.80954,-1.03132,-0.399639,0.126167,0.722418,1.52745,1.41426,0.550988,-0.853935,2.3266,0.073959,-0.540821,0.627748,-0.55613,1.17685,-0.122918,-0.192416,-0.954304,-0.966853,0.248389,1.47335,1.53426,-0.664787,0.447727,0.098178,0.511566,-0.519955,0.676643,-0.025592,-0.228593,1.81136,-0.119256,0.38354,-1.35102,-0.99612,0.347426,-0.71635,0.477582,-0.554353,0.000707,0.525809,0.920067,1.60586,-0.507966,0.938319,-0.59211,2.03475,0.642387,1.11016,1.15762,0.727984,0.038383,1.16372,0.492176,0.029164,1.525,-0.850672,0.188323,-0.24439,-0.082893,0.370877,-1.32622,1.34426,1.48725,0.743385,-0.899562,0.495191,-0.373663,-0.164479,1.75055,1.19396,0.263243,0.76613,2.3757,0.476811,1.10593,1.94624,-0.511623,-1.18721,-2.81705,0.666836,-1.24886,0.964087,0.659446,-1.12494,0.598231,0.243401,2.07533,1.04553,-1.00154,0.434316,1.12556,0.133295,1.27729,1.0297
F,0.026216,-0.093045,0.301769,-0.09786,1.10551,-1.02748,0.43863,0.357574,-0.764693,0.718137,-0.834091,-0.868588,-0.221598,-0.01211,-0.216494,-0.703259,0.858329,1.40781,1.45485,-1.07067,-1.89395,-0.404407,0.607102,-0.246543,-0.058028,-0.914479,-0.864145,0.937619,-0.204137,0.708546,-1.28104,0.599858,0.581065,-1.35402,-0.191518,-0.691518,-2.02135,0.824277,0.505141,0.08442,-0.289858,-1.05659,-1.12138,0.199548,0.622387,-0.660333,1.71184,0.253751,0.551036,1.31105,1.08682,-0.071346,-0.302781,-0.711423,0.777311,1.18252,-0.410269,-0.06248,-0.667192,0.180784,-0.87156,0.611852,0.504002,-1.20537,0.964098,-0.405176,0.942603,0.30302,-0.438834,1.13384,0.641805,-0.398219,1.31127,-1.83766,-0.161582,-1.04332,0.612549,-1.26787,0.413666,0.854521,-0.428121,-0.379806,2.21847,0.884921,0.688368,-0.345112,0.654532,0.852305,0.09317,-0.460395,-0.215937,-0.649301,-0.389818,-1.16014,1.02377,0.066142,-1.77075,-0.663677,0.753514,0.340505
F,0.660668,-1.00728,-0.935249,-0.61041,-0.648994,-1.58645,-0.636079,-1.04314,-0.411855,1.26555,0.708197,0.86473,0.087161,-0.898644,1.17326,0.795994,-0.741258,0.374161,-1.30799,0.452917,1.03858,0.927079,-1.02261,-0.246657,0.546118,0.66,1.47687,-1.46176,0.522716,-2.07822,0.524236,-0.555301,0.448561,-0.603538,0.091124,1.35101,0.776607,-0.122161,-1.58439,0.917987,0.181374,-0.979538,0.651767,-0.42201,-2.46461,0.414625,1.10858,1.62849,-0.844443,-0.090007,-0.50069,1.28405,0.976297,1.69392,1.62291,-0.016696,0.302627,1.43362,0.134728,-0.255341,1.61456,-1.16856,0.662306,-1.69873,-0.406154,-0.07956,-1.39504,0.509636,1.39385,-0.007244,0.393743,0.567523,0.303211,-1.38618,1.33184,1.29364,-0.235444,1.83225,1.627,0.389184,0.348156,1.195,-0.781289,-0.621773,-0.12188,0.757074,-1.38494,0.843959,0.007494,0.051413,0.586917,1.51035,1.25758,0.722943,-0.127546,-0.243685,0.338635,0.450513,1.1787,0.703409
F,-0.261051,0.101267,-1.03706,-1.84239,-1.16982,-0.770963,-1.81962,-1.50261,0.930289,0.395047,-0.166675,-0.586901,-0.218954,-1.31511,2.4155,-0.632449,0.03238,1.61445,-0.443294,-0.503536,0.720509,1.01921,-0.038188,0.4643,0.497749,-0.365986,1.57361,-1.42388,0.568904,-1.37138,0.581099,-0.812223,-0.726319,0.449538,-0.702625,-0.171361,0.448353,0.196685,0.48375,0.753342,-0.833811,-1.149,0.364233,-1.16559,-0.591747,0.850186,0.36304,1.45921,-0.887238,-0.592587,-0.473529,0.20662,0.935487,0.717796,0.649956,0.503973,0.947452,0.45779,1.2871,0.564342,-0.217414,-0.69526,0.421119,-1.03088,-1.81671,-1.11742,-1.83364,1.2812,0.922916,0.743395,0.396124,1.10529,0.254879,0.348583,0.504626,0.811741,0.339398,1.96217,0.489429,0.297285,-0.548965,1.63027,0.235282,-1.64543,0.101081,0.647336,-1.51314,-1.05553,0.957234,-0.267589,-0.358723,0.130897,1.07015,1.74705,-0.107511,-0.050218,0.570128,-0.447731,0.628635,1.15501
