class,Attr3320,Attr6215,Attr5593,Attr5087,Attr1962,Attr3341,Attr2439,Attr2121,Attr5984,Attr2363,Attr2288,Attr1144,Attr804,Attr6184,Attr6281,Attr3252,Attr1882,Attr668,Attr1779,Attr6201,Attr6347,Attr1829,Attr490,Attr4847,Attr3729,Attr1933,Attr1674,Attr3647,Attr396,Attr5823,Attr3012,Attr6677,Attr7119,Attr3605,Attr5932,Attr6803,Attr695,Attr2546,Attr412,Attr4609,Attr5062,Attr2137,Attr4951,Attr1135,Attr2111,Attr4196,Attr4167,Attr1834,Attr6200,Attr6477,Attr4973,Attr6919,Attr2394,Attr2020,Attr770,Attr6797,Attr2402,Attr590,Attr6021,Attr400,Attr3004,Attr1745,Attr3130,Attr5772,Attr2475,Attr6806,Attr6645,Attr4903,Attr3258,Attr5377,Attr1087,Attr1817,Attr3904,Attr4328,Attr4664,Attr4499,Attr1802,Attr5274,Attr4052,Attr2485,Attr2084,Attr6967,Attr4697,Attr1291,Attr6801,Attr2043,Attr3507,Attr2645,Attr6162,Attr5723,Attr6283,Attr1630,Attr6257,Attr5039,Attr4504,Attr6094,Attr3336,Attr321,Attr275,Attr1147
F,-0.6119,-0.393951,1.64634,0.059564,-0.194179,-0.035451,0.187569,-0.624085,-0.00225,-0.979461,-0.536753,-0.208404,0.471007,2.12329,0.280002,-0.525202,-0.460224,-0.220171,-0.519131,-0.543722,-0.06438,-0.797645,-0.102223,-0.83004,-0.190675,-1.18824,-1.14548,-0.39789,-0.403738,-0.205778,-1.40931,0.194091,0.846107,-0.840123,-0.628666,-0.393675,-0.180432,-0.867977,-0.711579,0.128928,-0.747794,0.260339,-0.329007,-0.363305,-1.06233,-1.01361,0.67718,-0.506903,-0.412969,-0.515578,-0.233685,-0.758917,-0.776463,-0.241568,-1.59189,-0.388213,-0.338051,-0.153535,0.242457,1.5053,0.566317,-0.902299,0.667582,0.253972,0.435794,-0.434432,-0.432898,0.190924,-0.884082,-0.318814,0.097163,-1.08059,-0.639471,-0.248433,-0.266639,0.053843,-1.70341,-0.719885,-0.863174,0.063126,-0.272295,-0.670102,-1.912,-1.33128,0.372979,-0.544712,0.441095,0.002864,-0.851149,-0.134167,0.525283,0.238008,-0.258655,0.438161,0.51766,0.01088,0.941047,-0.269934,-0.507539,-0.175066
F,-0.557627,-0.289109,0.19509,0.909252,3.12941,-0.442698,1.91035,-0.651686,-0.317539,-0.058331,-0.577855,0.024648,1.17895,1.16981,0.371777,-0.696862,-0.597168,-0.667215,-0.527181,-0.562868,0.37912,-0.482278,-0.077011,-0.714273,0.051868,0.233236,-0.760499,-0.8096,-0.506807,3.19495,-0.322101,0.127188,0.793424,-0.244745,-0.666175,-0.94436,0.222895,-0.122933,0.964172,1.44951,0.209468,-0.540125,-0.596828,1.37725,-0.617924,-0.543013,0.514325,-0.852195,-0.533651,2.4123,1.41537,-0.500471,-0.516733,-0.475887,-0.104459,-0.967112,-0.437027,0.877723,3.14064,-0.518229,2.33423,-0.397372,-0.414918,1.60825,1.7027,-0.886703,-0.029544,-0.845106,-0.463178,-0.622577,2.03187,-0.558278,0.036697,0.332433,-0.644233,-0.565241,0.01808,0.331286,0.897379,0.721444,0.718477,-0.707526,1.25349,-0.030319,1.79984,-0.618923,0.669598,0.631581,-0.090082,-0.052882,0.557711,0.179845,1.25485,-0.003232,0.061618,-0.354875,0.883815,-1.05878,0.320963,0.38128
F,-0.140593,-0.237791,-0.481338,-0.204594,-0.553149,-0.398412,0.918373,-0.619613,0.043868,-0.566933,-0.535705,-0.551346,-0.305916,0.292154,0.441323,-0.573825,-0.587216,0.512461,-0.501847,1.17053,0.791666,-0.712194,-0.303553,-0.378206,-0.180584,1.392,0.461165,-0.539453,-0.623092,0.295548,-0.046098,0.240955,-0.7994,-0.462651,-0.563936,-0.79268,-0.713507,-0.352426,-0.150975,0.375769,-0.010115,-0.698681,-0.880894,-0.581414,-0.866369,0.154108,-0.014631,-0.441783,0.698746,-0.63769,-0.051486,-0.675172,-0.15092,-0.289141,-1.06543,-0.906487,-0.466415,-0.447098,-0.33378,0.866955,-1.10617,-0.938278,2.11633,-0.381647,-0.77907,-0.747383,-0.604856,0.760714,-0.525165,-0.609665,-0.562352,0.128854,1.35226,0.351272,-0.065107,-0.295355,-0.652816,0.194242,-0.736326,0.175635,0.321802,-0.849856,-0.509899,-0.192007,-0.235311,-0.27223,-0.190945,-0.583629,-0.397452,-0.685546,0.851559,-0.75056,0.097899,-0.330696,0.048052,-0.803017,-0.891211,-0.373038,-0.790341,0.094395
F,-0.596864,-0.520162,1.88696,-0.25221,0.317772,-0.170095,1.5615,-0.626244,0.207724,-0.843261,-0.500713,1.16844,-0.380005,0.514541,1.11577,-0.626539,-0.540056,1.24175,-0.495368,-0.553711,0.253586,-0.693172,-0.391312,-0.548824,0.424878,1.07228,-0.959499,0.046703,-1.08774,-0.09358,-1.019,0.182798,1.78965,-0.745485,-0.475738,-0.85951,2.58619,0.045068,0.752833,0.007151,0.975005,-0.97957,-0.625226,-0.422819,-0.669669,-0.49244,0.968031,-0.675491,-0.471932,-1.00309,0.776985,-0.550049,-0.33417,-0.914442,0.897577,-0.8221,-0.553718,-0.331562,-1.33562,0.447298,-0.824249,-0.668186,0.266507,0.368041,-0.375639,-0.771587,0.646138,1.01688,-0.490964,2.10092,-0.668246,-0.28417,0.217069,0.128263,-0.33303,-0.272401,-0.041093,-0.14779,-0.722348,-0.405623,-0.730029,-0.712667,-0.48376,-0.130358,-1.14983,-0.529781,-0.368085,0.436684,-0.491093,-1.00001,0.057575,0.060354,-0.712199,-0.737939,0.426695,-0.29641,-0.12503,-0.109988,-0.668584,-0.586912
F,0.132343,-0.095742,0.504329,-0.039454,0.81412,2.57029,0.289844,-0.271557,-0.416588,-1.00687,-0.566986,-0.534215,0.290142,1.06681,-0.564275,-0.411325,-0.524403,-0.651283,-0.524553,-0.537857,-0.505521,-0.624706,0.002063,-1.16331,0.000981,-0.911558,-1.06942,0.265578,0.308611,-0.493063,-1.08049,0.456881,0.225094,0.515133,-0.660964,-0.230171,1.01891,-0.342657,-0.23246,0.465978,-0.739444,0.010173,-1.08669,0.148749,-1.7159,-0.966071,0.387327,-0.501368,-0.510761,0.328973,2.18485,-0.603527,-0.080912,-0.630502,-0.188201,-0.180929,-0.506723,-0.605997,0.748649,0.254872,0.196167,-0.218739,2.01521,0.178488,-0.444062,-0.290006,0.398706,-0.80348,-0.672154,0.553882,0.80116,-2.61577,-0.703621,-0.503708,-0.23952,-0.502405,-1.12894,0.098471,-1.00942,0.494267,0.690374,-0.858437,0.411702,-1.50447,1.13316,-0.62066,0.755281,-0.456732,-0.004912,-0.485055,0.976802,0.420426,0.990146,-0.389981,-0.014949,-0.550864,0.076276,0.069767,0.186717,0.172822
T,0.34363,0.131315,-0.3559,0.833006,-0.417131,0.099255,-1.26578,0.481295,-1.28664,-0.0438,-0.501987,-1.08787,-0.411054,-0.343729,-0.609118,-0.503443,-0.371543,-1.08478,-0.464909,2.25285,-0.696923,-0.105826,-0.486102,0.497135,0.025723,-0.727057,1.00248,0.73717,1.09304,-0.306809,0.256958,0.146022,-0.875812,1.3491,-0.141581,-0.247221,-1.32436,0.518467,-0.454359,-0.569548,-1.51034,-0.817638,2.02755,-0.772252,0.808576,1.50277,-0.078728,-0.346055,2.35323,-0.375466,-0.550621,-0.630242,0.254235,1.56493,-0.72724,-0.31671,-0.471322,-0.886964,-1.03685,-1.01594,-0.107136,-0.185924,-0.506767,-0.959702,-0.356025,-0.353414,-1.47967,-0.183213,2.16526,-0.941586,-0.813813,1.64694,-0.476259,-0.849488,1.4801,-0.094379,-0.933572,-0.327949,0.395891,-0.896132,-1.36494,-0.544757,1.07432,0.093633,-1.19449,-0.494825,-1.24667,-0.439966,1.56137,0.070267,-0.447709,-0.51993,-0.808911,0.112171,-0.233723,-0.677106,-0.62534,1.08967,0.071744,-2.79482
T,1.65205,-0.394572,-0.598235,-0.582557,-1.26225,-1.18193,-0.847107,-0.12037,-0.192331,1.65618,1.50405,-0.588914,-1.26286,-1.23827,-0.407852,0.742518,0.694847,-1.04546,-0.147408,0.014045,-1.07771,0.301377,-0.812664,1.27334,-0.144312,-0.385277,0.094781,1.52387,1.34793,-0.817328,0.915348,3.65881,-0.878809,0.15387,-0.158951,0.127027,-1.26396,-0.142505,-1.02907,-0.101874,-0.541089,0.532457,0.568192,-0.093189,-0.014928,1.91828,-1.72054,0.47705,-0.005767,-1.27214,-0.760018,2.22832,-0.254448,1.29221,-0.028313,0.132105,2.88258,-0.267851,-1.00233,-1.30263,-0.369884,0.82956,-0.715197,-0.639145,0.695603,0.304145,-0.930177,0.128926,0.622748,-0.017465,-0.33308,1.63149,-0.90254,-0.637892,0.97882,5.80812,-0.480213,-0.589944,1.96538,0.298493,-0.13719,0.432929,-0.207879,0.299621,-0.393747,2.24646,-0.251338,-0.190662,-0.495563,1.34883,-1.3059,-0.930858,-0.363938,1.30104,-1.00131,-0.403053,-0.330321,-0.113824,0.009446,-1.26729
T,2.8127,-0.549244,-1.21353,-0.359001,-0.235821,1.68606,-1.20068,2.13626,-0.607781,1.31423,1.57243,-0.859074,-0.632391,-0.826278,-1.49876,0.816265,1.86081,-0.689678,-0.482174,0.562428,-1.42609,3.38292,-1.70695,2.72645,-1.53276,0.104986,1.13347,-1.93788,-0.211879,-0.923493,4.12846,0.622027,-1.25722,2.95199,0.138611,0.760552,-1.22205,0.306374,-0.838202,-1.62121,-0.5772,1.65045,-0.172084,-1.43965,1.47299,2.37374,0.164993,1.38622,0.274285,-1.46361,-1.50572,0.742311,0.270104,1.6955,1.27164,1.06417,1.07148,-0.678849,-0.304757,-1.38187,1.12369,2.33883,-0.85016,-1.13006,-0.657658,0.895899,-0.97208,-1.25019,4.04684,-0.398181,-2.47579,-0.51847,-1.1962,-0.704418,-0.216378,0.893762,1.09924,-1.71547,1.26804,0.704473,-1.78936,2.39576,0.133281,1.69833,-0.972164,2.6061,-1.1466,-0.757185,1.41387,0.831686,-1.10212,-0.963634,-0.124975,-0.108402,-1.24793,-1.22159,-1.23585,5.19565,-1.06856,-0.678484
T,2.06646,1.11385,-0.976243,-0.634794,-0.762566,-0.06464,-0.268088,0.682255,-0.817847,0.428323,0.956275,-1.03158,-1.12243,-1.15464,-0.751904,2.02431,0.722325,-0.294299,1.33788,-0.189243,-1.47869,1.50985,-0.865905,0.135378,1.62549,0.44393,0.279085,-1.12478,-0.09571,-0.577691,1.78859,0.912683,-0.828707,0.167007,-0.158888,1.09972,-1.40954,1.64685,-0.321028,-1.08478,-0.451679,-0.057901,1.36611,-0.504845,1.43911,0.86303,-1.35974,2.19653,-0.283687,-0.599071,-1.2389,1.0335,-0.151474,1.02071,1.30088,0.619755,0.792867,-1.26988,-0.850183,-0.810254,1.95532,0.386286,-0.128973,-1.11442,-0.28576,1.36682,-0.890007,0.101237,-0.591661,-1.13238,0.05798,-0.727693,-0.915247,-0.564824,0.053252,1.10214,1.63124,-0.710053,2.54633,-0.834313,-1.11897,0.841895,1.33617,0.547496,-0.369742,-0.301103,-0.792054,-1.29029,-0.149868,-0.404377,-0.791347,-0.724176,-0.063261,0.848756,-0.729362,-1.20319,-0.030347,-0.277235,0.166669,1.27927
T,1.42912,-0.240879,-0.662012,-0.782449,0.39294,1.95091,-0.272565,1.71373,0.455603,-0.065804,-0.453719,-0.031335,-0.075807,-0.444363,-0.450042,-0.554628,1.57609,-1.02982,-0.50119,1.76387,-1.06436,0.697623,0.167551,1.12828,3.62448,-0.91416,1.38522,-1.47521,-0.101338,-0.171712,0.111537,0.534863,-0.474099,2.98375,-0.404403,1.32057,-0.858982,2.53697,-0.200967,0.199069,-0.992469,-0.825048,-0.332708,-0.984885,2.30327,-0.041503,-0.559772,0.702878,1.42083,1.40071,-1.27949,-0.188887,0.024084,0.780815,-0.271195,1.2527,-0.398749,-0.085981,-0.271377,-1.16944,1.0362,2.47668,1.01722,-0.837838,-0.221036,0.734005,0.306537,1.61038,0.230512,-1.52167,-1.46742,0.664238,-0.594545,-0.848578,1.47253,0.38835,-0.388117,-1.0009,-0.140198,-1.21037,-0.404656,0.732362,1.36427,0.166015,-0.650365,0.290187,-0.974181,-0.890649,1.22853,-0.206188,0.175267,-0.175454,-0.638888,1.35517,1.40919,-1.11316,-0.514535,-0.35575,-1.46656,0.140422
T,-0.082864,2.03475,-0.688989,-0.099012,-0.640843,1.73761,-1.12355,-0.145003,-1.71146,1.93395,0.06531,-1.42623,-0.461026,-0.780438,-1.70488,1.29628,0.051335,-0.929544,0.746826,3.21405,0.793177,-0.353458,-0.664893,1.16473,-0.756121,-0.368058,1.66652,-0.712465,0.29113,-1.0835,0.475934,1.4206,-1.21168,1.618,-0.13597,2.70403,0.250185,0.914742,0.192172,-1.34906,-1.05614,-0.427088,0.331965,-1.20197,-0.107399,1.7167,-1.12266,-0.144185,2.94553,-0.65429,-1.58059,0.682635,1.72273,2.74012,-1.21495,2.94828,0.111165,-0.555501,-1.34836,-0.985805,-0.512498,3.0448,1.08723,-1.20502,-0.477803,2.70527,-0.170724,1.813,1.39982,-1.31991,-1.36759,3.76448,2.34567,-0.721115,-0.39349,0.502803,-1.04439,-1.42728,0.32376,-1.51888,-1.20886,-0.283421,0.806785,0.017419,-1.80506,2.43691,-1.38751,-1.11287,3.916,3.81891,-0.505141,-1.00582,-0.773347,1.31632,-0.607401,-0.496874,-1.24049,0.174648,-0.67825,1.1187
T,1.37983,0.230841,-1.22109,-0.6669,-1.11824,0.189216,-1.46231,1.06972,-0.810109,1.51913,0.957302,-0.775777,-1.20858,0.059586,-1.00851,2.07794,-0.27943,-0.345369,0.635857,0.936433,-1.11527,1.87495,-0.091864,0.98079,-1.6596,-0.07884,0.310104,-0.063384,1.30162,0.082698,-0.028916,1.68874,-0.753319,1.21922,1.8553,0.294796,-1.70527,1.47778,-0.758144,-0.752533,-0.850005,-0.155291,0.745683,0.186399,1.41661,1.76655,-0.947732,2.4218,0.534587,0.72578,-0.837212,0.428326,1.17346,1.46922,0.024556,0.361845,1.78356,-0.405424,-1.35195,-0.350593,1.11848,1.24055,0.788849,-0.765652,-0.800559,0.31776,-1.26483,-0.493163,1.06707,-0.983823,-0.318689,1.94835,-1.38087,-1.00704,-0.145083,0.977236,0.098057,-1.09135,1.85621,0.078268,-0.918511,1.05412,0.870405,2.78618,-1.16421,-0.360509,-1.35876,0.063592,0.668021,-0.487411,-0.296569,-1.10093,-0.97228,2.07285,-0.437758,-1.02744,-0.712621,1.99124,-1.09145,1.53855
T,1.13572,0.68782,-1.20513,-0.738732,-1.03822,-0.432191,0.250136,0.40768,-1.00509,-0.275413,-0.538242,-0.99335,-1.12521,-0.62997,-1.08897,0.95268,-0.274433,-0.800076,2.07699,-0.526202,-0.917561,1.24246,1.12074,-0.120407,-1.19509,-0.840841,-0.468096,0.33587,-0.208351,-0.389799,-0.312406,0.13811,-0.683528,0.572921,-0.210809,-0.195678,-1.23179,0.451515,-0.927331,0.481619,-0.725174,0.475514,1.87919,-0.563633,-0.603539,0.132511,-1.08159,1.09006,-0.4582,0.566131,-0.842463,0.064933,1.16896,0.877324,-0.088737,-0.204013,-0.327416,-0.250328,-1.05861,-0.085953,0.347209,0.099875,0.967214,-0.840361,-0.647519,-0.205703,-0.852694,-1.13077,-0.630193,-1.22233,0.767701,1.27243,-0.823553,-1.08858,-0.035905,1.24111,-0.606175,0.003044,-0.004394,-0.58495,-0.090986,-0.373812,0.457174,0.553015,0.161338,-0.458923,-0.552813,-1.20938,-0.026619,-0.379731,-0.474126,-0.622941,-0.627442,0.899747,-0.899605,-0.823617,-0.408106,-0.008674,-0.416265,-0.18714
T,2.71834,0.053077,-0.864496,-1.17639,-1.02928,0.740466,-1.19162,3.23413,0.305534,1.12302,0.71308,-1.51324,-1.08993,-0.045784,-1.62221,1.57582,2.24999,-0.712271,-0.240822,2.27509,-1.10003,2.96686,-1.84302,1.78795,-0.486038,-0.245293,1.90358,-0.998331,0.06533,-0.610082,0.412632,1.05106,-1.00662,1.99803,1.80542,3.07712,0.206427,-0.37365,-0.885914,-1.64883,-0.029275,1.03421,0.226611,-1.37904,2.2572,2.06189,-0.514348,0.886895,2.32109,-0.605759,-1.43991,3.75562,0.463071,0.801423,2.55937,3.23611,0.664935,-0.929282,-1.6266,-1.0027,0.000508,2.17538,-0.738253,-1.15465,-1.04375,3.17302,-0.660874,-0.366271,1.2828,-1.55613,-1.39073,0.275193,-1.26565,-0.738472,-0.694394,0.168124,1.5669,-0.775957,1.1754,-0.756286,-1.68944,2.91563,-0.692775,2.45836,-1.59274,1.9229,-1.56161,0.925335,0.948171,2.72053,-1.04241,-1.21897,-1.69535,0.43723,-1.30206,-1.1685,-1.61846,1.50044,-1.21633,2.58117
T,1.32334,-0.146644,-0.696387,-1.00605,-0.747331,1.31672,-1.26594,1.50441,-0.579846,0.161956,1.4019,-1.08807,-0.713176,-1.12797,-1.22122,0.175134,1.64813,-0.871105,-0.375154,2.85011,-0.298842,1.02071,-1.68064,0.662496,-1.15996,-0.674727,1.5892,-1.18737,1.40768,-1.15108,-0.047279,1.08604,-0.9337,0.987349,1.67201,2.67122,-1.21372,-0.511414,-0.612635,-0.8303,-0.326479,-0.218012,1.27577,-1.43312,1.73025,1.57141,-1.47579,-0.136808,2.85738,-1.40238,-0.775171,2.47359,0.384034,1.66808,0.501198,2.89115,1.06047,-0.899475,-1.309,-0.611163,0.639205,1.99015,-0.291721,-1.25634,-0.968543,2.66895,-1.05894,0.706404,1.90528,-0.019851,-1.14396,0.815289,0.700026,-1.14416,0.339119,-0.100398,0.033457,-0.690361,0.235778,-0.445011,-1.01223,0.14411,0.529464,-0.460239,-0.523721,2.21115,-1.06184,-0.993735,-0.325737,1.35502,-0.885411,-1.2761,-0.397227,0.621009,-1.28003,-0.989847,-0.667888,2.62182,-0.795129,-0.002063
T,1.15398,0.336469,-0.560948,-0.632674,-0.481185,0.262185,-1.49683,-0.289541,-0.288613,-0.735074,-0.025924,-1.0295,-0.831293,-0.338494,-1.2889,0.034248,-0.265099,-0.702427,0.395664,1.25153,-1.28041,-0.522802,-1.76637,0.175474,-0.213843,-0.511861,1.50397,-1.74516,4.99724,-0.502548,-0.214389,0.891999,-1.01483,-0.220126,-0.487083,-0.182698,-0.439207,0.212204,-0.637155,-0.295037,-1.71714,-0.708702,0.531071,-1.56136,1.66705,-0.680418,-1.69987,-0.313818,0.869449,-1.12775,-0.800067,-0.64256,0.507712,1.27661,1.52184,-0.251752,-0.105446,-0.905032,-0.958045,0.237785,0.208765,0.012757,0.978283,-0.993868,-1.16976,-0.430903,-0.804468,1.25681,2.08801,-0.564596,-0.520692,1.0495,-0.375402,-1.30045,0.245972,0.402809,-1.67356,-0.455984,1.17577,0.353435,-0.66689,-0.832302,1.56786,0.114883,-1.11837,2.43885,-0.40335,0.334359,0.266899,0.316432,-0.092197,-0.806027,-0.738292,3.21695,-0.005948,-0.250722,-0.278411,-0.263718,-1.10972,0.347242
F,-0.20545,-0.054873,4.71192,-0.085253,-0.646247,0.186765,1.41663,-0.787464,-0.015532,-0.788236,-0.557649,0.468274,0.572294,2.30572,0.496574,-0.521302,-0.55166,1.00933,-0.439346,-0.441835,-0.25381,-1.18953,-0.88787,-0.678959,0.393922,0.210172,-0.751694,0.089811,0.140666,-0.639207,-0.40575,-0.494124,1.85704,-0.743747,-0.640033,-0.675407,-0.168596,-0.557051,-0.024081,-0.28038,0.210461,-0.390708,-0.611454,-0.783113,-0.08454,-1.07345,-0.123874,-0.454162,-0.373482,0.598639,0.40123,-0.325499,-0.406183,-0.661666,-0.733844,-0.747624,-0.442222,-0.750714,-0.288004,-0.892822,-0.178338,-0.742778,2.56266,-0.315866,-0.574778,-0.660291,-0.783608,-0.791509,-0.860609,1.06646,0.066226,1.59222,1.43657,0.632786,0.363376,0.047349,-0.264704,-0.099045,-0.682194,0.346791,-0.655463,-0.932069,-0.316081,-0.925659,0.739294,-0.61977,-0.415426,1.9272,0.385933,-0.4177,0.22658,0.187302,0.568146,-0.187184,2.19181,-0.308878,-0.216185,-0.182722,1.52873,0.607888
F,-0.224616,-0.547991,-0.11866,-0.599206,-0.614744,-0.977787,0.691204,-0.73042,-0.802112,0.39196,-0.622066,1.05289,-0.628834,-0.575484,-0.265763,-0.521593,-0.525482,-0.436602,-0.524474,-0.53522,0.725873,-0.934008,0.542052,-0.70825,-0.956014,2.22607,-1.17837,-0.111661,-0.550833,0.251142,-1.67062,-0.424493,0.818924,-0.744733,-0.578479,-0.764484,0.374134,0.215503,0.034264,0.708332,-0.566833,-0.15242,-0.786982,1.2105,-1.01471,-0.635742,-0.116055,-0.206977,-0.410868,1.84456,0.706486,-0.452005,0.056813,-0.789692,-0.751633,-0.798747,-0.395806,0.139416,-0.625127,-1.17966,-0.398616,0.185797,-0.233231,-0.516353,-0.905976,-0.736824,1.70608,0.745181,-0.882333,-0.225326,0.372975,-0.829402,-0.925405,-0.349104,-0.139859,0.364223,-1.34339,-0.380485,-0.677204,-0.386105,0.379654,-0.843773,-0.757571,-0.932735,0.920864,-0.374701,-0.552577,-0.487449,-1.84519,-0.254213,0.546045,-0.729177,-0.441228,0.209677,-0.843728,-0.657793,-0.647052,0.092548,-0.550685,-1.15537
F,-1.03587,-0.699092,0.24894,-0.474927,2.27599,-1.29707,0.24593,-0.667881,0.161274,-0.288277,-0.501822,0.169905,0.301434,0.002724,1.14145,-0.591709,-0.565077,-0.478675,-0.517424,-0.579,0.114921,-0.291481,-0.057712,-0.634837,-0.211444,-0.359654,-0.983958,0.754977,-0.270829,-0.54041,0.082069,-1.08234,0.264066,-0.820738,-0.544023,-0.597549,0.343651,-0.510086,-0.289575,0.952027,0.542382,-0.234324,-0.249862,1.36645,-0.568437,-0.683167,0.366669,-0.687658,-0.423658,-0.691881,1.10611,-0.65463,-0.854717,-1.46602,-0.277205,-0.546102,-0.4261,0.347476,1.2324,0.401708,-1.08753,-0.296047,-1.2201,0.850153,-0.140056,-0.544353,-0.460435,-0.946973,-0.642029,1.64606,1.59371,-0.362661,0.209316,0.303914,-0.149089,-0.778474,0.582752,2.70377,0.039124,0.309769,0.085672,-0.60221,-0.585285,-0.021353,-0.150591,-0.547067,0.131139,2.72298,-0.322616,-0.362552,0.043333,0.129911,-0.045758,-0.629676,0.871944,-0.065709,0.388197,-0.697503,1.35809,0.320105
F,-1.54256,-0.198438,0.164281,1.28762,0.154358,-0.857827,0.404516,-0.727262,0.029626,-0.788659,-0.515076,-0.693924,0.388849,1.33793,-0.082984,-0.6624,-0.504106,1.08431,-0.359711,-0.393213,-0.492194,-0.796541,-0.308732,-0.754648,-0.537147,1.49035,-0.044556,-0.396905,0.198788,1.44563,-0.632804,-0.867499,-0.136485,-0.283798,-0.029889,0.304736,-0.116219,-0.954916,-0.043224,0.078958,-0.476543,-0.416954,-0.212835,-0.872616,0.477933,-0.745284,0.54274,-0.575608,-0.413221,0.236677,1.14692,-0.236948,0.367317,1.05011,-0.097074,0.297175,-0.495155,-0.158271,0.647054,1.25619,-1.2431,-0.656541,-1.0511,-0.264049,1.65233,-0.128035,-0.033307,0.932859,0.339377,0.211956,0.11844,-0.309543,0.238996,0.010941,-1.56351,-0.932155,-1.05575,1.40781,1.69364,0.851559,1.35908,-0.709871,-1.29923,0.089188,0.039254,1.59834,-0.551667,-0.397658,0.310212,-0.297052,-1.03671,-0.686644,0.117515,-0.259064,-0.043795,0.572255,0.154789,-0.513441,1.33743,-0.040328
F,-0.76261,-0.003933,-0.644674,-0.466184,-0.271495,-1.0821,1.30486,-0.572736,0.031086,-0.57895,-0.49018,0.626233,-0.351402,0.63416,0.00289,-0.395312,-0.551662,0.25647,-0.321522,-0.555313,0.60843,-0.235699,-0.917789,-0.796828,0.078546,1.66834,-0.364919,0.810337,0.131921,0.091672,0.448473,0.198082,0.07104,-0.748757,0.179274,0.274113,-0.581253,-0.819811,0.525456,0.41786,0.101431,0.684122,-0.68058,0.115146,-0.834268,1.18128,0.245317,-0.572572,-0.461739,-0.573981,0.021297,0.458195,0.288567,0.315415,-0.177493,0.382,-0.174286,-0.533841,0.869454,0.714296,-0.060043,-0.632491,-1.09005,0.526425,-0.29124,0.350316,-0.099671,0.170254,-0.578407,1.00471,-0.684446,-0.105079,1.47511,0.184034,-0.06162,-0.359169,-0.058562,1.12003,0.375609,-0.464342,1.156,-0.273783,-0.838426,-0.304253,-0.000653,0.317285,0.425688,1.43369,0.340816,0.107551,1.57587,-0.36285,1.00877,-0.278011,-0.034653,0.236725,0.592518,-0.816003,0.009716,-1.00882
F,-1.30226,-0.619396,1.30861,0.457101,-0.184148,-0.874051,0.626051,-0.668221,1.17168,-0.828957,-0.470702,0.570931,1.26318,0.352097,1.68599,-0.727484,-0.446681,2.79919,-0.525639,-0.570695,1.11173,-0.128534,-0.616461,-0.867476,0.345277,1.03725,-0.765133,0.514457,0.244927,0.191539,0.185681,-0.652296,1.39401,-0.635067,-0.26445,-0.501693,-1.03054,-0.947166,-0.445542,0.435794,1.68283,-0.235102,0.617627,0.179928,-0.319647,-1.02445,0.518934,-0.48364,-0.426492,-0.91825,0.75611,-0.456039,-0.999079,-0.913526,-0.099791,-0.533905,-0.485578,0.059865,-0.415568,0.999439,-1.46338,-0.582219,-1.21895,0.596579,0.619405,-0.425238,-0.426675,-0.490867,-0.691104,1.38457,0.555223,0.022345,2.06997,1.10175,-0.023294,-0.830382,-0.106032,2.62025,-0.514214,-0.083598,0.846848,-0.749894,-0.278816,-1.00212,0.113597,-0.476274,0.20649,3.36736,0.178799,-0.663839,0.56256,-0.110905,2.93822,-0.501272,-0.24566,-0.183178,0.227264,-0.493644,2.93892,-0.673142
F,-0.937053,-0.549128,-0.275685,-0.568005,0.366441,-1.03568,2.32354,-0.516187,0.260347,-0.780168,-0.465813,-0.238504,-0.090504,-0.942416,0.661919,-0.581599,-0.521849,0.388947,-0.538533,-0.543672,2.05794,-0.245714,-0.657105,-0.804721,0.337812,0.419827,-0.07092,-0.192769,0.228515,0.274697,0.282419,-0.801806,-0.573439,-0.605888,-0.284242,-0.762639,0.255393,-0.549945,0.449295,0.387438,-0.422231,-0.173852,1.17788,0.010496,-0.664843,-0.623842,0.927687,-0.493263,-0.432525,0.598213,0.207718,-0.443913,-0.799647,-1.1559,0.320988,-0.763955,-0.433819,0.561727,2.14693,-0.610646,-0.982085,-0.801422,-1.26054,0.199298,-0.4992,-0.787062,-0.69871,-0.316974,-0.814184,2.90409,0.242103,-0.294541,0.724808,0.346376,-0.226859,-0.789875,-0.025313,0.701168,-0.54181,0.537957,-0.317776,0.661217,0.836807,0.052296,0.192936,-0.481176,2.50456,0.772693,-0.036347,-0.772387,-0.338871,-0.315793,1.84445,-0.103037,1.57749,-0.615972,0.8886,0.126194,1.31319,-1.24436
