class,Attr6855,Attr5119,Attr400,Attr2063,Attr2793,Attr1120,Attr1745,Attr6225,Attr1381,Attr2121,Attr2354,Attr4377,Attr4951,Attr1041,Attr2739,Attr6539,Attr4847,Attr3939,Attr4823,Attr4438,Attr6041,Attr1834,Attr5593,Attr4447,Attr1779,Attr3847,Attr1882,Attr1144,Attr758,Attr1928,Attr5039,Attr3252,Attr6167,Attr538,Attr4480,Attr6162,Attr1239,Attr1829,Attr2441,Attr6184,Attr4973,Attr880,Attr1685,Attr6974,Attr4211,Attr4328,Attr3714,Attr3183,Attr5240,Attr2402,Attr1909,Attr4373,Attr2276,Attr4894,Attr412,Attr640,Attr2363,Attr6801,Attr804,Attr1551,Attr2642,Attr2020,Attr321,Attr2288,Attr1207,Attr3631,Attr4366,Attr668,Attr1450,Attr3706,Attr6257,Attr6215,Attr4229,Attr4291,Attr4609,Attr4137,Attr5552,Attr3320,Attr288,Attr4680,Attr4524,Attr3070,Attr4535,Attr930,Attr4196,Attr1740,Attr4458,Attr6283,Attr7119,Attr2111,Attr6049,Attr6806,Attr6055,Attr3722,Attr2546,Attr4141,Attr6847,Attr6623,Attr3233,Attr2733,Attr4664,Attr6919,Attr1807,Attr1400,Attr4499,Attr293,Attr4472,Attr2141,Attr2759,Attr6376,Attr707,Attr296,Attr6279,Attr2485,Attr2335,Attr532,Attr2223,Attr6472,Attr654,Attr1630,Attr6281,Attr4324,Attr490,Attr1933,Attr2348,Attr6797,Attr3012,Attr3422,Attr6012,Attr5415,Attr1946,Attr6185,Attr6169,Attr4264,Attr1615,Attr6271,Attr5984,Attr2359,Attr4164,Attr4644,Attr972,Attr5087,Attr4407,Attr5467,Attr1962,Attr4697,Attr3897,Attr3562,Attr533,Attr235,Attr4375,Attr6005,Attr3549,Attr5772,Attr5833,Attr4232,Attr2422,Attr2123,Attr4582,Attr5188,Attr1106,Attr5939,Attr5501,Attr1291,Attr6563,Attr2408,Attr900,Attr6201,Attr2906,Attr173,Attr4091,Attr1725,Attr353,Attr1078,Attr683,Attr774,Attr3096,Attr5872,Attr312,Attr6702,Attr6493,Attr88,Attr3507,Attr2439,Attr5377,Attr332,Attr6761,Attr1604,Attr2833,Attr922,Attr2598,Attr343,Attr4167,Attr6200,Attr2295,Attr1260,Attr3258,Attr3359,Attr1674,Attr1081
F,-1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,-1,-1,1,0,0,-1,-1,-1,1,0,1,-1,1,0,0,-1,0,1,0,0,-1,-1,-1,0,1,0,-1,0,0,0,-1,0,0,0,1,0,0,-1,0,0,-1,1,0,-1,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,0,0,1,0,1,-1,-1,0,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,1,-1,-1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,-1,0,0,-1,1,-1,-1,1,0,0,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,1,0,0,0,-1,-1,1,1,0,-1,0,1,-1,0,0,-1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,1,-1,0,1,-1,0,-1,0,0,0
F,1,1,0,-1,0,0,-1,1,0,-1,1,0,-1,-1,-1,-1,-1,0,0,1,0,-1,1,1,0,-1,-1,1,1,0,-1,-1,0,0,0,0,1,-1,-1,1,1,0,1,1,1,0,-1,0,-1,-1,1,0,-1,0,1,0,-1,-1,0,0,1,-1,0,-1,0,-1,0,1,-1,0,-1,-1,0,-1,0,0,1,-1,0,1,0,1,0,1,0,0,0,0,1,-1,1,-1,1,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,-1,0,-1,-1,0,-1,0,0,1,1,0,-1,0,0,1,1,0,1,0,-1,-1,0,-1,-1,1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,0,0,0,0,1,-1,1,0,-1,-1,0,0,0,0,0,-1,1,-1,0,-1,-1,1,0,0,-1,-1,-1,1,0,-1,0,1,1,-1,1,0,-1,0,0,-1,1,0,0,-1,0,-1,-1,1
F,0,0,0,-1,0,0,0,1,0,0,0,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,0,-1,1,-1,1,-1,-1,-1,0,0,0,0,-1,1,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,0,0,0,0,0,1,1,-1,0,1,-1,0,1,1,0,-1,-1,0,1,0,0,-1,1,0,0,1,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,0,-1,1,1,1,0,-1,1,0,-1,0,0,-1,1,1,-1,0,-1,1,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,1,-1,0,-1,0,0,-1,1,0,-1,1,1,0,0,0,0,1,0,1,-1,0,0,0,-1,-1,-1,0,-1,0,1,-1,0,-1,-1
T,-1,0,-1,0,1,-1,0,-1,0,0,-1,0,1,1,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,-1,0,0,-1,-1,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,1,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,-1,1,0,0,-1,-1,0,-1,0,0,1,0,-1,0,-1,1,-1,0,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,-1,0,0,1,0,1,1,-1,-1,0,1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,1,-1,0,1,-1,-1,-1,-1,0,1,0,-1,0,1,0,0,0,-1,-1,-1,0,-1,-1,1,-1,1,-1,0,0,-1,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,-1,1,1,-1,0,0,-1,-1,-1,0,-1,-1,0,1,1,1,0,1,0,0,1,-1,1,-1
T,-1,0,-1,0,0,-1,1,-1,-1,0,-1,1,1,1,-1,1,1,0,0,-1,1,0,-1,0,0,1,1,-1,-1,-1,1,1,-1,0,-1,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,-1,0,0,0,-1,0,1,0,-1,-1,-1,1,0,1,-1,0,1,-1,1,0,0,0,1,-1,0,1,-1,1,-1,-1,-1,0,-1,0,1,0,-1,-1,-1,0,-1,0,-1,-1,0,0,1,-1,1,-1,1,1,0,1,1,-1,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,-1,0,0,-1,1,1,0,-1,0,-1,0,-1,1,0,-1,0,1,0,0,1,-1,0,0,-1,1,-1,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,-1,0,1,0,-1,-1,-1,1,-1,0,1,-1,0,0,0,-1,0,0,-1,-1,0,1,-1,1,-1,0,-1,1,1,0,0,0
T,-1,-1,-1,0,-1,-1,1,-1,-1,1,-1,1,0,-1,1,0,1,0,-1,-1,1,1,-1,-1,0,1,1,-1,-1,-1,0,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,1,-1,1,0,0,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,0,-1,0,-1,1,0,-1,0,-1,1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,1,1,-1,1,0,0,1,1,1,1,-1,-1,1,0,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,-1,1,0,1,1,0,-1,-1,-1,0,-1,0,1,-1,0,0,0,-1,-1,1,-1,1,-1,-1,1,1,-1,0,-1,0,-1,0,-1,1,0,-1,1,1,-1,1,1,1,0,-1,-1,1,-1,1,0,-1,1,1,-1,-1,0,0,-1,-1,-1,1,-1,1,0,0,0,1,1,-1,1,0
T,-1,-1,-1,0,0,-1,0,-1,0,1,-1,1,1,-1,0,0,0,-1,-1,-1,0,1,-1,0,1,1,1,-1,-1,1,1,1,-1,0,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,1,1,0,1,-1,0,-1,0,0,0,0,0,-1,-1,-1,1,0,1,-1,-1,0,0,0,-1,0,1,0,0,-1,1,-1,1,0,-1,0,-1,-1,0,1,-1,1,-1,-1,1,0,1,-1,-1,1,0,0,-1,0,-1,0,1,1,0,1,-1,-1,1,1,1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,0,-1,1,1,0,0,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,0,-1,0,0,-1,1,0,0,-1,1,-1,1,0,-1,1,1,0,0,-1,-1,-1,0,-1,1,-1,-1,1,0,0,1,0,0,-1,0,0,0,0,1,0,-1,1,1,-1,0,-1,0,-1,-1,-1,0,-1,1,-1,0,-1,1,-1,-1,0,-1
T,-1,0,-1,0,1,1,1,-1,-1,1,-1,0,0,1,1,0,1,0,0,-1,1,1,-1,0,-1,1,1,0,-1,-1,1,-1,0,-1,0,1,0,1,0,0,-1,0,0,-1,0,-1,1,1,0,0,-1,0,-1,1,0,-1,0,-1,0,-1,-1,1,0,0,0,1,0,-1,0,0,-1,0,0,0,0,-1,-1,1,0,-1,0,0,-1,-1,0,-1,-1,0,0,1,0,1,0,0,1,1,0,0,1,-1,1,0,1,0,0,-1,-1,0,0,0,0,1,0,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,1,1,-1,0,0,-1,-1,0,-1,-1,0,-1,0,1,0,-1,-1,0,-1,1,-1,-1,-1,0,0,1,-1,-1,0,0,-1,0,-1,1,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,-1,0,0,1,-1,1,-1,0,0,-1,1,-1
T,-1,0,-1,0,1,-1,1,-1,-1,0,-1,1,0,1,1,1,1,-1,-1,-1,1,0,-1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,0,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,1,1,0,0,0,1,-1,1,0,-1,1,-1,0,-1,-1,1,0,0,-1,0,1,-1,0,-1,-1,1,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,0,1,0,1,-1,-1,0,-1,1,0,-1,1,1,1,-1,1,-1,0,1,1,0,1,-1,-1,0,0,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1,0,0,-1,1,1,0,0,1,-1,-1,-1,-1,0,0,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1,-1,-1,0,0,-1,1,1,-1,0,0,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1
T,-1,0,0,0,1,-1,1,-1,-1,1,-1,1,1,1,0,0,1,-1,-1,-1,0,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,0,1,-1,1,-1,0,-1,1,-1,0,1,-1,-1,0,-1,1,1,1,-1,0,0,0,1,0,-1,0,1,-1,-1,0,-1,1,0,-1,0,-1,-1,0,1,-1,-1,0,-1,1,-1,0,-1,-1,1,0,0,-1,0,-1,0,0,1,1,1,0,-1,1,1,1,0,1,0,0,-1,0,1,-1,-1,-1,-1,0,0,0,-1,0,0,1,-1,-1,0,1,1,0,1,0,-1,0,0,-1,-1,-1,0,-1,-1,1,0,0,-1,1,0,0,1,-1,1,1,-1,0,-1,-1,0,-1,0,1,1,0,1,1,0,1,0,1,0,0,-1,1,0,1,0,-1,0,1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,1,1,-1,0,-1
T,-1,-1,0,0,0,-1,0,-1,-1,0,-1,0,1,0,1,1,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1,-1,0,1,1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,0,-1,1,-1,-1,0,0,-1,0,-1,1,0,-1,-1,1,0,-1,0,0,-1,1,0,-1,0,1,-1,1,0,-1,0,-1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,1,0,1,-1,0,0,1,-1,1,0,-1,-1,1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,-1,-1,0,0,1,0,-1,-1,0,1,1,0,0,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,-1,-1,1,0,0,0,-1,0,0,-1,1,-1,-1,-1,0,-1,1,1,0,1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,-1
T,-1,-1,-1,1,0,-1,1,-1,0,1,-1,1,0,-1,1,0,1,-1,0,-1,1,1,-1,-1,0,0,1,-1,-1,-1,0,1,-1,0,-1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,1,0,-1,1,-1,1,-1,1,-1,0,1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,0,0,-1,0,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,1,-1,-1,0,1,1,-1,1,-1,-1,1,1,1,0,-1,-1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,-1,1,0,1,-1,-1,0,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,0,-1,1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,0,0,-1,1,1,-1,-1,-1,0,-1,-1,-1,1,0,1,-1,1,0,1,1,-1,1,-1
T,-1,-1,-1,-1,0,-1,1,-1,-1,1,-1,1,1,-1,0,1,1,0,0,-1,1,0,-1,0,0,1,1,-1,-1,-1,1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,1,1,1,-1,0,0,-1,0,0,0,0,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,1,-1,1,-1,0,1,1,0,0,-1,-1,0,1,0,1,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1,0,1,1,1,-1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,0,-1,-1,-1,1,0,0,-1,1,0,1,1,-1,1,-1
T,-1,-1,0,0,0,-1,0,-1,-1,0,-1,0,1,1,0,1,0,0,0,-1,0,0,-1,-1,0,1,0,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,0,0,0,0,0,-1,1,-1,-1,0,-1,-1,0,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,1,-1,0,-1,-1,0,0,1,-1,-1,0,0,-1,1,-1,0,0,-1,0,1,-1,1,0,1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,0,0,1,0,0,-1,0,-1,0,-1,1,-1,0,1,1,-1,0,-1,-1,1,0,-1,-1,0,-1,1,0,-1,0,0,-1,0,1,-1,1,1,0,0,0,-1,-1,-1,0,1,0,0,1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,-1,-1,1,-1,0,1,1,1,-1
F,1,0,-1,0,0,1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,1,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,0,-1,1,0,1,-1,-1,1,0,1,1,0,-1,1,0,0,0,0,0,-1,0,0,0,0,-1,1,1,0,1,-1,0,-1,0,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,1,0,1,0,0,-1,1,0,-1,0,1,0,-1,0,0,0,-1,0,0,1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,-1,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,1,1,0,1,-1,-1,-1,1,0,0,-1,0,0,-1,0,-1,0,0,1,1,1,1,0,0,-1,0,-1,0,0,-1,0,-1,1,-1,0
F,0,0,-1,-1,-1,0,0,1,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,1,0,0,0,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,0,0,1,-1,0,0,-1,0,0,0,0,-1,0,1,-1,1,0,-1,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,0,0,-1,0,0,1,1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,1,0,0,0,-1,-1,1,1,-1,0,-1,0,-1,-1,0,-1,0,-1,0,0,1,1,0,-1,-1,0,0,0,1,-1,1,-1,-1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,0,1,1,0,0,1,0,-1,-1,0,0,-1,1,0,0,-1,0,-1,-1,0,1,-1,1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,-1,1,0,-1,1,1,0,-1,0,-1,0,0,1,0,-1,0,-1,0
F,1,-1,0,0,-1,0,0,0,1,-1,1,-1,0,0,-1,0,-1,1,-1,0,0,-1,0,0,-1,0,-1,0,1,0,-1,-1,1,1,-1,0,0,0,0,0,1,1,0,0,1,0,0,-1,-1,0,1,0,1,-1,0,1,0,0,0,1,0,-1,-1,-1,0,0,-1,0,0,1,0,-1,0,0,1,0,0,-1,1,0,-1,1,1,1,-1,1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,0,1,-1,0,-1,0,1,0,0,1,1,-1,0,1,0,1,0,0,0,0,-1,0,-1,1,1,1,-1,-1,-1,0,-1,0,1,0,0,1,0,0,1,1,-1,0,0,1,0,0,-1,0,1,1,0,1,0,0,1,0,-1,1,0,-1,0,-1,-1,-1,0,-1,0,0,1,-1,0,1,-1,0,1,0,0,0,0,1,0,-1,1,0,-1,-1,0,0,0,1,0,-1,0,-1,1
F,1,1,1,0,0,0,-1,-1,-1,-1,1,0,0,1,-1,1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,1,-1,0,1,1,0,1,-1,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,-1,0,0,1,1,1,-1,-1,-1,0,0,1,0,0,0,0,-1,1,0,-1,1,-1,0,-1,0,-1,0,1,-1,0,1,-1,0,0,0,0,1,1,-1,1,0,0,0,0,-1,0,0,-1,-1,0,-1,0,1,0,-1,0,0,1,1,0,0,1,-1,-1,0,0,0,1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,0,1,0,0,1,1,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,1,-1,-1,0,-1,0,0,1,0,0,0,0,1,-1,1,0,-1,-1,0,1,0,0
F,1,0,1,0,0,0,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,-1,0,-1,-1,-1,1,0,0,-1,1,1,-1,0,0,1,1,0,0,-1,0,1,1,0,1,1,1,-1,0,0,-1,-1,0,0,0,1,-1,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,-1,-1,0,0,1,-1,0,1,-1,1,0,0,1,0,1,1,0,-1,0,0,0,1,-1,1,0,0,-1,1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,-1,-1,1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,-1,1,1,1,0,1,1,0,-1,-1,1,1,0,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,-1,1,0,0,1,0,1,1,0,0,1,0,0,-1,-1,0,0,0,0,-1,1,0,0
F,1,-1,1,0,-1,1,-1,1,0,-1,1,-1,1,0,-1,-1,-1,1,-1,1,-1,0,1,1,-1,-1,0,1,1,1,-1,-1,-1,1,1,0,1,0,0,0,1,1,1,1,-1,1,-1,-1,0,0,0,-1,0,0,0,1,-1,0,1,1,1,-1,0,0,0,-1,-1,1,0,1,1,-1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,1,1,0,1,0,1,1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,1,1,-1,1,-1,-1,-1,0,0,1,0,0,1,0,0,1,1,-1,1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,0,1,-1,0,0,1,0,0,0,0,0,1,1,1,-1,0,-1,0,1,0,-1,1,0,0,1,1,0,0,-1,0,0,-1,-1,0,0,-1,0,0,1,1,0,1,-1,-1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,-1,0,-1,0,-1,1
F,0,0,-1,0,-1,0,-1,1,0,-1,1,0,1,0,0,0,-1,1,-1,1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,1,-1,0,0,0,-1,0,-1,0,1,1,1,0,1,-1,-1,-1,0,-1,-1,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,-1,-1,0,0,-1,1,0,-1,0,0,1,1,-1,-1,0,0,0,1,0,-1,0,1,-1,0,0,0,1,0,0,0,0,-1,0,0,-1,1,1,0,-1,-1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,1,-1,0,1,-1,0,0,0,-1,0,0,-1,1,0,0,0,1,1,0,0,-1,-1,-1,0,0,-1,1,1,1,1,-1,-1,0,0,1,0,1,0,0,0,-1,1,0,1
F,0,0,1,1,-1,0,-1,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,-1,1,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,0,-1,0,0,0,-1,0,1,0,1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,0,0,1,0,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,1,0,-1,0,0,-1,0,-1,0,-1,0,1,0,-1,0,1,1,1,0,0,0,-1,1,0,1,0,0,0,-1,-1,0,0
F,0,0,0,0,-1,0,-1,-1,1,-1,-1,-1,0,1,-1,0,-1,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,-1,0,1,-1,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,-1,-1,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,-1,0,0,-1,0,1,1,1,0,0,1,-1,0,0,0,-1,-1,0,0,-1,1,1,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,1,0,1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,0,-1,1,-1,1,1,-1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0
F,1,1,1,1,-1,1,-1,1,1,-1,1,0,0,0,1,-1,0,0,1,1,0,-1,0,1,-1,0,-1,0,1,1,0,-1,0,0,1,-1,1,-1,1,0,1,1,1,0,0,1,1,0,1,-1,0,0,0,-1,1,1,-1,-1,1,1,1,0,-1,-1,-1,-1,0,0,0,1,0,0,0,1,1,0,1,-1,0,1,1,0,1,1,-1,1,0,1,1,0,0,-1,1,1,-1,0,-1,1,0,0,-1,-1,-1,0,-1,1,1,0,-1,0,0,-1,-1,0,1,1,-1,1,0,0,1,-1,0,1,1,-1,-1,0,-1,1,0,0,0,-1,0,-1,1,1,1,1,1,1,0,1,0,-1,-1,1,1,-1,1,0,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,0,-1,-1,-1,1,1,0,0,-1,0,0,1,0,-1,1,1,-1,1,1,-1,0,-1,0,0,1,-1,1,-1,0,1,0,1
F,1,-1,1,-1,1,0,0,1,0,0,0,0,-1,0,1,0,-1,0,-1,1,-1,0,1,0,0,-1,0,1,1,1,0,-1,0,0,1,0,1,-1,-1,1,1,-1,1,1,0,1,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,1,0,0,-1,1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,0,1,1,0,1,-1,-1,-1,0,1,1,1,-1,0,0,1,0,-1,1,1,0,0,0,-1,0,1,-1,0,1,0,0,-1,-1,-1,-1,0,-1,1,0,1,0,1,0,0,1,0,-1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,0,0,-1,1,1,0,-1,-1,1,1,0,1,0,-1,0,-1,0,0,-1,0,1,0,0,-1,-1,0,0,-1,1,1,0,-1,1,-1,-1,-1,-1,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,-1,0,-1,0,-1,-1,0
T,-1,0,-1,0,0,-1,1,-1,0,1,-1,1,1,-1,1,1,1,0,0,-1,1,1,0,0,1,1,1,-1,-1,-1,0,1,-1,-1,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,0,0,1,-1,-1,-1,-1,1,1,1,-1,0,1,-1,1,-1,0,1,1,0,-1,0,-1,1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,1,-1,1,0,-1,1,1,1,-1,-1,-1,0,1,0,1,1,-1,-1,1,0,0,1,0,1,-1,-1,-1,0,-1,0,0,-1,0,-1,0,-1,1,1,1,0,-1,-1,1,1,0,1,0,-1,0,-1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,0,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,0,-1,-1,0,1,-1,1,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,1,-1,0,1,-1,1,-1
