class,Attr3320,Attr6215,Attr5593,Attr5087,Attr1962,Attr3341,Attr2439,Attr2121,Attr5984,Attr2363,Attr2288,Attr1144,Attr804,Attr6184,Attr6281,Attr3252,Attr1882,Attr668,Attr1779,Attr6201,Attr6347,Attr1829,Attr490,Attr4847,Attr3729,Attr1933,Attr1674,Attr3647,Attr396,Attr5823,Attr3012,Attr6677,Attr7119,Attr3605,Attr5932,Attr6803,Attr695,Attr2546,Attr412,Attr4609,Attr5062,Attr2137,Attr4951,Attr1135,Attr2111,Attr4196,Attr4167,Attr1834,Attr6200,Attr6477
F,-0.839137,-0.499011,0.249682,1.08449,0.250459,0.320677,1.58638,-0.579345,1.75776,-0.707537,-0.557504,-0.240424,2.18688,-0.39083,1.73951,-0.773564,-0.601937,-0.086785,-0.515024,-0.592512,2.89086,-0.777745,0.381404,-0.408515,1.64384,2.53066,-0.078582,-0.813931,-1.60636,1.41241,-0.809286,-1.22564,0.635816,-0.573911,-0.63054,-0.925547,1.36958,-0.933163,0.847011,1.57653,2.51877,-0.81817,-0.306152,0.687876,-0.029976,-0.635221,3.72281,-0.732001,-0.509968,2.93576
F,0.112773,-0.176288,1.22356,-0.276205,1.10825,3.54505,0.399535,-0.131459,-0.396826,-0.86699,-0.528823,0.586754,-0.070358,1.65068,-0.075401,-0.555319,-0.47734,-0.287708,-0.310841,-0.545922,0.218213,-0.727007,-0.065174,-1.05815,-0.285186,-0.860544,-1.24927,0.16488,-0.613077,-0.100237,-0.908078,0.897354,0.681935,-0.020055,-0.628376,-0.24626,1.83803,-0.76464,-0.4374,-0.83131,0.042916,-0.553197,-1.55831,-0.441406,-1.38302,-0.865401,0.971695,-0.004959,-0.55325,-0.081298
T,1.38008,1.99997,-0.447766,-1.10067,-0.560015,0.27129,-0.878596,1.29352,-1.17326,1.63765,1.45799,-0.951515,-1.11901,-1.35273,-1.41331,1.31224,1.48623,-0.61991,0.981413,1.87066,-1.11173,1.1996,-0.658799,2.6848,-0.702762,-0.166176,1.65306,0.324314,1.09226,-0.988588,2.53693,1.74407,-1.19779,2.84309,-0.48951,1.11234,-1.55376,0.873702,-0.104475,-0.948751,-0.913272,-0.0213,0.79637,-1.06691,1.55733,1.31896,-1.02293,1.14739,2.1272,-0.761329
T,1.26351,1.38452,-0.564867,-0.752599,-1.00097,0.316671,-0.698068,-0.064507,-0.718514,0.506342,2.35683,-0.96578,-1.23827,-1.92894,-1.11138,0.965867,-0.07373,-0.718141,1.11667,3.14391,-1.14617,0.842926,-1.39256,0.591543,-1.63815,-0.676508,0.74074,0.509308,1.33848,-1.02329,1.09579,1.45796,-0.785634,0.451352,0.67806,0.502158,-0.468608,1.44151,-0.943431,-0.121448,-1.33793,0.005742,0.481017,-0.099146,0.283055,1.17044,-1.27959,0.521266,4.77365,-0.941404
T,-0.928236,-0.644201,-1.63074,-1.55441,-0.567191,-0.521988,-0.612814,3.88072,0.306622,0.69698,1.53877,-0.512598,-1.18639,-2.27321,-0.430521,0.453253,2.39323,-1.1415,-0.401339,-0.471871,-1.00088,2.76261,-0.983868,0.360593,-1.16721,-0.855619,1.98462,1.1206,-0.846468,-1.67789,0.209866,0.408097,-1.00756,-0.833553,-0.519131,3.1269,-0.498419,0.585971,-0.876637,-0.705718,-0.411631,3.98876,0.501443,-0.885515,1.28479,0.917357,-1.05206,2.51398,-0.458362,-1.43428
T,2.48096,0.148529,-0.267492,-1.05119,-0.380147,0.518708,-1.1919,1.03863,0.551911,-0.318334,4.96756,-1.12979,0.475891,0.344356,-1.31816,0.707383,2.97982,-0.544588,0.8735,0.864447,-1.70374,0.025726,-1.15966,1.35608,-1.41654,-0.603935,1.54039,-1.69752,3.8438,-0.00869,0.15486,1.7054,-1.0384,0.315011,0.068302,1.14859,-0.379137,1.39658,-0.620928,-1.12298,-1.13663,-0.860325,0.252452,-0.999432,1.35475,1.10399,-1.33282,0.557456,0.436359,-1.03528
T,-0.364046,1.63803,-0.752507,-0.124125,-0.222911,1.10293,-2.17033,1.18623,-1.32585,1.12789,0.7537,-0.549944,-1.20052,0.499883,0.555396,0.065116,1.25302,0.206905,3.01414,-0.588025,0.322821,0.471043,0.186732,1.73465,0.355891,-0.617726,-1.53203,1.44813,-0.429359,-1.3699,2.44827,-0.623749,-0.628873,-0.661275,3.23385,-0.495273,-0.250507,0.62901,-1.24351,-1.22095,-0.3393,1.71928,1.83559,-0.326894,0.89,1.22019,-0.010562,0.392011,-0.442366,-1.07931
F,-0.454576,-0.183849,-0.105475,-0.142952,-0.120994,-0.436886,-0.578147,-0.837543,-0.967352,-0.643078,-0.475156,-0.155222,-0.118986,0.503498,0.548627,-0.548593,-0.471283,-0.880191,-0.13928,-0.56373,-0.104743,-0.510732,-0.801782,-0.233028,-0.707122,-0.756805,-0.70168,0.738145,-0.465396,-0.393085,0.015168,-0.18901,-0.14933,-0.54527,-0.241803,0.505625,0.22009,-0.386205,-0.139067,-0.061068,-0.21075,0.340699,1.54524,0.037175,-0.574789,-0.390233,0.487373,-0.374164,-0.469666,-0.123576
F,-0.345304,-0.051675,0.819292,-0.209827,0.789918,-0.390565,1.11373,-0.435715,-0.634245,-0.831136,-0.457654,1.67004,0.173339,1.25056,-0.535277,-0.390714,-0.441129,-0.372159,-0.466049,-0.567889,0.537208,-0.685716,-0.329823,-0.672062,0.152406,-0.00703,-0.853285,0.541937,-0.348484,1.11978,-0.265037,0.462468,0.39862,-0.972104,-0.33686,-0.382251,0.500843,-0.447227,-0.265559,1.17996,-0.376718,-0.998145,-1.32936,-0.397466,-0.525418,-0.71419,-0.091457,-0.200596,-0.435438,-0.527805
T,-0.584872,1.0155,-0.649735,-0.56948,-1.22675,-0.055673,-1.15247,1.23142,-0.750345,1.14131,2.51485,-0.886521,-1.26354,-0.3039,-1.01383,1.08111,0.020751,-0.637788,1.132,-0.539611,-0.620499,1.25933,-0.374105,0.631347,-1.35682,-0.749833,0.572236,0.586039,-0.768801,-0.811989,1.0627,1.70928,-0.645985,-0.058456,1.4597,-0.324108,-0.314339,-0.092795,-1.07313,-0.401646,-0.855255,1.4885,2.75257,0.199076,-0.058506,1.90354,-0.708278,1.23616,-0.457306,-0.419705
T,1.18361,0.577002,-0.748423,-1.0863,-1.55569,1.02778,-0.207187,0.268781,-1.23642,0.309577,1.11735,-0.678878,-0.675648,-1.03958,-0.509781,1.16061,1.69614,-0.574487,1.60741,-0.206675,-0.441965,-0.683367,-1.05992,0.812712,-0.765999,-0.846846,1.18143,1.76205,-0.778907,-0.645981,1.33261,0.478313,-1.07192,-0.328693,1.20194,2.39166,0.313193,0.281403,-1.13514,0.117136,-0.416578,0.773931,0.654011,-0.56558,-0.377115,0.031138,-0.905878,0.654991,-0.28389,-0.378342
F,-0.830983,-0.297687,-0.110213,-0.558462,0.029033,-1.04537,0.708298,-0.184534,-0.05417,-0.299357,-0.454213,0.427535,-0.205684,1.1924,1.10476,-0.505623,-0.500107,0.84921,-0.09866,-0.582935,1.18954,-0.54523,0.971299,-0.536367,0.60733,1.25867,-0.772085,0.173161,-0.77504,-0.731669,-0.454275,0.244864,-0.055143,-1.00029,0.760121,0.291702,-0.188371,-0.660362,1.11803,0.173937,1.7602,0.239685,-0.595684,-0.307498,-0.084687,0.323504,-0.53044,-0.420843,-0.448048,-0.009909
T,-0.674715,3.01544,-0.989265,-0.787725,-1.19108,-0.082434,-0.867464,-0.238695,-0.855858,1.74884,0.562036,-0.35298,-1.06128,-1.14079,-0.682969,1.29628,-0.135265,-0.381577,3.65932,-0.54024,-0.485517,0.191866,-1.10031,0.430382,0.158641,-0.709485,-0.559897,2.45287,-0.865454,-0.792291,2.47366,-0.576628,-0.600282,-0.271295,2.04081,-0.046124,-0.729377,-0.392765,-1.17949,-0.193112,-0.229945,1.71073,0.911218,0.658572,0.052749,2.14976,-0.956743,0.000193,-0.430015,-1.04827
T,-0.322829,5.95165,0.092976,-0.177128,-0.355793,1.02436,0.089497,-0.074826,-1.33658,1.19752,0.149769,-0.512447,-0.11883,0.729587,-0.602208,3.35959,-0.519619,-0.326197,4.07927,1.98329,-0.974102,1.1101,0.334935,1.09979,0.082541,-0.415452,1.15188,1.657,0.373756,-0.307432,1.30674,-0.026125,-0.639117,1.13866,-0.632988,-0.081857,0.282986,3.32497,-0.412714,-0.758802,-0.371619,-0.559071,2.09712,-0.107989,0.754681,-0.76613,-0.538883,0.356048,1.09448,-0.139859
T,-0.455592,-0.597643,-1.17678,-1.44977,-0.452197,1.80501,0.339021,1.47601,-1.3036,-0.159569,0.9282,-0.646891,-0.757855,-2.38457,-1.22768,0.623781,3.28424,-0.605968,-0.133746,-0.530259,-0.292012,1.91201,-1.17027,3.10425,-0.089309,-0.687527,2.55484,0.754968,-0.703114,-0.889033,-0.552668,-3.06575,-0.557278,-0.65549,1.6114,2.53697,-0.764104,1.05813,-0.605003,-1.04427,0.09199,3.45481,-0.88634,0.886168,2.10181,0.510817,-1.05239,2.4404,-0.464213,-0.961825
T,1.28085,0.005238,-0.545841,-0.521767,-0.791579,1.53443,-0.787329,1.19161,-1.70216,-0.053549,1.76196,-1.34952,-0.854383,-1.54097,-1.68125,2.6497,2.76957,-0.541657,0.405491,1.14437,0.76314,1.6015,-0.947798,2.62133,-0.903984,-0.769538,1.61836,0.143273,-0.949491,-1.10018,0.154175,0.061355,-0.464798,0.016813,-0.150137,1.04803,-1.62404,-0.215798,-0.357583,-1.41725,0.226214,3.02025,-0.194762,-1.01986,2.43686,0.545483,-0.346226,3.07267,0.272084,-0.803125
T,1.91972,0.138199,-0.520505,-0.893403,-1.36572,1.66862,0.186684,2.90098,-1.6523,3.68477,0.234306,-0.820543,-1.21453,-1.20997,-1.40832,0.935854,-0.035012,-0.383485,0.053015,-0.139549,-1.07517,1.77458,-0.061346,1.44144,-0.773923,0.243472,-0.842424,1.12053,-0.449063,-0.33772,-0.652132,1.43676,-0.222865,1.8364,0.002581,-0.662569,1.82219,2.9853,-0.123769,-1.21032,-1.42047,1.13568,0.122979,-0.345164,0.669848,0.780321,-0.701966,3.61309,-0.456762,0.568771
T,1.42068,-0.233566,-0.89842,-0.548534,-1.49183,-0.874949,-1.06498,-0.271967,-0.520939,1.617,0.942962,-0.627758,-0.715276,0.323774,-0.579499,1.40867,1.73399,-0.837261,2.4228,0.808159,-0.78995,0.224422,-0.591113,0.572083,-1.95405,-0.805379,2.07481,0.419861,0.323989,-0.506032,0.153541,0.093298,-0.439961,-0.416287,-0.497845,-0.13342,-1.17816,0.70162,-0.882695,-1.24872,-0.791997,0.430901,0.603608,-0.690278,0.900471,0.650785,-1.02122,0.48982,0.360343,-0.758551
T,-0.562615,-0.690463,-0.559732,-0.214618,-1.17456,-0.398258,-0.321213,-0.444636,0.255263,0.170356,-0.505121,-0.528361,-1.06257,-1.17741,-0.300681,-0.367617,-0.172229,-1.08199,-0.473534,-0.454251,-0.693036,-0.424275,-0.677925,-0.433151,2.55737,-0.866368,-0.416589,0.865214,0.847983,-0.389548,-0.262139,-0.713825,-0.277806,-0.572995,-0.373484,-0.561704,-0.580685,-1.06327,-0.9646,0.140517,-0.249091,0.010377,1.94883,-0.444603,-0.784684,0.023792,0.537802,0.050995,-0.414545,-1.35136
F,-0.369677,-0.554915,0.412812,-0.456975,-0.293635,-1.06986,-0.031578,-0.079613,0.491293,-0.470747,-0.43189,-0.102198,2.40122,1.04572,-0.740699,-0.636863,-0.179145,-0.535105,-0.543854,0.51771,-0.540764,-0.415727,1.16178,0.687255,2.4392,-1.04073,0.739003,-0.008968,0.939303,-0.014391,0.029087,-0.563696,1.18997,0.298886,-0.485574,0.042208,-0.857176,0.877257,1.43253,-0.204837,-0.641511,0.240108,-0.590647,-0.264939,0.796393,0.383979,-1.40013,-0.347382,0.115084,-0.202532
F,-0.473066,-0.515079,-0.078355,1.32786,1.84781,-1.58942,0.025267,-0.598225,-0.148156,2.10404,-0.478556,1.05078,0.903603,-0.817929,0.294512,-0.842437,-0.540475,0.184856,-0.530883,-0.559741,0.759051,-0.000257,2.18022,0.276769,1.44656,0.751606,-0.38437,1.1154,-0.23792,0.266213,0.202442,-1.60187,0.059749,2.76987,-0.266949,-0.331441,0.843109,-0.031639,2.79728,-0.81748,0.881466,-0.59691,-0.936176,0.411508,-0.333782,-0.382675,1.28854,-1.03604,-0.439944,0.366568
F,0.081127,-0.266925,0.006361,1.21414,1.59438,-0.456926,1.91496,-0.400578,0.91717,0.053721,-0.513532,0.108499,1.308,-0.771467,0.216737,-0.826115,-0.601517,0.150566,-0.419014,-0.582885,1.44295,-0.666223,-0.152366,-0.653284,1.21846,1.01475,0.162347,-0.236979,0.176313,2.42964,0.383019,-1.26823,0.210026,-0.486482,-0.541095,-0.639541,2.04954,-0.890886,0.618424,-0.515655,1.91867,-0.4781,-0.423776,0.373773,-0.188349,-0.429812,1.08655,-0.666473,-0.492916,1.56033
F,-0.655105,-0.429296,-0.425254,-0.584133,0.432009,-0.660685,0.416592,-0.636524,-0.193001,-0.742953,-0.55062,-0.297108,-0.540711,-0.793103,0.203122,-0.531951,-0.491548,-0.476395,-0.35734,-0.52529,0.635773,-0.198136,0.035883,-0.735262,-0.825118,-0.819523,-0.648265,0.512784,-0.422035,-0.212707,-0.18139,-1.00704,0.283006,-0.813603,-0.440059,-0.199768,-0.45726,-0.628314,-0.792274,-0.145233,-0.146255,0.320397,-0.121387,-0.221972,-0.690814,-0.953381,0.231531,-0.486344,-0.409559,-0.685217
F,-0.397873,-0.433723,0.528064,-0.198204,-0.346398,-0.705212,0.232233,-0.630073,1.85521,-0.762319,-0.483056,1.31009,-0.374471,0.127738,-0.608285,-0.681127,-0.553464,0.50669,-0.548018,-0.088911,-0.570381,-0.805792,0.270275,-0.482294,-0.038327,-0.599079,-0.3807,0.342707,-0.199833,-0.586421,-1.03254,-0.63764,1.03621,-0.203385,-0.544185,-0.71529,1.05127,-0.498933,0.172333,1.03569,0.359419,-0.209222,-1.01839,-0.503975,-0.250217,-0.701902,-0.671729,-0.595319,-0.17727,-0.364097
F,-0.323774,-0.334707,2.20629,-0.290194,0.567305,0.224089,0.435295,-0.955713,2.08404,-0.745192,-0.494472,0.65257,1.25399,1.165,0.391059,-0.610598,-0.471444,2.25544,-0.477601,-0.541645,-0.426316,-0.757564,0.709312,-0.567446,0.218511,-0.286154,-0.342396,0.020213,0.821149,1.75571,-1.19396,-0.548946,1.66694,-0.172365,-0.077332,-0.804326,-0.533804,-0.159714,0.381286,4.43766,-0.576817,-0.790538,-0.183375,-0.891839,0.360756,-0.636032,0.944821,-0.458287,-0.448058,-0.081515
