normal,gene14,gene1917,gene377,gene765,gene841,gene1671,gene892,gene493,gene1047,gene822,gene625,gene1416,gene1873,gene1597,gene1892,gene1400,gene67,gene1293,gene1388,gene1423,gene419,gene1758,gene513,gene581,gene1048,gene1534,gene1771,gene249,gene1772,gene1372,gene1494,gene1674,gene1153,gene852,gene1884,gene1115,gene1924,gene1381,gene1042,gene66,gene1672,gene1838,gene267,gene391,gene1635,gene1668,gene1570,gene1346,gene639,gene1451
1,0.061964,0.768901,0.70518,0.135997,1.13619,-0.721404,1.53156,1.02057,-0.380491,1.38981,-0.390316,0.630879,0.961318,0.646064,0.464721,-0.708121,1.47842,-0.620577,-0.024134,0.928112,-0.858531,-0.2008,-0.959614,-0.267776,1.03151,-0.279087,-1.17226,1.05895,-0.577775,1.20118,1.39229,1.06052,-0.446536,-1.19646,1.52619,-0.864663,-1.80606,-0.874898,-1.74383,0.970187,0.886422,-0.319796,1.12261,-0.489039,1.76835,-0.821521,-1.44465,-2.01115,-0.418249,1.30675
-1,1.06366,1.58199,-0.193367,0.939973,-1.51729,0.216881,1.60826,1.77076,-0.298695,1.43652,-0.742501,1.55542,0.105941,1.35133,1.91059,0.194183,1.18121,-0.390914,-0.784707,1.66433,-0.444319,-0.267506,-0.448451,-0.275533,-0.400723,-0.74583,0.454598,1.57605,-0.648038,-0.200488,1.51957,1.38192,-1.34366,0.112246,0.464037,-2.62615,1.09927,0.698383,-0.327921,0.220449,0.476958,-1.54026,1.56643,-1.46684,1.15771,0.53706,1.82028,-0.695947,-0.139058,-0.165276
-1,-0.015205,-3.12738,-0.137593,-1.27574,1.40817,-0.355162,-0.740748,0.0915,0.475153,-0.814681,0.408603,-0.761014,-1.41948,1.30475,-0.340433,0.006701,0.004581,0.619135,-0.437336,-1.23214,-0.057823,-1.01364,-0.076921,0.979085,-0.375563,0.457734,-0.10376,0.030126,-1.01455,2.06524,-0.998734,-0.258331,0.545571,0.524965,0.978003,0.910097,-0.626549,0.224512,0.247767,-0.601971,-0.055741,-0.139721,-1.29431,0.231837,0.256466,0.991817,-0.371271,-1.90773,-0.964083,0.18958
1,0.954973,-0.997469,-0.761555,-0.477421,0.80956,-0.033978,-1.14013,-0.605867,0.713768,-0.338188,1.10302,-0.079187,-0.819217,0.786019,-0.495257,1.47715,-0.74945,0.26629,0.880615,-2.399,-1.13178,-0.250212,0.302623,0.575527,-1.2238,1.31918,1.29574,-0.157616,1.63779,1.37498,-1.66023,-0.599245,0.644523,-1.10769,-0.022909,0.961406,0.05765,1.06176,0.92831,0.701599,0.488611,-0.570304,-0.528896,1.04911,-0.714096,-0.250222,0.797805,0.692848,-1.20079,-1.55589
1,0.156209,0.295722,-0.552491,-0.504203,0.49203,0.814943,-1.16679,-0.502564,1.04707,0.002858,0.61061,-0.101047,-0.397775,0.455232,0.468867,0.083999,-1.67309,1.00531,1.32291,-0.911255,-0.156881,-0.368524,-0.301566,1.67021,-0.339202,-0.861402,0.299417,-0.089325,0.988891,0.335785,-1.1708,0.308916,0.629881,0.068183,0.789164,0.202929,-0.385359,-0.408843,0.005421,0.07843,0.935685,-2.92634,-0.417712,-0.38617,-0.418085,-0.639758,0.556677,0.087256,-1.55778,0.222269
-1,1.39249,1.90586,0.114126,0.888538,1.10359,-0.52204,0.032779,0.448844,-0.441505,1.68828,-1.8871,1.24241,0.018724,1.43728,1.11417,0.120995,0.193194,0.281015,1.05758,1.36077,0.197501,-3.62083,-0.643549,-0.275803,-0.84357,-2.12059,-0.953051,1.40224,-0.660027,-0.732817,0.730165,1.44905,0.36362,0.456476,1.14845,-1.53275,0.956393,-0.286795,-1.08873,1.40136,1.2083,-1.17348,1.6256,-1.8568,0.74671,-0.113417,0.75145,0.083086,-2.24564,-0.047378
-1,-0.769534,0.396271,-0.164317,-1.92326,0.459022,1.27111,-0.553943,-0.937252,0.62522,0.406752,-0.107927,1.01067,0.055869,0.247832,-0.323548,0.191606,-0.304799,0.267743,-2.07184,-0.373469,0.688728,0.84513,0.648747,1.95333,0.987063,0.0972,0.614929,-1.13505,-0.873236,-0.760022,-0.199011,-0.960616,0.349494,-3.12858,-1.7595,0.635234,-0.267527,-0.603794,-0.126315,-0.238865,-1.96599,0.880527,-2.04057,-0.600791,-0.444261,0.294336,-0.447896,-2.56663,0.159506,-0.479466
1,1.12447,0.662972,0.749598,0.965813,0.147986,0.531178,1.15768,0.314639,-0.437891,1.29745,-0.480854,1.56852,0.79872,0.803454,1.70824,0.782236,0.993333,-0.773742,0.947353,1.05664,0.492727,-0.830668,-0.123349,-0.815263,0.769488,-0.456768,0.148174,1.54202,0.010416,-0.373275,1.42427,0.381394,-0.913803,-1.32643,0.828841,-1.22032,0.022584,-0.114956,-0.564737,1.69637,0.828355,-0.226614,1.71319,-0.988739,1.3945,-1.15426,0.39837,0.532516,-1.29034,1.23075
1,-0.324529,-0.141406,-0.75391,-0.842043,-2.78492,-0.025612,-0.342415,-0.213315,1.30668,0.737576,-0.726459,1.96535,-1.46301,0.363797,0.595536,0.394476,-1.08463,0.490584,-0.489119,0.456182,0.238352,0.536841,-0.755456,0.862479,-0.481475,-3.08003,0.017456,-0.086391,0.070715,-2.64109,0.850578,1.21141,0.350251,1.22132,-0.70359,-0.927403,0.331626,1.37385,-0.010266,0.208673,0.411239,0.321306,-0.132138,-1.83453,-0.607764,0.600808,0.827996,-0.485719,-1.34379,-0.309777
1,-1.39987,1.06678,0.001145,-1.30552,-0.801316,0.221683,-1.07017,-0.567127,1.61455,0.611445,0.19067,-0.047245,0.232765,-0.531232,-0.005179,-0.308762,-1.18175,1.24074,-0.979989,-0.306563,-0.778654,0.876724,0.468686,1.19437,0.588628,0.625456,0.297445,-0.818061,0.204608,1.43384,-0.949481,-0.992924,1.6133,-0.251134,-0.368346,0.998497,-1.27238,-0.72804,2.00807,-0.440247,0.780399,0.671661,-1.06668,0.888166,-1.72704,-0.897876,0.099333,0.156223,-0.598314,-0.953703
1,-0.229063,0.500274,-0.507101,-0.830158,0.133534,-0.208402,-0.433639,-0.556259,-0.09364,-0.120651,0.844114,0.358097,-0.257715,0.357328,-2.46453,1.03369,-0.223661,0.553416,0.509418,-0.926462,-0.855378,0.867055,1.57332,0.164785,0.263468,0.176108,0.653618,0.099149,0.82643,1.32487,-0.232768,-1.52382,1.06716,-1.67909,-0.552425,1.04945,-1.0526,0.409438,0.793294,0.59326,-0.314001,-3.43195,-0.46786,1.23961,-0.132253,0.839326,0.197206,0.53196,-1.01044,0.116106
-1,-0.118578,1.18144,2.21181,0.056917,1.03779,-0.340699,1.27876,0.347547,0.305967,1.25762,-0.626193,0.596158,1.58299,0.093008,1.92063,-1.12982,1.7953,-0.134233,-1.68214,1.08279,1.90862,0.220014,-1.04297,0.349985,0.615205,-0.802377,-1.08435,0.914962,-0.871819,-0.152204,1.51423,0.772198,0.094042,-0.476732,1.85641,-0.285166,-1.32311,-0.277784,-1.96795,0.609682,1.51993,0.132931,0.122093,0.008804,1.5602,0.31182,-0.473337,-2.00556,-0.653736,2.04265
1,-1.33116,-2.18534,-0.212275,-1.61317,0.709645,1.20989,-0.565687,-1.28944,0.761279,-0.690955,1.41968,0.225655,-0.174225,0.258445,-0.558186,0.473929,-1.3592,1.01023,0.006354,-1.09074,-0.447433,1.18779,0.997405,0.575565,0.251827,1.40269,0.467367,-0.788498,-0.220162,0.497795,-0.403048,0.194127,0.437606,-1.6241,0.514603,1.72346,-2.93731,-1.51667,0.064128,-0.53026,-0.341651,-0.040045,-0.929471,1.56298,-0.455051,0.334574,-2.61767,0.531943,0.502627,-0.39845
-1,0.696933,1.06067,0.365677,0.492348,0.576813,1.08054,0.50974,0.694332,-0.12444,1.04098,-0.100459,1.845,0.824397,0.712104,1.14638,0.545995,0.861721,-0.445138,0.489603,1.17024,-0.283721,0.488277,-0.656707,-1.17057,0.248285,-1.3309,0.017027,1.33129,-0.173695,-0.980467,1.22737,0.960311,-0.952276,-2.40886,0.808096,-1.07563,0.44843,0.259663,-0.3697,1.10655,0.841757,0.112303,0.88419,-0.042334,1.0154,0.477202,1.35209,0.59087,-2.11847,1.25519
