class,Attr3320,Attr6281,Attr804,Attr6184,Attr1962,Attr1829,Attr2121,Attr1674,Attr6677,Attr2363,Attr4847,Attr2439,Attr1087,Attr5984,Attr1882,Attr2111,Attr6347,Attr770,Attr5772,Attr3012,Attr1745,Attr3784,Attr3341,Attr6797,Attr6803,Attr3647,Attr1144,Attr7119,Attr4973,Attr4196,Attr6005,Attr3507,Attr6855,Attr490,Attr6919,Attr1834,Attr3729,Attr1135,Attr2020,Attr173,Attr4229,Attr4609,Attr2402,Attr2288,Attr6806,Attr3258,Attr5833,Attr5087,Attr590,Attr2084,Attr6021,Attr3252,Attr2626,Attr1081,Attr4167,Attr3336,Attr5723,Attr3342,Attr2137,Attr3004,Attr1827,Attr400,Attr4328,Attr4366,Attr235,Attr5823,Attr5062,Attr1802,Attr6162,Attr2276,Attr695,Attr1779,Attr4764,Attr3561,Attr774,Attr2641,Attr3904,Attr321,Attr1260,Attr1630,Attr3778,Attr4504,Attr833,Attr1147,Attr396,Attr4291,Attr4582,Attr878,Attr2441,Attr88,Attr1615,Attr5373,Attr585,Attr4535,Attr3939,Attr120,Attr3847,Attr7044,Attr3631,Attr2181
F,-0.6119,0.280002,0.471007,2.12329,-0.194179,-0.797645,-0.624085,-1.14548,0.194091,-0.979461,-0.83004,0.187569,0.097163,-0.00225,-0.460224,-1.06233,-0.06438,-1.59189,0.253972,-1.40931,-0.902299,-0.126572,-0.035451,-0.388213,-0.393675,-0.39789,-0.208404,0.846107,-0.233685,-1.01361,-0.773698,0.441095,-0.431336,-0.102223,-0.758917,-0.506903,-0.190675,-0.363305,-0.241568,-0.066498,-1.20345,0.128928,-0.338051,-0.536753,-0.434432,-0.884082,-0.865067,0.059564,-0.153535,-0.272295,0.242457,-0.525202,-0.347534,-0.453862,0.67718,0.941047,-0.134167,0.077227,0.260339,0.566317,-0.556619,1.5053,-0.248433,-0.750107,-0.07474,-0.205778,-0.747794,-1.70341,-0.851149,0.073014,-0.180432,-0.519131,0.260039,0.163341,-0.768151,-0.33961,-0.639471,-0.269934,0.452131,0.238008,0.217367,0.51766,0.540419,-0.175066,-0.403738,0.196631,-0.57993,-0.034619,1.86027,-0.704833,-0.98581,0.506832,-0.26061,0.084839,-0.285116,0.083003,0.310244,1.0009,-0.124842,0.808971
F,-0.557627,0.371777,1.17895,1.16981,3.12941,-0.482278,-0.651686,-0.760499,0.127188,-0.058331,-0.714273,1.91035,2.03187,-0.317539,-0.597168,-0.617924,0.37912,-0.104459,1.60825,-0.322101,-0.397372,0.57325,-0.442698,-0.967112,-0.94436,-0.8096,0.024648,0.793424,1.41537,-0.543013,-0.345895,0.669598,0.974917,-0.077011,-0.500471,-0.852195,0.051868,1.37725,-0.475887,-0.324183,0.162742,1.44951,-0.437027,-0.577855,-0.886703,-0.463178,-0.457137,0.909252,0.877723,0.718477,3.14064,-0.696862,0.47579,0.755419,0.514325,0.883815,-0.052882,-0.063328,-0.540125,2.33423,1.18143,-0.518229,0.332433,-0.425336,-0.290669,3.19495,0.209468,0.01808,-0.090082,2.3345,0.222895,-0.527181,1.53003,1.49068,-1.56087,2.09531,0.036697,-1.05878,-1.30299,0.179845,0.744555,0.061618,1.04341,0.38128,-0.506807,0.526712,1.62832,0.906374,1.25171,-0.810284,-0.84521,-0.96149,-0.162224,0.682438,0.284529,-0.291538,1.14741,-0.165167,-0.729135,-0.78651
F,-0.140593,0.441323,-0.305916,0.292154,-0.553149,-0.712194,-0.619613,0.461165,0.240955,-0.566933,-0.378206,0.918373,-0.562352,0.043868,-0.587216,-0.866369,0.791666,-1.06543,-0.381647,-0.046098,-0.938278,-0.365682,-0.398412,-0.906487,-0.79268,-0.539453,-0.551346,-0.7994,-0.051486,0.154108,-1.04228,-0.190945,-0.559359,-0.303553,-0.675172,-0.441783,-0.180584,-0.581414,-0.289141,-0.142237,-0.514998,0.375769,-0.466415,-0.535705,-0.747383,-0.525165,-0.630327,-0.204594,-0.447098,0.321802,-0.33378,-0.573825,0.153052,-0.271457,-0.014631,-0.891211,-0.685546,-0.401926,-0.698681,-1.10617,-0.603601,0.866955,0.351272,-0.668463,-0.809233,0.295548,-0.010115,-0.652816,-0.397452,-0.553185,-0.713507,-0.501847,-0.148598,-0.046806,0.374064,0.050795,1.35226,-0.373038,-0.491876,-0.75056,-0.603636,0.048052,1.15153,0.094395,-0.623092,-0.37935,-0.481433,0.553859,0.59561,-0.954994,0.034771,-0.442138,-0.80921,-0.520089,-0.219551,-1.00337,-0.191763,-0.149348,-0.474032,-0.693576
F,-0.596864,1.11577,-0.380005,0.514541,0.317772,-0.693172,-0.626244,-0.959499,0.182798,-0.843261,-0.548824,1.5615,-0.668246,0.207724,-0.540056,-0.669669,0.253586,0.897577,0.368041,-1.019,-0.668186,-0.603394,-0.170095,-0.8221,-0.85951,0.046703,1.16844,1.78965,0.776985,-0.49244,-1.06608,-0.368085,1.19638,-0.391312,-0.550049,-0.675491,0.424878,-0.422819,-0.914442,-0.836323,-0.34041,0.007151,-0.553718,-0.500713,-0.771587,-0.490964,-0.067522,-0.25221,-0.331562,-0.730029,-1.33562,-0.626539,-0.480882,0.939041,0.968031,-0.12503,-1.00001,-0.107596,-0.97957,-0.824249,0.478751,0.447298,0.128263,-0.301115,-1.03695,-0.09358,0.975005,-0.041093,-0.491093,-0.537865,2.58619,-0.495368,0.5377,-0.124146,0.431499,0.30556,0.217069,-0.109988,-1.24436,0.060354,0.50574,0.426695,0.816486,-0.586912,-1.08774,-0.91197,1.07182,0.219429,-0.514122,-1.04963,-0.05164,-0.646584,0.792626,-0.207281,-0.266255,-0.438521,-0.908626,0.114405,-0.857126,-0.724379
F,0.132343,-0.564275,0.290142,1.06681,0.81412,-0.624706,-0.271557,-1.06942,0.456881,-1.00687,-1.16331,0.289844,0.80116,-0.416588,-0.524403,-1.7159,-0.505521,-0.188201,0.178488,-1.08049,-0.218739,0.386557,2.57029,-0.180929,-0.230171,0.265578,-0.534215,0.225094,2.18485,-0.966071,-0.650847,0.755281,0.22035,0.002063,-0.603527,-0.501368,0.000981,0.148749,-0.630502,-1.24246,-1.41173,0.465978,-0.506723,-0.566986,-0.290006,-0.672154,-1.79331,-0.039454,-0.605997,0.690374,0.748649,-0.411325,0.246785,-0.686147,0.387327,0.076276,-0.485055,0.699283,0.010173,0.196167,0.78568,0.254872,-0.503708,-1.35948,-0.222911,-0.493063,-0.739444,-1.12894,-0.004912,0.401248,1.01891,-0.524553,0.186545,-0.180069,-1.28884,-0.350643,-0.703621,0.069767,1.29547,0.420426,-0.7784,-0.014949,-0.703896,0.172822,0.308611,-0.716133,-0.148674,-0.447001,-0.326696,0.096664,0.245794,-0.097305,-0.034404,-0.371415,0.542567,0.693505,-1.29324,0.475587,-0.017562,-0.360953
T,0.34363,-0.609118,-0.411054,-0.343729,-0.417131,-0.105826,0.481295,1.00248,0.146022,-0.0438,0.497135,-1.26578,-0.813813,-1.28664,-0.371543,0.808576,-0.696923,-0.72724,-0.959702,0.256958,-0.185924,-1.28434,0.099255,-0.31671,-0.247221,0.73717,-1.08787,-0.875812,-0.550621,1.50277,-0.526339,-1.24667,-0.899859,-0.486102,-0.630242,-0.346055,0.025723,-0.772252,1.56493,-0.076666,-0.222661,-0.569548,-0.471322,-0.501987,-0.353414,2.16526,-1.55915,0.833006,-0.886964,-1.36494,-1.03685,-0.503443,-0.897651,-1.36512,-0.078728,-0.62534,0.070267,-1.099,-0.817638,-0.107136,-0.338666,-1.01594,-0.849488,-0.342864,-0.726051,-0.306809,-1.51034,-0.933572,1.56137,-0.474362,-1.32436,-0.464909,0.073136,-0.90797,0.03195,-0.918037,-0.476259,1.08967,-0.408005,-0.51993,-1.22463,-0.233723,-0.296668,-2.79482,1.09304,-0.061956,-1.05888,-0.827176,-0.699836,-0.373548,-0.47891,1.04282,-0.91665,-0.475394,-0.593729,0.201927,1.26127,-1.1257,-0.484819,0.099566
T,1.65205,-0.407852,-1.26286,-1.23827,-1.26225,0.301377,-0.12037,0.094781,3.65881,1.65618,1.27334,-0.847107,-0.33308,-0.192331,0.694847,-0.014928,-1.07771,-0.028313,-0.639145,0.915348,0.82956,-0.319537,-1.18193,0.132105,0.127027,1.52387,-0.588914,-0.878809,-0.760018,1.91828,-0.141229,-0.251338,-0.852113,-0.812664,2.22832,0.47705,-0.144312,-0.093189,1.29221,0.012742,1.03052,-0.101874,2.88258,1.50405,0.304145,0.622748,0.978177,-0.582557,-0.267851,-0.13719,-1.00233,0.742518,0.363721,-0.374779,-1.72054,-0.330321,1.34883,0.388653,0.532457,-0.369884,-1.03587,-1.30263,-0.637892,1.42557,0.70484,-0.817328,-0.541089,-0.480213,-0.495563,0.037757,-1.26396,-0.147408,-0.615357,-0.220218,2.1365,-0.725035,-0.90254,-0.113824,0.873753,-0.930858,-0.855941,-1.00131,-0.024846,-1.26729,1.34793,-0.724108,-0.18713,-1.02395,0.046532,-0.473757,2.5914,-0.240133,-0.466789,-0.7137,-0.210914,-0.009325,2.58777,1.03059,0.327546,1.52659
T,2.8127,-1.49876,-0.632391,-0.826278,-0.235821,3.38292,2.13626,1.13347,0.622027,1.31423,2.72645,-1.20068,-2.47579,-0.607781,1.86081,1.47299,-1.42609,1.27164,-1.13006,4.12846,2.33883,-1.34772,1.68606,1.06417,0.760552,-1.93788,-0.859074,-1.25722,-1.50572,2.37374,2.57974,-1.1466,-1.05631,-1.70695,0.742311,1.38622,-1.53276,-1.43965,1.6955,2.83077,1.57151,-1.62121,1.07148,1.57243,0.895899,4.04684,3.48256,-0.359001,-0.678849,-1.78936,-0.304757,0.816265,-1.12813,-0.05931,0.164993,-1.23585,0.831686,-1.18963,1.65045,1.12369,-1.39125,-1.38187,-0.704418,1.27604,1.44241,-0.923493,-0.5772,1.09924,1.41387,-0.353047,-1.22205,-0.482174,-1.4916,-1.4529,1.43327,-1.38279,-1.1962,5.19565,2.56113,-0.963634,-1.54738,-1.24793,-0.032667,-0.678484,-0.211879,0.290731,-1.23787,0.856515,-1.28013,1.72962,3.41351,1.06129,-1.34197,-0.89911,-0.319255,1.67,1.76269,-1.14385,2.15586,-0.938883
T,2.06646,-0.751904,-1.12243,-1.15464,-0.762566,1.50985,0.682255,0.279085,0.912683,0.428323,0.135378,-0.268088,0.05798,-0.817847,0.722325,1.43911,-1.47869,1.30088,-1.11442,1.78859,0.386286,-0.333085,-0.06464,0.619755,1.09972,-1.12478,-1.03158,-0.828707,-1.2389,0.86303,1.4663,-0.792054,-0.773659,-0.865905,1.0335,2.19653,1.62549,-0.504845,1.02071,0.662327,0.274198,-1.08478,0.792867,0.956275,1.36682,-0.591661,1.13817,-0.634794,-1.26988,-1.11897,-0.850183,2.02431,-1.70793,-0.946,-1.35974,-0.030347,-0.404377,-0.889068,-0.057901,1.95532,-0.676019,-0.810254,-0.564824,0.220833,1.38075,-0.577691,-0.451679,1.63124,-0.149868,-0.53425,-1.40954,1.33788,-0.33129,-0.792835,0.204725,-1.01623,-0.915247,-0.277235,0.740999,-0.724176,-0.96808,-0.729362,0.401886,1.27927,-0.09571,-0.425711,-1.02078,-1.01067,-0.715531,0.670658,-0.57415,0.183384,-0.666886,-0.814304,-1.36613,0.593947,2.49969,-1.80935,-0.792856,0.755007
T,1.42912,-0.450042,-0.075807,-0.444363,0.39294,0.697623,1.71373,1.38522,0.534863,-0.065804,1.12828,-0.272565,-1.46742,0.455603,1.57609,2.30327,-1.06436,-0.271195,-0.837838,0.111537,2.47668,-0.132343,1.95091,1.2527,1.32057,-1.47521,-0.031335,-0.474099,-1.27949,-0.041503,0.519746,-0.974181,-0.510533,0.167551,-0.188887,0.702878,3.62448,-0.984885,0.780815,-0.170102,0.141607,0.199069,-0.398749,-0.453719,0.734005,0.230512,-0.801873,-0.782449,-0.085981,-0.404656,-0.271377,-0.554628,-1.40198,-1.54357,-0.559772,-0.514535,-0.206188,-0.846495,-0.825048,1.0362,-1.08938,-1.16944,-0.848578,-0.326981,-0.216888,-0.171712,-0.992469,-0.388117,1.22853,-1.27392,-0.858982,-0.50119,-1.46379,-1.22339,-0.184476,0.859688,-0.594545,-0.35575,-0.233671,-0.175454,-0.500458,1.40919,-1.18306,0.140422,-0.101338,-0.116296,-1.15867,-1.17471,-0.194797,0.445065,-0.799744,-0.834156,-0.997716,-0.865855,-0.429044,-0.180855,2.02393,-0.207285,1.50894,0.308323
T,-0.082864,-1.70488,-0.461026,-0.780438,-0.640843,-0.353458,-0.145003,1.66652,1.4206,1.93395,1.16473,-1.12355,-1.36759,-1.71146,0.051335,-0.107399,0.793177,-1.21495,-1.20502,0.475934,3.0448,-1.44661,1.73761,2.94828,2.70403,-0.712465,-1.42623,-1.21168,-1.58059,1.7167,1.51926,-1.38751,-1.12721,-0.664893,0.682635,-0.144185,-0.756121,-1.20197,2.74012,0.172905,0.357138,-1.34906,0.111165,0.06531,2.70527,1.39982,-1.22566,-0.099012,-0.555501,-1.20886,-1.34836,1.29628,-2.22603,-2.20226,-1.12266,-1.24049,3.81891,-1.19976,-0.427088,-0.512498,-1.84195,-0.985805,-0.721115,1.23703,-0.558706,-1.0835,-1.05614,-1.04439,3.916,-1.01322,0.250185,0.746826,-1.22543,-1.20846,-0.443146,-0.947696,2.34567,0.174648,-1.09412,-1.00582,-0.664463,-0.607401,-3.06073,1.1187,0.29113,-0.330904,-0.936612,-1.33047,-1.77171,-0.105069,0.348831,1.76338,-1.3854,-1.29833,-1.13306,-1.58763,1.90117,-0.779637,0.114157,0.307575
T,1.37983,-1.00851,-1.20858,0.059586,-1.11824,1.87495,1.06972,0.310104,1.68874,1.51913,0.98079,-1.46231,-0.318689,-0.810109,-0.27943,1.41661,-1.11527,0.024556,-0.765652,-0.028916,1.24055,-1.07939,0.189216,0.361845,0.294796,-0.063384,-0.775777,-0.753319,-0.837212,1.76655,0.483193,-1.35876,-0.903153,-0.091864,0.428326,2.4218,-1.6596,0.186399,1.46922,1.02905,0.556793,-0.752533,1.78356,0.957302,0.31776,1.06707,0.799609,-0.6669,-0.405424,-0.918511,-1.35195,2.07794,0.180244,-1.2031,-0.947732,-0.712621,-0.487411,-1.15913,-0.155291,1.11848,-0.581218,-0.350593,-1.00704,0.308542,1.34769,0.082698,-0.850005,0.098057,0.668021,-0.661049,-1.70527,0.635857,-0.190366,-0.756642,0.869341,0.181805,-1.38087,1.99124,2.25743,-1.10093,-0.611683,-0.437758,-1.22566,1.53855,1.30162,-0.846375,-1.17301,-0.88937,-0.709562,0.928401,0.569324,-0.288872,-0.511687,-0.839539,-1.38854,0.701582,0.914357,-1.57969,0.240352,1.56793
T,1.13572,-1.08897,-1.12521,-0.62997,-1.03822,1.24246,0.40768,-0.468096,0.13811,-0.275413,-0.120407,0.250136,0.767701,-1.00509,-0.274433,-0.603539,-0.917561,-0.088737,-0.840361,-0.312406,0.099875,-0.286828,-0.432191,-0.204013,-0.195678,0.33587,-0.99335,-0.683528,-0.842463,0.132511,0.634923,-0.552813,-0.656913,1.12074,0.064933,1.09006,-1.19509,-0.563633,0.877324,0.044855,-0.252182,0.481619,-0.327416,-0.538242,-0.205703,-0.630193,-0.183289,-0.738732,-0.250328,-0.090986,-1.05861,0.95268,-0.096847,-0.598729,-1.08159,-0.408106,-0.379731,-0.336254,0.475514,0.347209,-0.305833,-0.085953,-1.08858,-0.089933,0.598539,-0.389799,-0.725174,-0.606175,-0.026619,-0.817786,-1.23179,2.07699,0.466447,-0.075357,-0.217908,0.072062,-0.823553,-0.008674,0.635508,-0.622941,-0.279741,-0.899605,0.112882,-0.18714,-0.208351,-0.864541,-0.729521,-0.972807,0.387291,-0.227689,0.182792,0.435487,-0.533645,-0.611272,-1.67063,-0.112923,0.062263,-0.357973,0.810806,-0.11284
T,2.71834,-1.62221,-1.08993,-0.045784,-1.02928,2.96686,3.23413,1.90358,1.05106,1.12302,1.78795,-1.19162,-1.39073,0.305534,2.24999,2.2572,-1.10003,2.55937,-1.15465,0.412632,2.17538,-2.04949,0.740466,3.23611,3.07712,-0.998331,-1.51324,-1.00662,-1.43991,2.06189,3.05543,-1.56161,-1.22794,-1.84302,3.75562,0.886895,-0.486038,-1.37904,0.801423,1.01062,2.13162,-1.64883,0.664935,0.71308,3.17302,1.2828,2.1369,-1.17639,-0.929282,-1.68944,-1.6266,1.57582,-2.12849,-1.38264,-0.514348,-1.61846,2.72053,-1.82885,1.03421,0.000508,-1.12712,-1.0027,-0.738472,1.66038,1.49487,-0.610082,-0.029275,1.5669,0.948171,-1.81214,0.206427,-0.240822,-1.49344,-1.80519,0.197158,-1.60159,-1.26565,1.50044,1.31734,-1.21897,-1.27767,-1.30206,-1.49046,2.58117,0.06533,-0.907377,-0.884595,-1.31856,-1.66385,2.41675,1.7984,3.75678,-1.01106,-1.08718,-1.3165,0.886042,0.387237,-1.6531,1.39681,-0.537045
T,1.32334,-1.22122,-0.713176,-1.12797,-0.747331,1.02071,1.50441,1.5892,1.08604,0.161956,0.662496,-1.26594,-1.14396,-0.579846,1.64813,1.73025,-0.298842,0.501198,-1.25634,-0.047279,1.99015,-1.25751,1.31672,2.89115,2.67122,-1.18737,-1.08807,-0.9337,-0.775171,1.57141,0.571064,-1.06184,-1.08978,-1.68064,2.47359,-0.136808,-1.15996,-1.43312,1.66808,1.31647,0.985224,-0.8303,1.06047,1.4019,2.66895,1.90528,1.01105,-1.00605,-0.899475,-1.01223,-1.309,0.175134,-1.06221,-1.42591,-1.47579,-0.667888,1.35502,-0.92526,-0.218012,0.639205,-1.49641,-0.611163,-1.14416,-0.079584,-0.187811,-1.15108,-0.326479,0.033457,-0.325737,-0.609999,-1.21372,-0.375154,-1.56335,-1.06539,1.25152,-1.21188,0.700026,2.62182,0.576315,-1.2761,-1.35587,-1.28003,-0.017321,-0.002063,1.40768,-0.364153,-0.961807,-0.907473,-1.3701,0.97091,3.09588,2.8283,-1.46092,-1.09629,-0.272989,-3.27851,1.14418,-0.52704,-0.339283,1.02651
T,1.15398,-1.2889,-0.831293,-0.338494,-0.481185,-0.522802,-0.289541,1.50397,0.891999,-0.735074,0.175474,-1.49683,-0.520692,-0.288613,-0.265099,1.66705,-1.28041,1.52184,-0.993868,-0.214389,0.012757,-0.29632,0.262185,-0.251752,-0.182698,-1.74516,-1.0295,-1.01483,-0.800067,-0.680418,1.81203,-0.40335,-0.928419,-1.76637,-0.64256,-0.313818,-0.213843,-1.56136,1.27661,-0.042929,-0.698412,-0.295037,-0.105446,-0.025924,-0.430903,2.08801,-0.575847,-0.632674,-0.905032,-0.66689,-0.958045,0.034248,-0.737671,-0.862518,-1.69987,-0.278411,0.316432,-0.134025,-0.708702,0.208765,-1.56807,0.237785,-1.30045,-0.069896,-0.555517,-0.502548,-1.71714,-1.67356,0.266899,-0.986797,-0.439207,0.395664,-1.19105,-0.45025,0.77725,0.178581,-0.375402,-0.263718,0.36824,-0.806027,-1.86599,-0.005948,0.00689,0.347242,4.99724,-0.503336,-0.253962,-0.962803,-0.626429,-0.324444,0.919062,1.89468,-0.968795,-1.1392,-0.023243,-2.07712,0.949073,0.202493,-0.239374,0.356642
F,-0.20545,0.496574,0.572294,2.30572,-0.646247,-1.18953,-0.787464,-0.751694,-0.494124,-0.788236,-0.678959,1.41663,0.066226,-0.015532,-0.55166,-0.08454,-0.25381,-0.733844,-0.315866,-0.40575,-0.742778,-1.39301,0.186765,-0.747624,-0.675407,0.089811,0.468274,1.85704,0.40123,-1.07345,-0.436526,-0.415426,0.585927,-0.88787,-0.325499,-0.454162,0.393922,-0.783113,-0.661666,-0.861075,-0.896796,-0.28038,-0.442222,-0.557649,-0.660291,-0.860609,-0.635866,-0.085253,-0.750714,-0.655463,-0.288004,-0.521302,0.649125,-0.229085,-0.123874,-0.216185,-0.4177,0.063571,-0.390708,-0.178338,0.594658,-0.892822,0.632786,-0.714395,0.033591,-0.639207,0.210461,-0.264704,0.385933,-0.409808,-0.168596,-0.439346,-0.002218,-0.515765,-0.871391,-0.134925,1.43657,-0.182722,-0.097047,0.187302,-0.339801,2.19181,-1.08688,0.607888,0.140666,-0.096247,0.015163,-0.859187,-0.503773,-0.039101,-0.108606,-0.336327,-0.502176,-0.912235,-0.005246,0.071991,-0.698864,0.614049,-0.229565,0.952202
F,-0.224616,-0.265763,-0.628834,-0.575484,-0.614744,-0.934008,-0.73042,-1.17837,-0.424493,0.39196,-0.70825,0.691204,0.372975,-0.802112,-0.525482,-1.01471,0.725873,-0.751633,-0.516353,-1.67062,0.185797,-0.657519,-0.977787,-0.798747,-0.764484,-0.111661,1.05289,0.818924,0.706486,-0.635742,0.899021,-0.552577,-0.401915,0.542052,-0.452005,-0.206977,-0.956014,1.2105,-0.789692,-0.462645,-0.687684,0.708332,-0.395806,-0.622066,-0.736824,-0.882333,-1.61267,-0.599206,0.139416,0.379654,-0.625127,-0.521593,0.000642,-0.418879,-0.116055,-0.647052,-0.254213,-0.15586,-0.15242,-0.398616,0.546449,-1.17966,-0.349104,-0.469568,0.00024,0.251142,-0.566833,-1.34339,-1.84519,0.104923,0.374134,-0.524474,-0.158052,0.220653,-0.492727,0.926014,-0.925405,0.092548,-0.414364,-0.729177,0.998347,-0.843728,-0.149797,-1.15537,-0.550833,-0.431187,0.631725,-0.008022,1.26441,-0.103007,-0.777584,-0.69554,-0.178872,-0.42378,-0.549228,-0.065805,-0.635386,-3.44143,0.43694,0.079296
F,-1.03587,1.14145,0.301434,0.002724,2.27599,-0.291481,-0.667881,-0.983958,-1.08234,-0.288277,-0.634837,0.24593,1.59371,0.161274,-0.565077,-0.568437,0.114921,-0.277205,0.850153,0.082069,-0.296047,1.58698,-1.29707,-0.546102,-0.597549,0.754977,0.169905,0.264066,1.10611,-0.683167,-0.808322,0.131139,0.6577,-0.057712,-0.65463,-0.687658,-0.211444,1.36645,-1.46602,0.074583,-0.096671,0.952027,-0.4261,-0.501822,-0.544353,-0.642029,1.079,-0.474927,0.347476,0.085672,1.2324,-0.591709,1.81782,0.947437,0.366669,0.388197,-0.362552,0.857359,-0.234324,-1.08753,-0.117183,0.401708,0.303914,-0.562598,-0.106296,-0.54041,0.542382,0.582752,-0.322616,1.60863,0.343651,-0.517424,0.111192,-0.012535,-0.320252,0.871411,0.209316,-0.697503,-0.379653,0.129911,1.05606,0.871944,0.640925,0.320105,-0.270829,0.116767,0.12422,1.26866,0.066954,-0.236531,-0.400404,-0.781461,1.12414,0.604123,0.527391,0.485787,-0.320128,0.570444,-0.254343,-0.885233
F,-1.54256,-0.082984,0.388849,1.33793,0.154358,-0.796541,-0.727262,-0.044556,-0.867499,-0.788659,-0.754648,0.404516,0.11844,0.029626,-0.504106,0.477933,-0.492194,-0.097074,-0.264049,-0.632804,-0.656541,0.030051,-0.857827,0.297175,0.304736,-0.396905,-0.693924,-0.136485,1.14692,-0.745284,-0.47286,-0.551667,0.938362,-0.308732,-0.236948,-0.575608,-0.537147,-0.872616,1.05011,-0.866321,-0.631564,0.078958,-0.495155,-0.515076,-0.128035,0.339377,-0.225852,1.28762,-0.158271,1.35908,0.647054,-0.6624,-0.230983,-0.229302,0.54274,0.154789,-0.297052,-0.597129,-0.416954,-1.2431,0.230411,1.25619,0.010941,-0.305294,-0.786529,1.44563,-0.476543,-1.05575,0.310212,-0.513718,-0.116219,-0.359711,-0.36463,0.973906,-1.1238,-0.214428,0.238996,-0.513441,-0.897633,-0.686644,-0.098521,-0.043795,0.312698,-0.040328,0.198788,0.663427,-0.234603,-0.372126,-0.299523,-0.307934,-0.103208,-0.433225,0.305362,-0.266417,-0.623508,-1.65645,0.411009,0.696181,-0.276959,-0.74386
F,-0.76261,0.00289,-0.351402,0.63416,-0.271495,-0.235699,-0.572736,-0.364919,0.198082,-0.57895,-0.796828,1.30486,-0.684446,0.031086,-0.551662,-0.834268,0.60843,-0.177493,0.526425,0.448473,-0.632491,1.06748,-1.0821,0.382,0.274113,0.810337,0.626233,0.07104,0.021297,1.18128,-0.198943,0.425688,1.37436,-0.917789,0.458195,-0.572572,0.078546,0.115146,0.315415,-0.169095,-0.596039,0.41786,-0.174286,-0.49018,0.350316,-0.578407,-0.001132,-0.466184,-0.533841,1.156,0.869454,-0.395312,0.901413,-0.406428,0.245317,0.592518,0.107551,0.270889,0.684122,-0.060043,-0.513715,0.714296,0.184034,-0.466497,-0.028111,0.091672,0.101431,-0.058562,0.340816,0.700006,-0.581253,-0.321522,0.298395,0.683429,-1.02556,0.264766,1.47511,-0.816003,-0.472662,-0.36285,0.191227,-0.034653,-0.114738,-1.00882,0.131921,-0.575206,0.034269,0.615438,0.705138,0.826242,0.211812,-0.600991,0.713237,-0.192065,0.502287,-1.61306,-0.112791,2.58729,0.000433,0.004475
F,-1.30226,1.68599,1.26318,0.352097,-0.184148,-0.128534,-0.668221,-0.765133,-0.652296,-0.828957,-0.867476,0.626051,0.555223,1.17168,-0.446681,-0.319647,1.11173,-0.099791,0.596579,0.185681,-0.582219,-0.147088,-0.874051,-0.533905,-0.501693,0.514457,0.570931,1.39401,0.75611,-1.02445,-0.99109,0.20649,1.31783,-0.616461,-0.456039,-0.48364,0.345277,0.179928,-0.913526,-0.088104,-0.323602,0.435794,-0.485578,-0.470702,-0.425238,-0.691104,0.103608,0.457101,0.059865,0.846848,-0.415568,-0.727484,1.26879,1.31083,0.518934,0.227264,-0.663839,0.717013,-0.235102,-1.46338,0.280904,0.999439,1.10175,-0.681021,-0.865159,0.191539,1.68283,-0.106032,0.178799,-0.038498,-1.03054,-0.525639,-0.013593,0.009829,0.046915,-0.06631,2.06997,-0.493644,-0.418003,-0.110905,1.54428,-0.24566,1.90648,-0.673142,0.244927,-0.307542,0.484446,0.298686,0.468659,0.293468,-0.653627,-0.701556,-0.102134,0.627498,0.909888,0.410212,-0.670796,-0.556137,-0.642041,0.018031
F,-0.937053,0.661919,-0.090504,-0.942416,0.366441,-0.245714,-0.516187,-0.07092,-0.801806,-0.780168,-0.804721,2.32354,0.242103,0.260347,-0.521849,-0.664843,2.05794,0.320988,0.199298,0.282419,-0.801422,1.08683,-1.03568,-0.763955,-0.762639,-0.192769,-0.238504,-0.573439,0.207718,-0.623842,-0.580034,2.50456,0.436207,-0.657105,-0.443913,-0.493263,0.337812,0.010496,-1.1559,-0.154075,-0.260191,0.387438,-0.433819,-0.465813,-0.787062,-0.814184,0.306618,-0.568005,0.561727,-0.317776,2.14693,-0.581599,1.48636,2.01819,0.927687,0.8886,-0.772387,-0.201546,-0.173852,-0.982085,-0.278147,-0.610646,0.346376,-1.05655,-0.268143,0.274697,-0.422231,-0.025313,-0.036347,0.715962,0.255393,-0.538533,1.05418,2.278,0.493951,-0.446637,0.724808,0.126194,-0.314607,-0.315793,0.314685,1.57749,-0.152746,-1.24436,0.228515,-0.328698,0.220714,2.28225,0.595746,-0.730847,-0.920125,-1.07123,0.211545,-0.334932,1.08459,0.142659,-0.670907,-0.552023,-0.306512,-0.211127
